"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
2,3,2,2,2,2,2,2,2,2,1,3,3,2,3,2,3,3,4,3,2,2,3,4,3,3,3,2,3,3,3,3,2,2,2,2,2,3,2,2,1,2,2,1,2,1,5,2,1,1,2,3,2,3,2,3,2,3,2,3,21,27,28,23,18,25
4,3,3,3,3,3,2,3,2,3,4,5,5,3,3,4,4,5,5,4,3,2,2,2,2,2,2,2,2,1,3,4,4,4,3,4,3,3,3,4,2,4,3,3,4,3,3,4,3,4,3,2,2,3,2,3,2,3,2,3,29,42,20,35,33,25
4,2,3,3,3,1,4,3,3,2,3,5,5,3,4,4,4,4,4,4,4,2,1,3,2,3,2,3,3,2,3,4,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,3,1,2,2,2,2,28,40,25,34,30,20
2,2,2,3,3,3,2,3,2,2,2,3,3,1,3,3,2,3,2,2,4,3,4,4,3,3,3,3,2,2,4,2,4,3,4,4,4,4,2,5,3,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,3,4,2,24,24,31,36,29,27
3,4,3,3,3,3,2,4,4,3,3,5,3,4,3,4,4,3,3,4,2,2,3,3,4,3,4,3,4,3,2,2,1,2,1,3,3,3,2,2,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,32,36,31,21,32,22
3,2,3,3,2,2,3,3,3,3,3,2,4,3,2,2,2,4,3,2,2,2,3,3,2,3,3,2,3,2,2,3,4,4,3,4,3,3,4,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,27,27,25,32,28,29
2,3,2,3,3,3,3,3,2,3,2,3,3,2,3,2,2,2,2,2,2,3,3,3,2,3,4,2,3,2,3,3,4,3,4,3,2,4,3,3,3,2,2,3,2,2,3,2,2,3,2,2,2,3,2,2,2,3,2,2,27,23,27,32,24,22
3,3,3,2,2,3,2,3,3,2,4,4,2,3,4,5,3,4,3,5,3,2,3,2,4,3,3,3,3,3,3,3,3,4,2,3,3,3,1,3,2,3,2,2,2,1,4,2,2,2,3,2,2,3,3,3,3,3,3,3,26,37,29,28,22,28
2,3,2,3,3,4,2,2,1,3,3,2,4,4,4,4,3,4,3,3,3,3,3,4,2,3,4,2,2,2,4,3,3,2,2,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,2,3,3,3,3,2,25,34,28,30,29,26
3,4,4,5,4,4,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,2,1,3,2,3,2,2,2,3,2,3,2,1,3,2,2,2,2,2,2,2,2,2,1,4,2,2,2,3,3,1,3,2,3,2,3,4,2,36,27,21,22,21,26
2,4,3,3,4,3,3,4,3,3,3,2,3,2,3,4,2,3,4,4,3,2,2,4,2,4,3,4,2,3,3,3,3,2,2,3,3,4,3,2,2,3,2,2,3,2,4,2,3,3,3,3,3,3,2,3,3,2,2,2,32,30,29,28,26,26
4,4,4,3,4,2,4,3,4,4,3,3,4,3,2,3,3,4,4,3,2,3,2,2,2,3,2,3,2,1,5,3,3,5,3,3,5,5,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,36,32,22,40,22,20
1,2,2,3,3,3,3,4,3,2,3,3,2,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,4,2,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,26,26,29,26,30,32
4,4,2,3,3,4,3,3,4,3,3,2,4,3,3,3,4,3,3,2,2,2,3,4,4,4,3,3,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,3,2,3,2,3,2,2,3,3,2,2,3,3,3,33,30,33,33,22,26
5,4,2,3,4,4,3,2,4,4,3,2,3,1,2,3,2,2,2,2,1,3,3,2,2,4,3,3,2,4,3,2,2,3,2,2,2,2,2,2,2,3,2,1,2,1,4,1,2,2,3,2,2,3,3,3,3,3,2,2,35,22,27,22,20,26
4,4,4,4,4,3,3,4,4,4,3,3,3,3,2,4,3,2,2,3,3,3,3,3,4,2,4,2,2,3,2,3,4,2,2,2,2,2,3,1,3,3,2,2,3,2,4,3,2,2,3,3,3,3,3,3,2,4,3,3,38,28,29,23,26,30
4,3,1,1,2,2,3,3,3,3,4,4,5,3,3,3,2,2,3,3,3,3,3,1,3,3,2,2,3,2,3,2,4,2,3,3,4,3,2,3,4,5,3,4,4,4,2,4,3,4,2,3,3,3,3,3,2,3,3,3,25,32,25,29,37,28
4,4,2,3,4,4,3,5,4,3,4,3,3,2,3,2,3,3,3,4,2,3,3,2,3,3,3,2,3,3,1,1,2,2,3,3,3,3,3,2,2,2,3,2,2,2,4,2,2,2,3,2,2,2,3,2,2,3,2,2,36,30,27,23,23,23
5,4,3,4,4,4,4,3,5,4,2,2,3,2,3,3,3,2,2,3,3,3,3,4,3,3,4,3,3,4,4,3,5,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,40,25,33,35,30,27
3,3,3,3,3,3,3,3,3,2,2,4,3,3,2,3,4,3,3,3,3,3,3,3,3,2,2,3,3,3,5,4,5,5,4,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,2,2,1,3,2,29,30,28,44,30,19
3,4,3,3,3,2,4,3,4,3,3,3,4,3,3,3,4,2,3,4,4,3,3,4,4,3,5,3,4,5,3,1,3,4,3,3,3,4,3,2,4,4,4,3,4,3,2,4,3,4,4,3,3,3,3,4,3,4,4,3,32,32,38,29,35,34
4,4,3,3,5,4,3,3,3,4,2,2,3,2,1,2,3,2,2,2,3,4,3,3,3,2,3,4,4,3,3,3,4,3,3,3,3,2,2,2,3,3,3,3,3,2,3,3,2,3,4,3,3,4,3,3,3,3,4,3,36,21,32,28,28,33
