"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
3,3,3,3,4,3,3,2,3,3,4,2,3,3,3,3,2,4,4,4,3,3,3,3,3,3,4,1,3,3,4,3,4,4,3,4,4,3,4,4,3,3,3,3,3,3,3,2,3,2,1,2,1,1,1,1,1,1,1,2,30,32,29,37,28,12
3,3,3,3,3,4,2,3,3,2,2,2,2,3,3,2,3,2,3,4,4,3,3,4,3,3,2,3,3,3,4,3,4,4,5,3,4,4,2,4,2,3,3,2,2,3,4,2,2,2,3,2,2,2,2,2,2,2,2,2,29,26,31,37,25,21
2,1,3,2,2,2,2,2,3,1,2,4,4,4,3,4,4,3,4,5,3,2,3,4,3,2,4,4,2,4,3,4,4,4,3,4,4,4,4,4,3,3,3,3,4,4,2,3,4,3,2,2,2,2,1,2,2,2,2,2,20,37,31,38,32,19
2,3,3,2,2,4,3,2,3,2,3,3,4,4,3,3,4,4,2,4,4,4,5,4,5,3,4,5,4,4,4,5,4,3,5,3,3,4,3,3,2,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,2,3,3,3,26,34,42,37,28,25
2,2,4,3,3,3,3,3,3,2,4,4,3,3,3,4,2,3,3,4,3,3,1,4,4,4,4,4,2,4,3,2,4,2,3,2,3,3,3,2,3,3,3,3,4,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,28,33,33,27,31,20
4,2,4,2,3,2,2,3,3,4,3,4,4,5,5,4,2,3,3,4,3,3,1,3,4,4,3,3,3,3,2,2,4,2,2,3,3,3,3,3,4,4,4,4,4,4,2,3,4,4,3,3,3,3,2,2,2,2,2,2,29,37,30,27,37,24
4,2,3,3,3,3,1,3,3,3,3,2,3,4,4,4,2,3,3,4,3,4,2,3,4,3,2,3,4,3,4,3,3,3,2,2,2,3,3,4,4,4,4,4,4,4,3,3,4,3,2,2,2,2,2,2,3,2,2,3,28,32,31,29,37,22
3,3,3,2,3,2,2,2,1,2,2,1,3,3,3,2,3,2,2,2,3,2,3,3,2,3,2,3,2,2,4,4,3,3,4,4,3,4,3,4,3,3,3,3,3,2,4,2,2,2,2,2,2,2,3,3,3,3,2,3,23,23,25,36,27,25
3,2,3,2,3,3,3,2,3,2,4,3,3,3,4,3,2,2,3,3,4,3,2,3,3,2,3,3,3,3,3,3,5,3,4,4,2,3,4,2,3,3,3,3,3,3,3,2,3,2,3,1,1,2,1,1,2,3,2,2,26,30,29,33,28,18
3,2,3,3,2,3,2,2,3,3,3,3,4,5,3,4,4,3,4,4,3,3,3,2,2,2,2,2,3,3,3,3,4,3,2,4,4,4,4,3,3,3,3,2,3,2,4,2,3,2,3,3,2,3,2,2,2,2,2,2,26,37,25,34,27,23
3,3,3,3,2,4,3,4,4,4,2,3,2,3,4,2,2,2,2,4,3,2,3,3,2,3,3,4,3,4,3,3,3,2,2,3,4,2,3,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,2,3,3,4,2,2,33,26,30,28,32,29
4,4,5,4,4,4,3,4,3,3,2,2,4,4,5,3,3,2,3,2,3,5,3,3,4,5,3,5,3,4,3,3,3,3,3,2,3,4,4,3,4,4,4,4,4,3,2,3,4,3,2,2,2,2,3,2,3,3,3,3,38,30,38,31,35,25
3,2,3,3,3,2,1,3,2,2,2,4,3,3,2,3,2,4,2,4,3,3,4,4,4,4,3,2,4,4,3,3,3,4,4,3,4,3,3,3,2,3,3,2,3,2,3,2,3,2,2,2,2,3,2,3,2,2,2,3,24,29,35,33,25,23
5,4,4,4,3,4,4,4,4,5,2,2,3,2,2,3,2,1,1,3,3,3,2,2,3,3,3,2,2,2,3,3,3,4,2,2,3,3,2,2,2,3,3,3,3,3,3,2,3,2,3,3,3,2,2,3,3,2,2,2,41,21,25,27,27,25
3,2,4,3,2,3,3,3,2,3,3,4,4,4,3,4,3,3,4,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,2,2,2,1,2,2,2,4,2,2,2,3,2,2,2,2,2,2,2,2,3,28,35,29,22,21,22
3,3,4,3,3,3,2,2,3,3,2,2,3,5,3,3,3,3,3,3,4,2,5,3,3,3,4,4,4,3,3,3,4,4,3,3,3,4,4,4,2,3,2,3,2,2,4,2,2,2,2,2,1,2,1,2,1,2,1,2,29,30,35,35,24,16
3,3,5,3,4,4,3,4,3,2,3,3,5,4,3,4,3,3,4,5,4,3,3,4,4,3,3,3,2,2,2,2,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,3,2,2,34,37,31,28,30,24
5,3,5,4,4,4,3,3,3,3,2,2,3,3,3,4,3,3,4,4,4,3,3,3,3,3,3,4,4,4,1,3,2,2,1,2,2,2,2,1,3,3,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,37,31,34,18,31,20
3,4,2,2,4,3,2,2,3,2,3,3,4,4,4,3,3,5,2,3,3,2,2,3,3,3,3,2,4,4,3,3,4,4,4,4,5,3,3,4,3,2,2,2,2,2,3,2,3,2,3,2,1,2,2,2,2,2,2,3,27,34,29,37,23,21
4,4,3,3,4,4,3,4,3,3,4,4,4,4,3,2,2,4,4,5,4,3,4,3,3,4,3,4,2,4,3,3,3,1,3,4,3,3,5,3,4,4,5,4,4,4,2,3,4,4,2,2,1,1,2,2,2,3,2,2,35,36,34,31,38,19
3,3,3,2,4,3,2,3,3,3,4,5,5,2,3,4,2,3,2,4,3,2,4,3,4,4,2,3,3,2,3,2,2,2,2,3,2,4,1,3,3,4,4,3,4,4,3,3,3,4,2,2,2,2,2,2,2,2,2,2,29,34,30,24,35,20
3,2,4,3,4,3,3,3,4,3,3,4,3,4,4,3,4,4,5,4,2,2,2,3,3,3,2,2,2,2,2,2,2,3,2,2,3,2,3,3,4,3,3,4,3,3,2,3,3,4,2,2,1,2,1,2,2,2,2,2,32,38,23,24,32,18
5,4,5,3,2,5,3,4,3,3,3,3,3,3,4,4,3,3,3,4,4,4,5,4,4,5,4,5,5,5,2,3,2,4,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3,2,5,5,5,5,5,5,5,5,5,5,37,33,45,28,27,50
4,4,5,3,4,4,2,3,2,4,3,2,3,2,1,3,3,4,2,2,4,4,4,3,3,3,3,3,4,3,3,2,2,2,2,1,2,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,2,2,3,35,25,34,23,31,23
4,4,4,4,4,3,3,4,3,4,2,4,3,4,4,3,2,3,3,3,4,3,3,4,3,3,3,3,2,3,4,4,3,5,3,4,3,5,3,5,3,2,3,3,2,3,3,3,3,2,3,2,2,2,3,2,2,3,3,3,37,31,31,39,27,25
3,2,4,3,4,4,3,3,3,2,4,4,3,4,2,2,3,4,2,3,4,1,2,3,3,2,3,3,3,3,2,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,2,3,3,2,3,3,3,3,31,31,27,31,31,27
4,2,5,3,2,2,2,3,3,3,4,3,4,4,3,3,4,4,3,4,2,2,4,3,3,4,4,3,3,3,2,3,2,1,2,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,3,3,3,2,29,36,31,22,30,22
5,2,4,3,5,3,3,3,3,4,3,2,3,2,3,3,3,3,2,3,3,2,3,3,3,4,3,3,4,4,3,3,3,3,3,2,3,3,3,4,2,3,3,3,3,2,4,2,3,2,1,2,1,1,2,1,1,1,1,1,35,27,32,30,27,12
4,2,4,4,4,3,4,5,4,4,4,2,4,4,3,4,4,4,3,5,4,3,3,3,3,2,2,3,3,4,3,3,4,3,4,3,2,2,1,1,4,4,4,4,4,4,3,4,4,4,2,2,2,1,2,2,2,2,2,2,38,37,30,26,39,19
3,2,3,3,3,3,2,1,2,3,3,4,3,2,4,3,4,3,3,4,2,3,3,4,4,3,3,4,2,3,4,4,4,3,3,4,4,3,4,4,3,3,3,3,3,3,3,2,3,2,3,2,2,2,2,3,2,2,2,2,25,33,31,37,28,22
3,2,3,2,3,4,3,3,2,3,3,3,2,3,3,3,3,3,3,3,4,5,3,3,4,3,3,4,2,3,3,3,3,2,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,2,2,2,2,3,2,3,28,29,34,21,31,25
3,3,3,3,3,3,3,4,3,2,3,3,4,3,2,3,2,4,3,3,4,3,4,4,5,4,4,3,4,4,4,4,3,3,3,4,2,2,3,3,3,3,3,3,3,3,4,2,2,3,2,3,3,3,3,2,3,3,3,3,30,30,39,31,29,28
2,2,3,3,4,3,2,3,3,2,2,2,2,2,2,3,3,3,2,3,3,3,1,3,2,3,2,3,3,4,2,4,3,2,2,2,3,3,3,4,2,2,3,3,2,2,3,3,3,2,3,3,2,2,2,2,2,3,3,3,27,24,27,28,25,25
4,3,4,4,4,3,1,3,2,3,4,3,3,4,3,2,4,2,3,4,3,3,4,3,3,4,3,3,4,3,3,3,3,3,2,2,3,3,3,3,3,4,4,3,4,3,3,3,3,3,2,2,3,1,1,1,1,2,2,2,31,32,33,28,33,17
4,3,5,4,4,3,3,4,3,4,2,2,3,3,3,3,3,3,2,2,4,4,2,2,3,3,2,2,4,2,3,2,3,2,2,2,2,3,3,2,2,2,2,2,3,2,4,2,2,3,2,3,2,2,2,2,2,3,3,3,37,26,28,24,24,24
4,3,4,3,4,2,3,3,3,3,3,3,4,3,3,4,4,4,3,4,3,3,1,3,3,2,3,3,3,3,3,2,3,4,3,4,2,2,2,2,3,3,4,4,4,3,3,3,4,3,2,3,2,2,3,2,2,2,3,2,32,35,27,27,34,23
3,2,3,2,2,3,3,2,3,2,2,1,2,2,3,3,1,1,2,3,2,2,1,2,3,2,3,3,3,2,3,2,4,1,3,4,2,3,3,4,4,4,4,4,4,3,2,4,4,4,1,1,2,2,2,2,2,3,2,2,25,20,23,29,37,19
4,4,5,4,3,5,2,3,2,3,4,3,5,4,4,5,3,2,3,4,4,2,1,2,2,2,4,1,3,2,2,5,3,4,3,2,4,3,3,2,3,3,4,3,4,4,2,4,4,4,4,2,3,2,3,2,2,3,2,3,35,37,23,31,35,26
4,3,5,4,3,4,3,4,4,4,3,4,4,4,4,4,3,3,3,4,4,3,4,3,4,5,4,4,3,4,3,3,3,2,4,3,4,3,3,4,4,4,3,3,4,4,2,3,3,4,3,3,3,3,2,2,3,2,3,3,38,36,38,32,34,27
4,3,4,3,4,3,3,3,2,3,4,2,3,3,2,3,3,3,2,3,4,3,2,3,3,3,3,3,2,3,4,3,4,3,3,3,3,4,3,4,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,3,2,2,32,28,29,34,29,21
1,1,2,2,2,1,3,2,2,2,3,2,3,3,3,2,3,3,2,3,3,1,3,2,4,2,2,2,2,3,2,3,3,2,2,2,3,4,2,3,3,3,3,3,3,3,3,2,3,4,3,3,2,2,2,3,3,3,2,3,18,27,24,26,30,26
3,2,3,3,3,2,3,2,2,2,2,4,4,3,4,3,3,4,4,3,3,2,2,3,2,2,3,2,2,3,1,2,2,2,3,2,4,3,1,3,4,3,4,3,3,3,3,3,4,3,4,3,4,3,3,3,4,3,3,4,25,34,24,23,33,34
3,4,4,4,4,3,3,3,5,4,2,2,2,3,3,3,2,2,1,2,4,2,3,2,3,3,2,3,3,4,2,2,3,2,3,3,2,4,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,37,22,29,26,31,30
3,3,3,3,4,3,4,3,3,5,3,3,4,3,3,3,4,3,4,4,2,3,3,3,2,2,2,4,2,2,3,3,4,3,3,3,3,3,2,3,4,4,3,4,3,3,2,4,4,3,3,2,2,2,2,3,3,3,2,3,34,34,25,30,34,25
4,3,4,3,4,3,3,4,3,3,3,2,4,4,4,3,3,5,4,3,2,2,2,4,2,3,2,4,3,3,3,3,2,4,4,2,3,2,2,4,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,34,35,27,29,30,19
4,2,3,3,4,4,2,3,2,3,3,4,2,4,2,4,3,3,2,4,2,1,2,3,2,3,1,2,1,2,3,1,3,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,30,31,19,24,29,21
4,3,3,2,4,4,4,2,3,2,3,3,3,4,3,4,3,3,3,5,5,3,3,3,3,3,3,5,3,4,5,4,3,3,3,3,3,4,4,4,2,3,2,2,2,2,4,3,2,3,3,2,3,2,2,3,2,3,2,2,31,34,35,36,25,24
2,1,2,2,3,3,2,2,2,2,2,2,2,3,2,3,3,3,2,3,3,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,2,4,4,2,2,3,3,3,2,4,2,3,2,3,3,3,3,3,3,4,3,3,3,21,25,35,31,26,31
5,3,5,4,3,4,3,3,3,3,4,2,3,5,4,3,4,4,3,4,4,4,4,4,4,5,4,4,3,4,2,3,3,1,2,2,2,3,3,2,4,4,4,4,4,4,2,4,4,4,4,3,3,3,3,3,3,3,3,2,36,36,40,23,38,30
3,3,4,2,2,2,3,2,2,3,3,2,3,3,3,4,3,2,3,4,3,2,4,4,5,4,4,4,2,4,3,3,3,4,3,3,2,4,3,3,3,3,3,3,3,2,3,2,3,3,2,2,2,3,2,2,3,3,3,3,26,30,36,31,28,25
3,4,4,3,3,4,1,3,3,2,4,2,4,3,2,3,3,3,2,2,4,3,2,4,4,3,4,4,3,5,4,4,5,3,4,5,3,3,4,4,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,2,30,28,36,39,30,23
4,3,4,3,3,3,2,2,3,2,4,3,4,4,3,3,3,3,4,4,3,3,2,3,1,1,2,2,2,2,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,4,3,4,3,3,29,35,21,34,29,31
2,2,2,2,3,3,3,2,2,3,4,5,4,2,4,4,4,3,3,4,2,3,3,4,4,2,2,2,2,3,3,3,4,2,3,1,3,4,3,3,4,5,5,5,4,4,2,4,5,4,2,3,4,3,2,2,3,3,3,4,24,37,27,29,42,29
3,3,3,3,3,3,3,3,2,2,3,3,4,3,2,4,4,4,2,3,3,2,3,4,3,2,3,3,1,3,3,3,2,3,3,3,4,4,4,4,2,3,2,3,2,3,3,2,2,2,3,2,1,2,2,2,2,2,2,1,28,32,27,33,24,19
4,4,5,3,4,4,4,3,3,4,2,2,5,3,4,2,4,3,3,4,3,3,3,3,3,2,4,2,3,3,2,3,4,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,1,2,1,1,1,1,1,2,2,38,32,29,28,29,14
4,3,4,3,3,2,2,2,2,2,3,4,4,4,3,4,4,4,4,4,4,3,2,4,3,4,3,3,3,4,3,4,4,3,4,4,3,4,3,5,3,4,3,4,4,4,2,3,4,4,3,2,3,2,2,2,2,2,2,2,27,38,33,37,35,22
4,2,4,3,4,3,1,2,2,4,3,2,3,2,3,3,3,2,4,3,3,3,3,4,3,4,4,3,2,3,4,2,2,4,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,29,28,32,30,29,27
4,4,3,4,4,4,2,3,3,3,3,3,3,2,4,4,3,3,3,4,3,2,2,2,3,1,2,2,2,3,3,3,2,3,1,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,2,2,2,34,32,22,23,30,23
3,3,2,3,3,2,2,2,2,3,2,3,4,4,3,4,3,3,3,4,2,3,3,4,3,3,3,3,2,3,4,3,3,4,4,4,4,4,5,4,4,4,4,4,3,4,2,3,4,3,3,2,2,2,2,1,2,2,2,2,25,33,29,39,35,20
3,2,5,3,4,4,3,3,3,3,2,2,3,3,4,3,3,2,2,4,2,1,2,3,3,3,2,2,2,2,3,3,3,3,3,4,4,4,3,4,2,3,2,2,2,2,4,2,2,3,4,4,3,3,3,4,4,4,4,4,33,28,22,34,24,37
3,3,4,4,2,2,2,2,4,2,3,2,4,3,2,3,2,2,2,4,3,3,3,4,4,3,4,3,3,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,2,3,4,2,3,2,3,3,2,2,2,2,2,3,2,3,28,27,34,33,28,24
3,4,4,3,4,3,3,3,3,3,3,2,3,4,4,5,4,3,3,4,3,4,3,4,3,2,4,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2,2,2,2,2,2,3,33,35,31,28,29,22
2,3,3,2,3,4,3,3,2,3,1,3,4,3,3,4,4,3,2,3,2,4,4,2,3,3,3,3,1,3,3,3,3,3,3,2,2,2,4,2,3,3,2,3,3,3,3,3,4,3,2,2,1,2,2,2,2,2,2,2,28,30,28,27,30,19
4,2,5,3,4,3,3,3,3,3,4,2,3,4,4,4,4,3,2,5,4,4,4,4,4,4,3,4,4,4,5,4,4,4,3,5,3,4,4,5,4,4,4,4,5,4,2,4,4,4,3,3,2,3,3,4,2,3,3,3,33,35,39,41,39,29
3,2,4,3,3,1,3,2,2,2,2,3,4,2,4,3,2,3,3,3,2,3,3,3,2,3,3,4,3,3,3,3,4,4,4,4,3,3,3,5,4,4,4,3,4,4,2,3,4,4,3,3,1,2,2,1,2,2,2,2,25,29,29,36,36,20
3,3,4,3,4,2,3,3,4,3,2,3,2,3,2,3,4,3,2,3,3,2,3,4,3,4,4,3,2,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,4,3,3,3,3,4,2,1,2,2,2,2,2,2,2,2,32,27,31,29,33,19
3,4,2,4,3,4,2,3,2,3,4,3,3,3,4,3,4,3,2,3,3,2,2,3,3,2,2,3,3,3,4,5,4,3,4,3,3,3,3,4,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,3,30,32,26,36,23,21
5,4,3,4,5,4,3,4,4,3,2,3,2,3,3,3,2,3,4,3,3,2,3,3,3,4,3,3,3,3,2,1,2,1,1,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,39,28,30,19,30,23
3,4,3,2,3,3,2,4,4,4,2,3,2,3,4,3,2,2,3,4,4,3,3,3,2,3,5,3,2,3,2,3,2,2,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,32,28,31,20,30,22
4,2,4,3,2,3,3,3,4,2,5,4,4,2,4,2,4,3,2,3,3,1,3,2,3,5,3,4,3,3,3,1,3,2,3,2,3,2,1,2,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,30,33,30,22,31,33
4,3,3,4,4,2,3,3,3,3,2,3,4,5,3,3,3,3,2,3,2,2,3,3,2,3,3,2,4,3,4,2,3,3,4,3,3,3,4,3,2,3,3,3,3,2,4,2,3,3,3,3,2,3,3,3,3,3,3,3,32,31,27,32,28,29
2,3,3,3,2,3,3,2,2,3,2,2,1,3,3,3,3,4,3,3,2,3,2,2,3,2,2,3,2,2,3,3,3,2,3,3,4,3,4,4,4,4,4,4,4,4,3,3,4,4,2,2,2,3,2,2,3,2,2,3,26,27,23,32,38,23
3,1,3,2,3,2,2,2,3,2,3,3,5,3,3,3,3,3,3,4,2,3,3,3,2,2,3,3,2,3,4,2,4,4,4,4,3,4,3,3,4,4,4,4,4,4,2,3,4,4,3,3,2,3,3,3,3,3,3,3,23,33,26,35,37,29
3,1,4,3,3,2,1,1,2,3,3,2,4,4,4,4,4,3,4,4,3,2,3,4,3,3,4,3,1,2,4,3,3,4,4,2,2,2,3,3,5,4,4,4,4,5,1,4,5,4,3,3,3,3,3,2,2,3,3,3,23,36,28,30,40,28
