"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
4,3,3,3,3,4,3,3,3,3,3,4,4,3,4,4,3,4,3,4,3,3,3,3,3,3,3,2,4,3,3,3,4,3,3,3,2,4,2,2,4,4,4,4,4,4,2,4,4,4,2,2,3,3,4,2,2,3,4,3,32,36,30,29,38,28
4,3,4,3,4,3,2,4,4,2,4,3,4,3,3,4,3,4,3,3,2,4,2,1,3,3,3,3,2,3,2,4,4,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,5,3,3,3,3,3,2,3,33,34,26,34,30,30
3,3,3,3,3,4,3,2,4,2,3,2,4,3,2,4,3,3,2,3,4,4,4,3,4,4,3,3,4,4,2,3,3,1,2,3,3,3,3,2,1,2,1,2,2,1,5,1,2,1,2,2,3,3,4,3,3,3,3,3,30,29,37,25,18,29
3,3,3,4,3,4,4,3,4,2,3,3,4,3,4,4,3,3,3,4,4,4,4,4,4,3,3,2,3,3,3,3,3,4,3,3,4,4,2,2,3,3,4,3,3,3,3,3,4,3,2,1,3,1,2,2,2,1,2,1,33,34,34,31,32,17
4,4,4,3,4,3,3,2,3,4,2,1,2,1,1,2,1,3,2,2,3,3,4,2,2,3,3,3,4,3,4,2,3,2,3,3,3,4,2,3,2,3,4,3,3,2,4,2,4,2,3,3,4,3,4,3,3,3,3,3,34,17,30,29,29,32
3,3,4,3,2,3,3,3,2,3,3,3,3,2,3,4,2,3,3,2,3,4,2,1,2,3,2,2,3,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,3,2,2,3,2,3,2,29,28,25,31,29,23
4,3,3,2,4,4,3,4,3,2,4,2,4,5,4,4,3,4,4,3,4,3,4,4,3,3,4,3,3,4,3,3,3,4,3,2,4,5,3,3,2,2,2,2,3,3,4,2,3,2,3,3,3,4,3,3,3,3,4,3,32,37,35,33,25,32
3,3,2,3,2,2,2,3,2,2,4,4,5,4,4,4,2,4,4,5,4,4,2,4,4,4,2,3,4,3,4,3,4,3,2,4,3,2,3,2,3,3,3,3,3,3,2,3,4,3,3,3,4,3,4,3,4,3,4,4,24,40,34,30,30,35
3,3,3,3,2,3,3,3,5,2,3,3,3,2,2,3,2,2,3,4,3,2,2,2,3,3,3,4,3,4,3,2,3,2,2,3,3,3,1,2,3,3,3,4,3,4,3,3,4,3,2,1,2,2,2,2,3,1,3,1,30,27,29,24,33,19
4,4,3,5,3,4,3,3,2,2,3,3,2,2,2,2,3,2,2,2,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,4,4,4,3,5,4,4,2,3,4,4,3,4,4,3,4,3,4,4,4,3,33,23,31,34,37,36
3,4,3,2,3,3,2,4,2,2,2,2,3,3,3,3,3,3,4,4,2,3,3,4,2,2,3,2,3,2,4,3,4,4,4,3,3,3,2,4,4,4,4,4,4,4,2,4,4,3,3,3,4,3,4,3,3,4,4,3,28,30,26,34,37,34
3,3,4,3,3,2,2,3,3,2,2,2,2,2,3,4,1,3,2,2,3,3,3,3,2,4,3,4,3,3,4,4,4,3,3,4,3,4,3,5,3,3,2,2,3,2,3,2,2,2,2,3,2,3,3,3,3,3,3,3,28,23,31,37,24,28
4,3,4,2,3,4,3,4,2,2,2,3,3,3,4,3,4,4,3,3,3,2,3,2,3,2,3,3,2,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,2,3,4,4,1,2,2,2,2,2,2,2,3,1,31,32,26,31,37,19
4,4,4,4,3,3,3,3,4,3,3,2,2,2,4,3,3,3,3,2,3,4,3,3,2,3,3,3,3,3,5,3,3,3,3,4,3,4,3,2,4,4,3,3,4,3,3,4,4,3,2,2,2,2,3,2,2,2,3,2,35,27,30,33,35,22
3,3,3,3,3,4,3,4,4,3,3,2,2,3,2,3,3,3,3,3,1,5,3,4,3,3,3,4,4,4,4,3,3,2,3,3,2,2,2,3,4,3,3,3,3,4,4,2,3,3,2,2,2,2,3,2,2,2,2,2,33,27,34,27,32,21
3,4,3,3,2,3,2,2,3,2,3,4,4,3,2,4,4,4,4,3,4,4,4,2,3,3,5,3,4,3,4,3,3,4,4,4,4,4,2,3,2,2,2,2,2,2,4,2,2,2,2,2,2,3,3,2,3,2,3,2,27,35,35,35,22,24
3,3,3,4,4,3,4,4,4,3,3,2,3,4,3,3,3,5,5,4,3,4,4,3,3,3,4,3,3,3,2,3,3,3,2,3,2,2,2,3,4,3,4,3,4,4,2,3,3,3,2,2,3,2,3,3,2,2,2,3,35,35,33,25,33,24
2,3,4,3,3,3,3,3,3,2,2,3,2,2,2,3,2,3,3,2,4,4,3,2,4,4,2,3,4,3,3,4,4,4,4,4,4,4,4,3,2,2,2,3,2,3,4,1,3,2,2,2,3,3,2,2,2,3,2,2,29,24,33,38,24,23
3,2,2,2,2,2,2,2,3,1,3,3,3,2,3,3,3,3,4,3,1,2,2,3,3,2,3,3,2,3,4,4,4,5,4,4,4,4,3,3,3,4,3,3,4,3,3,3,3,3,4,4,4,4,3,4,4,4,5,4,21,30,24,39,32,40
4,4,2,4,2,3,3,4,4,3,3,2,4,3,3,4,3,4,4,4,2,1,3,1,1,3,2,1,2,2,4,3,4,4,2,4,4,2,4,3,3,3,3,3,4,4,2,3,3,3,4,4,5,4,5,3,4,4,4,4,33,34,18,34,31,41
4,4,5,5,3,5,4,5,4,3,4,2,4,2,3,4,3,2,3,3,3,4,3,4,3,2,4,3,3,3,3,3,3,2,2,2,2,3,2,3,3,4,3,3,4,4,3,4,4,3,1,1,2,2,2,2,2,2,1,1,42,30,32,25,35,16
3,3,2,3,3,5,3,3,4,2,4,2,5,4,3,4,4,4,5,4,3,4,3,3,2,3,3,3,3,5,3,2,3,2,2,3,4,4,3,4,4,5,4,3,4,4,2,4,4,4,2,2,4,3,3,3,3,3,3,3,31,39,32,30,38,29
3,3,4,4,1,3,3,4,4,3,2,3,4,3,4,3,3,4,4,3,4,4,3,3,3,4,2,4,3,3,2,3,3,1,2,3,3,3,3,2,2,2,2,2,2,2,4,2,3,2,1,2,2,3,2,1,3,2,2,2,32,33,33,25,23,20
4,4,4,4,3,4,3,3,2,3,3,3,3,3,3,2,2,3,3,3,4,4,5,3,4,3,4,3,4,3,5,3,3,3,2,3,2,3,2,3,3,3,3,3,3,4,3,3,4,3,3,2,4,2,4,3,3,3,3,3,34,28,37,29,32,30
4,4,4,5,5,4,4,4,4,4,4,3,3,4,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,3,3,2,3,3,4,3,3,3,3,3,42,31,30,21,29,30
3,3,4,4,3,4,3,3,3,2,2,2,3,3,4,3,4,3,2,3,3,3,3,3,3,3,2,2,2,3,3,3,4,3,2,2,1,4,2,2,2,2,2,3,2,2,4,2,3,2,2,2,3,2,2,2,2,2,2,2,32,29,27,26,24,21
4,3,3,4,2,4,3,3,3,2,2,2,2,2,3,3,2,3,2,2,3,3,3,3,3,3,2,3,3,3,3,5,4,3,3,3,4,3,3,3,2,2,2,1,3,3,4,2,3,3,3,3,3,3,3,3,3,3,2,2,31,23,29,34,25,28
3,3,4,3,3,5,4,2,4,3,3,2,3,3,3,3,2,4,4,3,3,3,2,2,2,3,3,3,3,3,4,3,2,3,2,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,34,30,27,28,28,30
4,4,3,4,3,4,4,4,5,4,4,1,3,2,5,2,2,3,3,4,4,3,2,1,3,3,2,3,3,3,3,3,3,2,2,3,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,2,1,2,2,1,39,29,27,25,29,21
4,4,5,4,4,4,3,4,4,3,3,3,2,2,2,2,2,2,2,3,4,3,3,4,3,3,3,4,4,2,3,3,2,3,2,2,3,3,2,3,2,2,2,2,2,2,5,2,2,2,2,1,3,2,2,1,2,1,2,2,39,23,33,26,23,18
4,4,3,4,5,5,5,5,4,4,4,3,4,3,5,3,5,4,4,4,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,2,1,4,4,3,4,4,3,3,3,4,3,2,2,3,2,2,3,3,3,3,2,43,39,29,24,35,25
3,2,3,3,3,4,2,3,3,3,3,2,3,3,3,2,1,3,3,2,1,2,2,2,2,2,2,3,3,3,3,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,2,3,2,3,3,3,3,3,3,3,3,3,3,29,25,22,25,25,30
4,4,3,3,3,3,3,4,5,4,3,2,3,3,4,3,3,3,3,4,3,4,4,2,3,4,3,2,2,3,2,3,2,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,2,36,31,30,24,30,26
3,3,3,3,2,3,4,4,4,2,3,4,3,2,3,3,1,2,3,3,2,3,4,3,2,2,3,3,3,3,3,3,3,5,3,3,3,3,3,3,4,4,4,4,3,3,2,4,4,4,2,2,2,2,2,2,2,2,3,1,31,27,28,32,36,20
4,4,3,3,3,5,4,5,3,3,3,2,3,3,3,3,3,2,3,4,4,4,3,4,4,3,3,3,4,4,4,4,4,3,3,3,3,4,3,2,2,2,2,2,3,2,4,2,2,2,3,3,4,3,4,3,4,3,4,3,37,29,36,33,23,34
2,3,3,3,2,3,4,4,3,2,4,2,2,3,3,2,3,1,3,3,3,4,3,2,3,3,4,3,2,4,3,2,3,3,2,2,3,4,3,3,3,3,2,3,2,2,3,2,3,3,3,3,3,3,4,3,2,2,4,2,29,26,31,28,26,29
5,3,4,3,3,5,3,3,4,3,4,2,3,4,4,3,2,4,3,3,3,4,4,3,3,4,3,4,3,4,2,2,3,3,1,2,3,3,2,3,4,5,5,4,5,4,1,4,5,4,2,2,2,2,3,2,3,2,2,2,36,32,35,24,41,22
4,4,3,5,4,3,4,4,3,3,3,2,3,3,3,2,1,2,3,1,3,3,3,2,2,3,3,2,3,4,5,4,4,4,3,5,4,4,4,4,4,3,3,3,3,3,3,2,3,3,3,3,4,4,3,3,4,4,4,4,37,23,28,41,30,36
4,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,3,3,4,4,3,2,3,3,4,4,3,4,2,3,2,2,3,2,2,2,3,3,2,2,2,2,2,1,3,2,2,3,2,1,2,2,2,2,4,2,2,2,36,37,34,24,21,21
4,5,3,4,3,4,4,3,5,3,3,3,3,2,2,2,2,3,4,4,1,1,2,2,1,1,2,2,1,3,4,4,4,4,3,4,4,4,3,4,3,3,3,3,2,3,2,3,3,3,4,4,5,5,5,4,4,4,5,5,38,28,16,38,28,45
2,3,4,2,3,2,3,3,2,3,3,3,4,3,4,3,3,4,4,4,5,2,3,5,3,4,4,4,4,3,3,3,4,3,3,4,5,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,27,35,37,31,30,30
3,3,4,3,2,4,3,4,3,4,3,3,3,2,2,3,3,3,4,3,3,3,2,3,4,4,3,3,4,4,2,2,2,3,2,4,4,3,3,2,3,3,3,3,3,3,4,2,3,3,2,2,2,2,2,2,3,3,3,2,33,29,33,27,30,23
4,3,3,3,4,2,4,4,2,3,3,2,3,3,2,4,3,3,4,1,3,3,3,2,2,3,2,2,1,3,4,4,4,3,4,3,4,4,3,4,4,3,2,3,3,3,3,3,2,3,5,4,5,5,5,4,4,5,4,5,32,28,24,37,29,46
4,4,3,3,3,3,4,3,2,2,4,2,3,4,3,3,5,2,4,3,3,3,2,2,3,3,3,3,2,2,4,3,5,4,2,4,4,3,5,4,3,3,3,3,3,3,4,3,3,3,2,1,2,2,3,2,3,2,3,2,31,33,26,38,31,22
2,4,3,2,3,4,3,4,2,3,3,1,2,4,3,3,2,4,3,3,2,2,2,3,2,3,3,2,2,3,4,3,3,3,3,2,4,3,3,3,2,2,1,2,2,2,5,2,2,2,3,3,4,4,3,2,4,3,4,3,30,28,24,31,22,33
2,2,3,3,3,3,2,3,2,2,4,1,2,4,4,2,3,4,3,2,3,5,3,2,2,4,4,3,5,4,4,4,5,3,4,4,4,4,3,2,3,2,3,3,3,4,3,3,4,3,4,3,4,3,4,3,3,4,5,4,25,29,35,37,31,37
3,3,2,3,3,2,2,2,3,1,4,2,4,3,5,3,2,4,3,3,3,4,4,3,3,3,2,3,3,3,4,5,4,4,4,5,4,3,4,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,2,2,2,24,33,31,41,30,24
5,3,3,3,3,4,3,4,3,3,3,3,4,4,4,3,3,4,4,3,3,3,3,2,3,3,1,4,3,4,3,3,3,3,2,2,4,3,3,1,3,3,3,4,3,3,3,2,3,3,1,1,3,2,1,2,2,1,2,1,34,35,29,27,30,16
3,4,4,3,3,3,4,4,2,3,2,3,4,2,2,3,3,4,3,4,3,3,2,2,1,4,3,3,3,3,3,3,3,1,2,3,2,3,2,2,3,4,3,3,3,4,3,4,3,3,1,1,3,2,1,2,1,1,2,1,33,30,27,24,33,15
4,4,4,3,3,4,3,3,3,2,4,2,3,5,5,3,3,4,4,4,4,4,3,2,2,2,4,3,3,3,3,3,3,3,2,4,4,2,2,3,2,3,3,2,2,2,4,2,2,2,3,2,3,3,4,3,3,3,3,3,33,37,30,29,24,30
5,4,4,4,2,4,3,4,4,3,4,3,3,4,3,2,3,4,4,4,4,4,4,2,2,3,4,4,4,4,3,2,2,2,3,2,2,3,3,3,3,4,3,3,4,4,3,4,4,3,2,2,3,2,3,2,3,2,3,2,37,34,35,25,35,24
3,3,4,3,4,2,3,3,2,3,3,2,3,2,4,4,2,3,4,4,3,4,3,3,2,4,4,3,3,4,3,2,4,4,3,4,5,3,3,4,3,2,3,3,3,4,2,3,3,2,3,2,3,3,3,3,3,2,3,3,30,31,33,35,28,28
2,2,3,3,4,3,2,3,2,2,3,2,3,2,3,2,3,4,2,2,2,3,3,2,2,2,2,3,2,3,2,2,4,2,3,3,3,2,2,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,4,2,4,3,4,3,26,26,24,26,30,32
4,3,3,3,2,3,3,3,4,3,3,2,3,2,3,4,4,4,3,3,1,2,3,2,3,2,3,3,3,3,5,4,3,3,4,4,4,2,5,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,2,31,31,25,37,30,23
2,2,2,3,4,2,2,3,2,2,3,2,3,3,4,4,1,3,2,3,3,5,4,3,4,4,4,3,4,3,3,4,4,3,3,3,4,5,2,3,3,4,3,3,4,4,3,2,4,3,2,3,3,3,3,3,3,3,3,3,24,28,37,34,33,29
3,2,3,3,3,3,3,4,3,2,3,2,3,4,4,2,2,3,3,3,4,4,2,3,3,4,3,4,4,2,5,4,4,3,4,3,3,3,2,3,3,3,3,3,2,3,4,2,4,3,3,1,2,3,1,2,2,1,2,2,29,29,33,34,30,19
3,3,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,4,3,3,3,3,3,3,4,3,5,2,2,2,3,2,3,3,3,2,2,3,2,3,2,3,3,3,3,2,3,2,1,3,2,2,2,3,2,3,2,32,32,34,24,27,22
3,2,4,2,4,2,4,4,2,2,4,3,3,4,3,3,2,3,3,3,2,4,3,2,4,3,3,3,3,3,3,3,4,2,2,3,4,3,2,3,2,3,3,3,3,3,4,3,3,2,2,2,2,4,3,3,3,3,3,3,29,31,30,29,29,28
3,3,4,3,3,3,4,4,2,3,4,4,4,4,5,3,4,3,3,4,2,3,2,2,2,3,2,2,2,2,4,3,3,3,2,3,2,3,2,3,3,2,2,2,2,3,4,2,3,2,4,4,5,4,4,3,4,4,4,4,32,38,22,28,25,40
5,3,2,4,3,4,3,3,2,3,4,2,2,3,4,2,4,3,2,3,3,4,3,4,3,3,2,2,2,3,2,3,3,2,3,3,2,3,2,2,1,2,2,3,2,3,5,2,3,2,2,1,2,3,2,2,2,2,2,2,32,29,29,25,25,20
3,3,4,3,1,3,3,2,2,2,3,2,4,2,2,2,4,3,3,3,2,4,4,2,2,3,2,4,4,3,3,3,4,3,3,4,3,3,2,3,2,2,2,1,3,2,5,1,2,2,3,3,1,3,3,2,3,2,2,3,26,28,30,31,22,25
4,3,4,3,3,4,2,4,3,2,3,2,3,3,3,3,2,3,2,3,3,3,1,4,2,3,2,2,3,2,4,3,3,3,3,3,5,3,2,3,3,4,4,4,4,4,3,4,4,3,2,2,1,2,2,2,2,2,3,2,32,27,25,32,37,20
3,3,4,4,2,3,3,4,4,2,2,2,3,1,4,1,3,2,2,4,4,4,4,2,3,4,3,4,4,4,4,4,3,3,3,4,4,3,2,1,3,3,3,3,3,3,4,2,3,3,2,2,2,2,2,2,2,2,2,2,32,24,36,31,30,20
3,3,3,4,4,3,2,3,3,2,4,3,4,3,3,2,2,4,3,4,3,4,3,2,3,4,3,3,4,4,3,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,2,3,2,3,4,4,4,4,4,4,4,4,4,30,32,33,35,28,39
4,2,4,3,2,3,4,5,5,3,3,2,2,2,2,2,2,2,4,3,2,3,2,3,2,2,4,3,2,3,4,3,3,4,3,3,3,2,3,3,2,2,2,2,2,2,4,3,2,2,3,2,3,3,3,2,2,2,3,2,35,24,26,31,23,25
4,4,5,4,3,4,3,4,5,3,2,2,3,3,4,2,2,3,3,3,2,3,3,2,2,2,3,2,2,2,4,2,2,2,2,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,4,3,4,4,4,4,4,4,4,3,39,27,23,23,29,38
