"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
2,3,3,3,3,2,3,4,2,3,3,4,2,3,3,3,2,3,4,2,5,4,3,4,3,3,3,3,4,4,3,2,3,4,4,3,4,3,3,3,3,4,3,3,3,4,3,3,3,3,2,3,3,2,2,2,3,3,3,2,28,29,36,32,32,25
4,2,3,3,3,4,4,3,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,3,3,3,2,2,4,3,3,3,3,2,4,4,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,4,3,3,3,4,3,3,32,27,28,31,30,32
4,2,2,2,3,3,1,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,5,4,3,4,4,5,4,4,2,2,2,4,3,3,4,3,3,3,3,2,2,2,2,2,3,2,2,2,3,3,3,3,2,2,3,4,3,3,23,28,39,29,22,29
2,2,2,3,2,3,2,3,4,1,4,4,2,3,3,3,3,4,4,3,3,2,3,3,3,2,3,4,2,1,2,1,2,2,3,1,3,3,3,1,3,3,3,4,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,24,33,26,21,32,29
2,4,3,3,5,4,1,4,4,3,4,3,4,4,4,3,3,3,3,3,2,2,4,3,4,2,2,3,3,3,1,2,3,3,2,3,3,2,2,3,2,2,2,3,3,2,4,2,3,3,3,4,3,3,4,3,4,3,3,3,33,34,28,24,26,33
3,3,2,2,1,3,2,4,2,2,4,3,3,2,5,4,3,3,3,3,3,4,4,4,3,3,4,5,4,3,3,2,2,2,2,2,1,3,2,2,4,4,3,4,4,3,3,3,4,4,1,2,2,2,2,2,2,2,2,2,24,33,37,21,36,19
3,2,2,3,4,3,3,2,2,4,3,4,4,3,4,2,3,3,3,3,2,2,4,3,4,3,3,4,4,2,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,28,32,31,29,27,27
4,3,4,3,3,3,3,3,4,4,3,3,4,4,4,3,3,3,3,2,2,2,2,3,4,3,1,4,3,2,3,3,3,4,3,4,4,4,2,5,4,4,3,4,4,4,2,4,4,5,2,3,3,3,3,3,3,3,3,3,34,32,26,35,38,29
4,3,4,3,2,2,4,3,3,1,4,4,4,4,3,4,3,4,5,3,4,3,4,4,3,3,4,3,3,2,3,4,2,3,3,3,4,4,2,3,3,2,2,2,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,29,38,33,31,25,20
4,5,4,4,3,3,3,3,3,4,5,4,2,3,3,4,4,4,2,3,3,2,3,2,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,4,3,3,3,4,3,2,2,2,2,2,2,2,2,2,2,36,34,27,28,32,20
4,3,2,3,3,2,4,3,4,3,4,3,4,3,3,4,3,4,3,2,5,4,2,4,3,2,4,3,4,2,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,31,33,33,30,30,28
3,3,2,3,3,3,4,3,3,3,3,4,3,3,3,4,3,2,3,4,3,4,4,4,3,3,3,5,4,3,4,3,3,4,2,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,3,3,2,3,2,3,2,3,30,32,36,32,31,25
3,4,3,3,1,3,2,2,4,2,4,3,2,3,3,4,2,3,3,3,2,1,2,1,1,1,2,1,1,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,4,5,4,5,5,5,27,30,13,29,30,47
4,2,1,3,2,3,3,3,2,3,3,3,2,1,2,2,3,2,3,3,4,3,5,2,2,2,5,2,3,3,2,1,2,3,4,3,3,3,2,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,26,24,31,27,29,29
3,3,2,2,3,3,2,2,2,3,4,3,3,2,2,3,2,4,3,2,4,4,4,3,2,3,3,4,3,4,3,2,2,3,3,3,2,2,2,2,3,3,2,2,3,2,3,2,3,4,2,3,2,2,2,2,2,2,3,2,25,28,34,24,27,22
3,2,2,3,2,2,3,3,3,3,4,3,3,2,4,4,3,3,3,3,4,5,4,5,5,4,4,4,4,5,1,3,2,3,2,3,3,2,2,3,3,2,2,2,2,3,3,2,3,2,3,3,3,3,2,3,3,3,4,3,26,32,44,24,24,30
3,4,4,3,2,2,2,3,4,3,3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,4,3,3,3,3,4,4,4,2,3,4,4,3,4,3,3,3,3,4,3,3,2,2,2,3,2,3,3,2,2,30,29,27,33,34,24
5,5,3,3,5,4,3,3,4,4,4,3,4,4,3,4,2,4,3,3,3,3,3,4,3,4,3,3,3,2,2,2,3,2,2,2,4,3,3,3,3,2,2,2,3,3,4,2,2,2,2,2,1,2,2,2,2,2,2,2,39,34,31,26,25,19
4,3,3,2,4,2,2,3,3,3,2,3,3,1,2,2,3,2,3,3,2,3,3,4,2,2,3,3,3,3,3,3,3,4,2,5,3,3,4,3,3,3,3,2,3,3,4,3,3,3,2,2,2,2,3,2,3,2,3,3,29,24,28,33,30,24
3,4,2,2,2,3,3,2,3,2,4,3,3,3,4,4,4,4,4,4,5,3,3,4,3,4,4,4,4,3,3,3,3,3,3,4,3,3,2,4,3,2,2,3,3,3,3,2,3,3,3,4,3,4,3,3,3,4,4,3,26,37,37,31,27,34
4,4,3,2,3,2,2,4,5,3,4,4,4,3,5,5,3,3,3,4,3,1,4,3,3,1,3,3,3,3,2,2,2,2,3,2,3,4,2,3,3,4,3,3,3,3,3,3,3,4,2,3,2,2,2,2,3,3,3,3,32,38,27,25,32,25
4,3,2,3,2,4,1,4,2,3,2,2,3,3,2,3,2,3,1,2,4,3,4,3,3,3,3,3,4,4,3,3,2,2,3,3,2,3,2,4,2,2,1,1,2,2,4,2,2,2,3,3,3,3,3,2,3,2,3,3,28,23,34,27,20,28
3,2,2,3,3,3,2,3,2,2,4,2,3,2,3,3,2,3,2,4,3,4,4,4,4,3,2,2,3,5,2,3,2,2,3,3,2,3,1,2,3,3,3,3,4,4,3,3,3,4,1,2,2,2,1,2,2,2,3,2,25,28,34,23,33,19
3,3,2,3,3,3,4,4,4,3,4,3,3,3,2,4,3,3,2,2,3,2,5,2,4,2,3,4,3,4,3,4,4,3,4,5,5,5,4,3,3,2,3,2,3,3,3,2,2,3,2,3,2,3,3,3,4,3,3,2,32,29,32,40,26,28
2,3,2,2,3,2,2,3,3,2,4,5,3,4,3,5,3,4,3,2,3,2,3,3,3,2,2,3,3,3,4,2,2,2,2,3,3,3,2,3,3,3,3,4,3,3,3,2,4,3,2,2,2,2,2,1,2,2,2,2,24,36,27,26,31,19
3,3,3,3,4,3,4,3,3,2,4,3,2,3,3,3,3,3,2,3,2,1,3,2,3,2,1,1,2,1,3,2,2,2,3,3,3,3,2,2,3,3,3,4,3,3,3,3,4,4,3,3,3,2,3,3,3,4,3,3,31,29,18,25,33,30
2,3,2,3,2,3,3,3,3,4,3,3,3,3,3,4,2,2,3,2,2,3,4,4,3,3,4,4,4,5,3,4,4,4,3,4,4,3,3,3,4,3,2,3,4,3,3,3,3,3,2,3,2,3,2,3,3,3,4,3,28,28,36,35,31,28
3,5,3,3,3,4,3,4,4,2,3,3,3,4,2,3,3,4,3,3,3,4,3,3,4,4,2,2,4,5,3,5,4,3,3,5,4,5,4,5,2,1,1,1,1,2,5,1,1,2,3,3,3,3,3,3,3,4,4,4,34,31,34,41,17,33
3,3,3,4,3,3,3,3,3,4,4,4,3,2,3,4,2,3,2,3,3,3,4,3,3,3,3,3,4,3,4,4,3,4,3,4,4,4,3,4,4,5,4,5,4,5,1,4,4,5,2,2,2,2,2,2,2,2,3,2,32,30,32,37,41,21
3,4,2,3,2,4,4,3,3,3,2,3,3,2,2,3,3,3,3,1,3,3,5,4,4,3,3,4,2,3,3,5,2,3,3,3,4,3,2,3,2,2,2,2,2,2,5,1,2,2,3,3,3,3,3,3,3,3,4,3,31,25,34,31,22,31
4,3,4,3,4,3,2,3,4,2,5,4,4,3,3,3,3,4,3,3,3,4,4,4,3,4,3,4,4,4,5,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,32,35,37,40,34,30
4,2,3,2,3,4,2,3,2,2,2,3,2,2,2,3,3,3,2,2,3,3,4,4,4,3,2,4,4,4,2,2,2,2,3,3,1,3,3,3,3,3,3,4,4,4,3,3,3,4,2,2,2,2,2,2,2,2,1,2,27,24,35,24,34,19
3,3,3,3,3,2,3,3,3,3,3,2,1,2,2,3,2,3,3,3,2,3,3,3,3,3,4,3,3,2,2,2,1,2,2,2,3,3,3,2,3,2,2,2,3,1,3,2,2,2,2,3,3,2,3,2,3,3,3,2,29,24,29,22,22,26
3,2,3,3,4,4,5,4,4,2,3,3,4,2,3,3,3,3,3,3,3,2,4,3,3,1,4,3,3,3,3,3,3,4,4,4,4,4,4,4,2,2,2,3,3,2,4,2,2,2,2,3,2,2,2,2,3,3,3,3,34,30,29,37,24,25
2,3,3,2,3,3,2,2,4,2,3,3,3,3,3,2,3,3,3,2,2,3,3,4,3,2,3,2,3,3,3,2,4,3,3,3,2,3,2,4,3,2,3,3,2,2,4,2,2,3,3,3,3,3,3,3,3,2,3,3,26,28,28,29,26,29
2,3,2,3,3,4,3,2,3,4,4,4,3,3,3,3,3,2,4,3,3,2,4,3,3,3,4,4,4,4,4,5,4,3,4,4,4,3,4,3,3,3,3,2,4,3,3,3,4,4,2,2,2,3,2,2,3,3,3,3,29,32,34,38,32,25
4,4,4,3,3,3,3,3,3,4,4,3,4,2,4,3,3,3,3,4,4,4,4,2,3,4,4,4,4,3,2,4,3,3,4,3,3,3,4,3,3,3,3,4,4,4,2,3,4,4,3,3,3,3,3,4,4,3,4,3,34,33,36,32,34,33
4,3,2,3,3,3,3,4,4,3,3,2,3,4,2,3,3,3,3,2,3,5,3,3,2,4,2,4,3,4,3,3,3,4,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,2,3,3,3,32,28,33,31,30,26
3,2,1,1,3,2,1,3,1,2,5,4,3,4,4,3,5,4,2,3,4,3,3,3,3,3,2,2,3,3,3,3,2,3,2,2,3,3,2,2,3,4,4,4,4,4,2,4,3,4,1,2,2,2,2,2,2,3,2,2,19,37,29,25,36,20
5,5,4,3,4,4,4,4,5,4,3,2,1,1,3,2,2,2,2,3,3,3,5,4,4,5,2,5,4,3,3,4,3,3,4,3,4,4,4,3,3,3,3,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,42,21,38,35,28,28
3,4,4,3,3,4,3,3,3,3,3,4,3,3,3,2,4,4,4,3,3,3,3,3,2,3,2,3,2,3,4,4,4,4,2,4,4,4,3,3,4,3,4,3,4,4,3,4,3,4,3,3,3,3,2,2,2,3,2,3,33,33,27,36,36,26
4,3,3,3,4,4,3,5,4,5,2,2,2,2,1,3,3,2,2,1,3,2,3,2,3,3,3,2,2,3,4,5,5,5,5,4,5,4,3,5,3,3,2,2,2,3,3,2,3,2,2,2,2,2,2,2,3,3,2,2,38,20,26,45,25,22
5,5,4,4,4,4,4,5,4,4,4,4,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,4,3,4,3,4,5,3,4,4,3,3,3,2,3,3,3,3,2,3,2,2,3,2,2,2,3,2,3,3,43,32,30,36,28,24
3,4,3,4,5,3,3,4,5,4,3,3,2,2,3,3,3,4,4,3,3,3,3,3,4,3,2,4,3,3,2,2,4,4,3,4,3,3,2,3,3,3,2,2,3,3,3,3,3,3,2,2,1,2,1,1,2,2,2,1,38,30,31,30,28,16
5,4,3,3,3,4,3,4,3,3,4,4,4,3,4,4,3,3,3,2,1,2,3,2,3,2,2,4,2,2,4,3,3,4,4,3,4,5,2,4,4,4,4,3,4,4,1,4,4,4,2,2,2,3,2,2,2,2,3,2,35,34,23,36,36,22
4,4,4,3,1,3,3,3,3,3,3,4,3,4,3,3,3,2,3,2,4,3,4,3,4,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,2,2,2,3,2,2,4,3,3,3,2,3,2,3,3,3,3,3,3,3,31,30,34,32,26,28
4,3,3,2,2,3,2,2,1,1,3,4,3,3,3,4,3,4,3,3,3,3,3,3,4,3,3,2,4,3,3,1,2,2,2,2,3,2,2,3,4,3,3,4,3,4,3,3,4,4,1,1,2,2,2,1,2,2,2,2,23,33,31,22,35,17
4,3,3,3,4,4,4,4,3,2,2,1,2,2,2,3,2,2,2,2,4,3,3,3,3,2,4,2,3,3,3,4,4,3,5,4,4,5,4,5,3,3,2,3,3,3,4,3,3,3,3,3,2,2,2,2,3,3,3,3,34,20,30,41,30,26
2,3,3,4,4,3,3,4,5,3,3,3,3,4,3,3,3,3,2,3,5,4,3,4,3,4,3,2,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,2,3,3,3,3,3,2,2,3,3,3,3,34,30,36,30,25,28
3,1,2,2,2,3,2,3,4,3,5,3,3,2,4,4,3,3,3,4,3,3,3,2,2,1,2,4,2,2,4,3,3,3,3,3,3,3,2,4,4,4,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,25,34,24,31,34,29
3,3,3,3,3,3,3,3,2,5,4,4,3,3,4,4,2,4,4,4,4,2,3,4,3,4,3,5,4,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,1,2,2,2,1,1,2,2,2,2,31,36,35,27,29,17
3,3,4,2,2,4,3,4,4,3,4,4,4,3,3,3,3,3,4,3,2,3,3,2,4,1,3,3,2,2,2,3,2,4,3,4,2,3,3,4,3,3,3,4,3,3,3,3,4,3,2,2,3,3,2,2,2,3,2,2,32,34,25,30,32,23
3,4,3,4,2,4,4,4,1,3,4,4,3,3,3,3,3,3,2,4,4,4,4,4,4,2,2,3,3,3,2,3,3,3,4,3,4,4,3,4,2,2,2,2,3,3,4,2,3,2,2,2,3,3,2,2,3,3,2,3,32,32,33,33,25,25
2,4,2,2,2,2,2,2,3,2,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,4,2,2,2,3,4,3,3,3,2,4,3,3,3,2,2,1,1,2,2,4,2,3,2,1,3,2,2,2,2,2,2,2,2,23,30,28,31,21,20
1,3,2,2,1,3,3,3,2,3,4,4,4,5,3,5,4,4,5,3,3,3,5,3,3,4,4,3,4,4,3,3,2,2,3,5,4,4,2,4,3,2,2,3,2,3,4,2,2,3,2,3,3,3,3,3,3,3,4,3,23,41,36,32,26,30
4,4,3,3,3,4,4,4,4,3,4,3,2,3,3,3,3,3,2,3,3,3,4,2,4,2,4,3,3,3,2,3,2,3,3,4,4,3,2,4,3,3,2,3,3,3,3,2,3,3,1,2,2,2,1,2,1,2,2,2,36,29,31,30,28,17
3,1,1,2,2,2,1,3,2,1,4,3,2,2,2,2,2,2,2,2,3,4,4,4,4,2,3,4,4,3,3,2,3,3,2,2,4,3,1,3,2,2,2,2,2,2,5,2,3,2,3,2,3,2,2,2,3,2,3,3,18,23,35,26,24,25
4,3,4,3,4,3,4,3,4,2,4,2,4,4,3,4,3,3,3,2,3,4,4,2,5,3,3,4,2,3,3,4,4,4,3,3,4,4,3,4,3,3,3,2,3,3,3,3,4,2,2,3,3,2,2,2,3,3,3,2,34,32,33,36,29,25
3,4,3,4,3,3,3,2,4,3,4,4,3,4,3,3,4,3,2,3,2,2,3,3,2,3,3,3,2,1,3,2,3,3,3,3,3,4,2,3,3,4,3,3,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,32,33,24,29,33,20
2,3,2,2,1,2,3,3,2,4,3,2,2,2,3,2,4,3,1,2,3,4,3,3,3,2,3,3,3,2,3,5,2,3,3,4,3,4,3,4,3,2,2,3,3,3,3,2,3,2,2,2,3,2,2,2,2,2,2,2,24,24,29,34,26,21
3,4,3,3,3,3,4,3,3,1,3,4,3,3,2,2,3,3,2,3,3,3,3,3,4,2,3,3,5,4,2,2,2,2,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,30,28,33,25,29,20
2,4,4,4,3,3,2,3,2,4,3,4,3,4,4,3,4,3,4,3,4,4,3,3,4,3,2,5,4,1,4,4,4,2,3,4,4,4,3,5,4,4,3,4,4,4,2,4,5,5,2,2,3,3,2,3,3,3,3,3,31,35,33,37,39,27
4,3,2,3,2,3,3,4,2,5,4,2,3,2,2,3,4,2,4,3,3,2,3,3,3,3,2,3,3,2,3,4,2,4,2,2,3,3,3,4,3,3,2,2,3,3,4,3,3,3,1,2,1,2,2,2,2,2,2,2,31,29,27,30,29,18
3,4,3,2,1,4,3,4,3,3,4,3,3,3,3,3,3,4,3,2,2,3,5,2,2,2,2,2,1,4,3,5,3,1,4,4,3,4,2,2,4,4,4,4,4,4,2,3,4,4,3,3,4,4,3,3,4,4,4,3,30,31,25,31,37,35
4,4,3,3,4,3,4,4,3,2,3,3,3,2,4,3,3,4,3,3,3,4,3,4,2,4,3,4,3,3,3,3,4,4,4,4,3,3,3,3,3,4,3,4,4,4,2,4,3,4,2,2,2,2,2,2,2,3,2,2,34,31,33,34,35,21
5,2,4,3,4,3,4,4,3,3,3,4,4,3,2,3,1,4,4,5,3,2,3,3,3,3,2,4,3,2,3,3,3,3,3,4,4,4,4,3,3,2,2,2,3,3,3,3,3,4,2,3,3,3,3,2,3,2,3,3,35,33,28,34,28,27
5,4,4,2,3,3,3,4,5,4,4,3,3,3,3,3,3,3,4,2,3,4,4,4,4,1,3,3,4,3,3,2,2,3,2,3,3,3,2,2,4,4,3,4,3,3,2,4,4,4,2,2,2,2,2,2,2,3,2,2,37,31,33,25,35,21
4,3,3,3,3,3,2,4,4,2,2,2,2,2,2,1,2,1,1,2,3,3,4,3,4,3,3,5,4,3,3,3,4,2,3,3,4,3,2,3,4,3,3,3,3,3,3,3,4,3,3,4,4,4,4,3,3,4,4,4,31,17,35,30,32,37
4,3,2,1,3,3,2,3,3,3,3,4,2,2,4,3,2,4,3,4,2,3,5,2,3,2,3,4,2,2,3,3,3,4,4,4,4,3,3,3,2,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,3,2,2,2,27,31,28,34,27,23
2,2,1,2,2,3,3,3,2,2,3,4,3,3,3,3,3,3,2,3,2,3,4,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,1,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,2,3,22,30,30,22,31,28
2,2,4,3,3,3,3,3,3,2,3,3,4,3,4,3,3,3,3,2,2,2,4,3,2,2,3,3,2,2,3,4,3,3,3,4,4,4,2,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,2,2,2,2,3,2,28,31,25,33,28,24
3,1,1,2,2,2,2,3,3,2,4,3,2,1,2,3,2,4,3,2,3,3,4,3,4,3,3,5,4,3,4,4,4,3,3,4,3,3,4,3,4,3,3,4,4,4,3,3,4,3,3,3,3,2,2,3,3,3,3,3,21,26,35,35,35,28
3,3,5,3,3,3,3,4,3,3,4,3,3,2,3,2,3,3,3,2,3,4,3,4,4,2,2,3,4,4,2,1,2,3,2,3,2,3,3,2,2,2,2,2,2,2,4,2,2,2,3,2,3,3,2,2,3,3,3,2,33,28,33,23,22,26
3,2,3,3,3,1,3,2,5,2,4,3,2,2,3,2,3,4,3,3,2,2,2,3,3,1,3,3,2,3,2,2,2,3,3,3,4,3,2,4,1,1,1,1,2,1,4,1,2,2,3,3,3,3,2,2,3,3,3,2,27,29,24,28,16,27
4,3,4,4,4,3,5,4,4,4,4,3,3,2,3,2,3,3,3,3,3,2,3,3,2,3,2,2,2,3,3,3,3,3,3,3,4,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,39,29,25,30,28,30
4,2,3,3,3,4,3,3,2,3,4,4,3,3,4,4,3,4,3,5,4,4,3,4,4,3,3,2,2,2,2,3,3,3,2,3,4,3,3,4,3,2,3,2,3,3,3,3,3,3,3,2,2,3,2,3,3,3,2,3,30,37,31,30,28,26
4,2,3,3,4,4,3,3,4,3,3,4,2,3,2,3,2,3,2,3,3,4,3,4,3,2,1,3,3,2,1,1,2,3,2,3,2,3,1,3,3,3,3,3,3,3,3,2,3,4,3,3,3,4,3,2,3,3,4,3,33,27,28,21,30,31
4,3,3,3,5,3,4,4,3,3,3,2,2,3,3,3,1,3,3,2,2,3,3,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,2,3,3,2,3,35,25,24,25,30,27
3,4,3,3,4,4,4,4,5,3,3,5,3,3,4,5,3,4,4,4,3,2,3,3,3,3,1,3,1,3,3,5,4,4,4,4,3,3,3,4,2,2,2,3,2,2,4,2,2,2,1,3,2,3,2,2,3,2,3,2,37,38,25,37,23,23
4,3,4,3,3,4,4,4,3,4,3,3,3,2,2,3,4,3,3,3,3,3,3,4,3,2,2,3,2,2,2,4,3,2,3,2,3,2,3,3,3,3,3,4,3,3,3,3,3,2,2,3,2,3,3,2,3,3,3,3,36,29,27,27,30,27
4,4,4,2,3,3,4,4,4,5,2,3,3,3,1,3,3,3,1,2,3,3,4,3,3,4,4,4,3,4,3,3,4,3,3,3,3,4,3,3,2,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,37,24,35,32,27,28
4,4,4,3,2,5,4,3,2,4,3,3,2,2,2,2,2,3,2,3,2,2,3,4,3,4,3,4,4,3,3,2,2,3,3,4,2,3,2,2,3,3,2,3,4,3,3,3,4,2,2,3,2,2,3,2,3,2,3,3,35,24,32,26,30,25
3,4,3,3,5,3,4,3,3,4,4,3,3,3,3,4,3,3,2,3,3,4,4,4,2,2,5,3,4,5,3,5,4,4,4,4,3,5,3,3,3,2,2,3,3,3,4,2,3,3,1,2,2,3,2,2,2,2,3,2,35,31,36,38,28,21
5,4,4,4,3,4,3,3,4,2,4,3,3,3,3,3,4,3,3,3,1,3,3,1,3,1,3,2,1,2,3,4,3,3,4,3,3,3,2,4,4,3,3,3,3,4,3,3,4,3,4,4,3,4,3,3,3,4,4,4,36,32,20,32,33,36
3,4,2,3,4,3,2,3,4,1,5,3,3,4,3,4,3,4,3,4,2,3,4,3,2,3,3,4,4,4,3,3,3,2,2,3,3,3,2,4,4,4,4,5,4,4,2,4,4,4,2,3,2,2,3,3,3,3,3,3,29,36,32,28,39,27
4,4,4,3,4,4,4,3,5,4,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,2,4,4,4,4,4,4,4,4,5,4,5,2,3,3,3,3,3,4,3,3,3,2,3,2,2,3,2,2,3,3,2,39,29,31,42,30,24
4,4,4,4,3,4,3,4,3,4,4,3,4,4,2,4,2,4,4,3,3,1,4,2,4,4,3,3,2,3,3,4,4,4,3,3,4,4,4,3,3,2,2,2,2,2,4,2,2,3,1,2,2,2,1,2,1,2,2,2,37,34,29,36,24,17
2,3,3,2,1,3,4,3,3,3,3,3,4,4,4,2,4,3,2,2,3,4,4,2,3,3,4,4,3,4,3,3,3,4,3,4,3,3,3,3,3,2,2,2,3,2,4,3,3,3,1,1,1,1,1,1,1,2,2,2,27,31,34,32,27,13
4,3,4,3,3,3,3,4,4,3,3,3,3,4,3,2,4,4,2,3,5,2,3,3,3,3,3,2,3,2,3,3,3,3,3,4,3,3,2,3,3,3,3,2,3,3,3,3,3,4,2,2,2,2,3,2,3,2,2,3,34,31,29,30,30,23
4,3,3,4,3,3,2,3,3,2,2,4,3,2,3,2,3,3,3,3,3,3,4,1,3,5,2,4,3,3,3,2,2,3,1,2,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,30,28,31,25,30,28
2,3,3,2,3,3,3,3,3,4,3,3,3,3,4,4,3,3,4,3,3,2,3,3,1,2,3,3,3,3,3,3,4,3,4,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,2,3,2,2,3,2,2,3,2,3,29,33,26,34,31,24
