"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
3,3,4,4,3,4,4,3,3,5,4,2,3,4,3,3,3,4,4,4,3,3,3,3,3,4,2,3,2,2,3,2,3,3,4,3,2,3,4,3,3,3,4,4,3,3,2,3,3,3,2,2,2,3,3,2,2,3,2,2,36,34,28,30,31,23
3,4,2,3,3,4,3,3,3,4,3,2,3,3,3,2,2,3,2,3,3,4,4,4,5,5,3,5,4,4,2,3,3,3,4,4,3,4,3,3,2,2,3,3,3,2,4,3,2,2,2,3,2,2,3,3,2,2,3,2,32,26,41,32,26,24
3,4,2,3,3,3,4,3,2,3,2,3,3,3,1,2,3,3,2,4,3,2,2,2,3,2,2,2,2,3,4,4,4,2,3,3,2,2,2,4,2,2,2,2,3,2,5,2,2,2,2,1,2,2,2,2,1,2,1,1,30,26,23,30,24,16
2,3,3,3,1,3,3,2,3,2,3,4,3,2,3,3,4,5,3,3,3,3,3,2,2,2,4,1,4,2,4,2,3,4,3,3,3,3,2,3,3,2,2,3,3,2,4,2,3,3,2,1,2,2,2,2,2,2,2,2,25,33,26,30,27,19
2,2,2,2,1,3,3,2,2,3,4,3,2,2,2,1,3,2,2,3,4,2,4,2,2,3,3,3,3,3,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,22,24,29,23,23,20
4,4,3,2,3,3,3,4,2,4,3,2,3,3,4,3,3,2,3,3,4,3,5,3,4,5,3,5,4,3,3,1,4,4,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,32,29,39,27,29,19
4,3,3,2,2,3,3,2,2,3,2,2,1,3,2,3,3,3,3,4,5,3,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,2,2,3,2,2,3,2,2,3,3,4,4,4,3,4,4,4,4,4,27,26,40,31,24,38
3,1,2,3,2,2,3,2,3,3,2,4,5,5,3,4,3,3,3,4,2,2,2,3,2,3,4,3,3,3,2,3,3,2,3,3,3,3,3,3,2,2,1,2,1,2,5,2,1,2,3,3,2,3,3,3,3,2,2,3,24,36,27,28,20,27
2,2,1,3,3,2,3,1,2,3,3,2,3,3,1,2,3,1,2,3,3,1,1,2,3,3,2,4,3,2,2,2,2,2,3,2,3,2,2,3,2,2,3,3,2,2,4,2,2,2,2,2,2,1,2,2,2,2,1,2,22,23,24,23,24,18
3,3,2,2,2,3,2,3,2,3,3,4,3,3,2,3,2,2,2,3,2,3,4,3,3,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,3,2,2,2,2,25,27,26,22,24,21
4,5,4,4,4,4,4,4,5,4,3,3,4,3,3,3,3,3,5,3,4,2,2,4,4,4,4,3,3,3,3,3,3,3,4,4,5,2,4,4,4,4,3,3,4,3,3,4,4,4,2,2,2,2,3,3,3,3,3,2,42,33,33,35,36,25
3,3,2,3,3,4,3,4,3,3,4,3,3,1,5,4,3,4,3,4,3,2,1,3,3,3,3,2,4,3,3,2,3,3,4,3,3,3,3,4,3,4,4,4,4,3,2,4,4,4,2,1,1,1,1,1,1,2,1,1,31,34,27,31,36,12
3,3,4,3,2,4,4,4,4,4,3,3,3,2,3,3,3,2,3,4,3,3,3,3,3,3,2,3,3,3,2,3,4,3,4,2,4,4,4,4,3,2,3,3,3,2,4,3,3,2,2,2,2,2,3,3,2,3,2,2,35,29,29,34,28,23
2,4,3,3,3,4,2,2,3,3,2,3,2,3,3,2,2,4,2,2,3,3,2,3,3,2,2,4,3,2,3,3,4,3,4,3,3,3,4,4,4,2,3,3,3,3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,29,25,27,34,31,20
3,2,3,3,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,3,4,3,4,3,4,5,4,5,4,2,1,3,3,3,2,3,2,3,3,3,4,4,5,4,5,5,2,4,5,5,3,3,2,2,3,3,3,3,3,3,26,34,38,26,43,28
2,2,2,4,4,3,3,2,3,2,2,3,1,4,3,2,3,3,1,3,1,1,1,1,3,2,3,3,3,2,2,2,3,2,2,2,2,1,1,2,4,4,4,4,4,3,2,4,3,3,3,2,3,2,2,3,2,2,3,3,27,25,20,19,35,25
4,3,2,4,2,3,3,3,3,2,2,2,3,3,2,3,3,3,3,2,3,3,3,2,4,3,2,2,2,2,3,3,3,3,4,3,3,2,4,3,4,4,3,4,5,4,2,4,3,4,3,2,2,2,2,3,2,2,2,2,29,26,26,31,37,22
3,4,4,5,4,5,2,4,4,4,3,3,3,3,3,2,3,2,3,3,4,2,4,4,4,3,5,4,3,2,3,2,4,4,4,2,3,2,5,4,2,3,3,2,2,2,4,3,3,3,2,2,2,2,2,3,2,2,2,2,39,28,35,33,27,21
3,2,2,3,2,2,2,3,2,2,4,2,4,4,4,3,4,3,4,2,3,3,3,3,3,3,4,3,3,5,2,2,3,2,4,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,1,3,2,2,2,2,23,34,33,27,29,22
3,3,3,3,3,2,3,2,3,4,5,4,2,3,2,2,4,5,4,3,3,3,4,4,3,4,3,4,4,3,2,3,2,3,3,3,3,2,2,3,2,1,2,2,1,2,4,1,1,2,3,2,2,2,3,3,2,3,2,2,29,34,35,26,18,24
4,2,3,4,4,5,3,3,3,4,4,2,1,2,2,2,2,1,2,2,3,3,3,3,3,3,3,3,4,2,3,3,2,4,4,4,4,4,2,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,35,20,30,34,29,30
2,3,2,4,1,2,1,1,2,2,3,5,3,4,3,3,3,5,4,3,4,3,3,5,4,3,3,3,3,3,1,2,2,2,3,2,2,2,2,1,3,3,3,3,3,4,3,4,3,3,2,2,2,2,2,3,2,2,2,2,20,36,34,19,32,21
3,4,3,3,4,3,4,2,3,4,2,3,2,1,1,2,2,3,2,2,2,2,3,3,2,3,3,1,3,2,4,3,3,3,3,2,2,4,4,3,2,2,1,2,2,2,5,2,2,2,3,3,2,2,2,3,2,2,2,3,33,20,24,31,22,24
5,2,4,3,3,3,3,3,3,3,5,3,3,4,5,3,4,4,4,4,3,3,4,4,4,3,3,3,2,3,3,3,3,3,5,4,2,3,3,3,2,3,2,3,2,3,3,2,3,2,2,1,2,2,2,2,2,2,2,2,32,39,32,32,25,19
3,3,3,3,2,4,4,4,3,4,2,2,1,3,3,2,1,3,2,3,4,3,2,2,3,2,3,3,2,3,2,2,3,3,4,3,3,2,3,4,2,2,2,3,3,2,3,3,2,2,2,2,2,2,2,3,2,2,3,2,33,22,27,29,24,22
5,5,4,3,3,4,3,4,5,5,5,3,4,4,4,4,4,3,2,3,3,2,2,4,4,3,4,4,3,2,2,2,2,3,4,2,3,2,2,2,4,4,3,3,4,3,2,3,4,3,2,3,3,2,2,2,2,2,2,2,41,36,31,24,33,22
4,5,2,4,3,2,3,3,3,3,2,1,2,2,3,1,2,2,2,3,3,2,2,3,3,3,3,2,2,3,2,3,2,2,3,2,2,2,2,2,2,1,2,1,1,1,5,3,1,1,2,3,2,2,2,2,2,3,2,2,32,20,26,22,18,22
3,4,3,2,2,2,3,3,3,4,3,3,4,4,4,3,2,4,3,3,2,2,3,3,2,3,4,4,2,2,3,1,3,2,4,2,2,1,1,4,3,4,4,4,4,3,2,4,4,4,3,2,2,2,2,2,1,2,2,2,29,33,27,23,36,20
3,3,3,2,2,2,1,3,3,3,4,2,3,2,2,2,3,2,3,2,3,2,2,3,2,3,2,3,2,2,3,2,3,4,4,4,3,3,3,4,4,4,4,4,4,4,2,4,3,4,3,3,2,2,3,3,2,2,3,2,25,25,24,33,37,25
2,3,3,4,1,3,2,2,2,3,4,2,1,2,2,1,2,3,2,2,3,3,2,3,4,4,4,2,4,3,2,2,2,2,3,2,2,2,3,3,3,4,3,4,3,3,3,4,4,4,2,2,2,2,2,2,2,2,2,2,25,21,32,23,35,20
3,3,4,4,4,4,3,3,4,3,4,3,2,3,2,3,2,3,1,4,5,2,4,3,4,4,2,3,3,3,4,4,4,3,3,5,4,3,3,4,4,3,4,4,3,3,3,4,3,4,2,2,2,2,3,2,2,2,3,2,35,27,33,37,35,22
4,4,3,3,3,3,3,2,4,2,3,2,2,2,2,2,2,3,3,1,2,2,3,2,3,3,3,3,1,2,3,2,3,2,3,1,2,3,2,2,3,2,3,3,3,3,3,4,4,3,2,2,2,2,3,4,3,2,3,2,31,22,24,23,31,25
3,3,3,2,3,3,2,3,3,3,4,5,3,2,5,4,4,2,2,5,3,2,3,2,1,2,1,2,1,2,3,2,3,3,4,2,3,3,3,4,3,4,3,4,3,3,2,3,3,3,2,1,1,1,1,1,1,1,1,2,28,36,19,30,31,12
2,4,2,4,3,3,3,3,3,3,2,2,3,3,2,3,3,3,2,4,4,2,3,3,4,3,2,3,4,2,3,3,2,4,3,2,2,2,2,3,2,2,3,2,1,2,4,2,1,2,3,2,2,2,2,2,2,2,2,2,30,27,30,26,21,21
3,3,2,3,3,3,3,3,3,3,4,2,4,4,3,3,2,2,3,3,3,3,2,2,2,3,3,2,3,3,3,3,3,3,4,4,2,4,4,4,3,4,3,3,3,3,3,4,3,3,2,1,2,2,2,2,3,2,2,2,29,30,26,34,32,20
2,3,3,3,3,4,3,5,2,3,4,3,4,2,5,3,3,3,3,3,4,3,5,3,4,4,5,4,4,3,3,3,3,2,3,2,2,2,3,3,4,4,4,4,4,3,2,4,3,3,3,2,2,2,2,1,3,2,2,3,31,33,39,26,35,22
3,3,3,3,3,4,2,3,3,3,3,3,3,2,2,3,3,2,3,3,3,2,3,4,3,3,2,4,3,3,2,3,3,1,3,3,2,3,3,2,4,3,4,4,3,3,3,3,3,4,2,3,2,2,2,2,2,2,2,2,30,27,30,25,34,21
3,2,1,2,2,2,2,2,3,3,2,1,1,3,2,2,2,4,1,3,2,3,4,4,4,4,5,4,4,3,1,2,1,1,3,2,3,3,3,2,4,4,4,4,4,4,2,4,4,4,3,2,3,2,2,2,2,3,3,3,22,21,37,21,38,25
3,2,2,4,2,3,3,4,3,3,3,4,3,4,4,3,3,3,4,4,3,3,3,2,3,4,2,2,2,2,4,4,3,4,3,3,3,2,3,4,2,3,4,3,2,3,3,3,3,3,2,3,2,2,3,3,2,3,2,2,29,35,26,33,29,24
2,2,2,1,2,3,3,3,2,3,2,3,4,3,3,3,3,4,3,3,3,1,3,3,3,3,2,2,3,2,4,4,3,4,4,3,1,3,4,4,2,3,3,3,3,2,3,2,2,2,3,3,2,2,3,3,3,3,3,3,23,31,25,34,25,28
2,3,4,3,2,3,2,3,2,3,4,3,3,3,2,3,2,3,4,3,4,3,4,3,2,5,2,3,4,3,1,3,4,3,3,2,2,2,3,4,2,3,3,3,3,2,3,3,4,3,2,2,2,1,1,2,1,1,2,2,27,30,33,27,29,16
4,2,4,2,3,3,2,3,3,4,4,2,2,3,4,2,3,3,3,3,2,3,2,2,3,4,2,3,2,2,2,3,3,3,3,3,3,4,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,1,3,3,2,30,29,25,30,28,25
4,2,3,4,3,3,3,3,3,3,3,4,4,3,3,3,2,2,3,3,4,3,3,3,3,5,3,2,3,4,2,2,3,2,3,2,3,3,3,3,3,2,3,3,2,2,4,3,3,2,2,3,2,2,2,2,2,2,3,2,31,30,33,26,27,22
3,2,3,3,3,3,2,3,3,3,2,3,3,3,1,3,4,3,3,4,4,3,3,3,3,3,4,4,4,3,2,2,3,2,4,2,1,3,2,2,3,3,3,3,3,3,2,3,4,3,3,2,2,2,2,2,2,2,2,2,28,29,34,23,30,21
4,2,3,3,3,4,3,4,3,3,5,4,4,4,4,3,2,4,4,4,4,2,3,3,4,3,4,3,2,2,1,2,2,2,3,1,1,2,1,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,2,3,3,3,32,38,30,17,29,27
4,2,3,3,3,3,3,4,4,3,2,3,3,3,2,2,4,3,5,3,4,2,2,3,3,3,3,4,4,3,4,3,5,4,5,4,3,4,4,5,2,3,2,3,1,2,4,3,3,2,3,3,2,3,2,2,2,2,3,2,32,30,31,41,25,24
4,3,3,4,5,5,2,4,4,5,2,2,1,3,2,3,3,3,3,3,5,3,4,3,4,4,3,3,3,3,5,3,4,3,4,3,4,4,3,5,3,4,4,4,4,3,2,3,3,3,3,2,2,2,2,3,3,2,2,2,39,25,35,38,33,23
2,4,3,3,2,3,3,2,3,3,3,4,3,5,3,4,3,2,4,4,4,3,2,3,5,4,3,4,4,3,4,2,4,2,3,2,2,3,2,3,4,3,4,4,4,4,2,4,4,4,3,2,2,2,2,2,2,1,3,2,28,35,35,27,37,21
3,4,3,2,3,3,3,3,3,3,5,3,2,3,3,3,5,4,4,3,3,3,4,3,3,3,3,4,3,3,2,2,3,1,3,1,3,4,3,3,2,2,2,2,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,30,35,32,25,21,20
3,4,4,4,3,3,4,3,3,4,3,2,3,1,2,2,1,2,3,3,4,3,4,4,4,3,3,4,3,2,3,3,2,3,4,3,3,4,4,3,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,2,2,2,2,35,22,34,32,21,21
3,3,4,2,3,4,3,3,4,4,2,4,3,4,2,3,3,5,2,3,3,3,3,4,3,5,2,2,3,2,2,2,2,3,3,2,2,2,1,1,2,2,2,3,3,3,4,3,2,2,1,1,1,2,1,1,1,2,1,1,33,31,30,20,26,12
4,4,3,3,2,3,3,2,4,3,3,3,3,3,2,2,3,3,3,3,4,4,4,3,4,5,5,4,4,3,3,2,4,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,31,28,40,27,31,29
2,2,2,3,2,4,2,3,3,3,2,4,3,2,3,3,3,3,2,2,4,3,3,3,4,5,3,2,3,3,3,2,4,4,3,3,2,2,2,3,3,3,3,3,4,3,2,4,3,3,2,2,2,2,2,2,2,1,2,2,26,27,33,28,31,19
