"v1","v2","v3","v4","v5","v6"
27,30,25,29,34,16
33,31,26,41,32,20
21,41,39,32,33,34
26,25,37,28,26,32
32,37,22,27,39,30
30,33,23,29,28,25
24,29,17,28,30,37
29,28,28,41,35,29
22,31,28,33,20,20
33,31,32,29,19,19
23,28,31,32,37,15
33,29,32,27,31,32
29,28,32,25,24,20
29,33,25,25,26,28
29,25,30,31,31,20
33,36,32,31,40,23
29,26,27,32,29,21
33,38,35,20,32,25
32,34,33,16,42,19
24,34,36,32,24,34
25,35,36,33,22,17
33,25,34,36,19,24
40,33,32,28,34,17
26,28,30,36,42,26
32,41,35,30,38,27
34,37,41,22,26,28
30,33,33,23,30,26
34,37,28,30,38,24
33,38,23,28,40,40
29,26,25,30,39,29
24,31,37,30,34,31
22,29,28,40,27,15
32,30,34,27,28,22
29,30,38,27,24,37
28,38,36,27,34,28
34,24,36,37,20,37
26,25,28,21,37,31
35,30,31,37,20,31
29,38,34,28,30,19
27,20,21,27,28,23
36,35,30,26,35,23
19,31,28,39,32,14
18,34,32,41,22,37
31,25,32,26,22,24
37,38,24,34,31,37
35,26,25,17,33,19
28,29,30,33,27,20
30,26,32,26,27,29
28,27,27,29,28,30
32,35,26,27,31,26
36,33,33,28,23,31
33,28,31,34,30,16
26,33,20,36,31,26
29,26,25,39,15,15
31,22,33,27,32,27
33,30,28,19,22,17
29,38,32,26,31,20
27,27,34,34,17,15
27,29,37,38,28,26
28,39,27,28,25,34
31,29,30,26,28,21
28,32,26,39,23,24
27,44,26,31,31,22
40,29,28,20,21,22
30,23,29,29,27,25
23,28,31,31,35,20
22,25,26,41,42,23
30,33,26,33,30,13
34,37,26,30,37,20
26,34,24,36,37,34
22,27,25,38,23,27
27,26,26,22,31,29
23,28,23,33,31,22
34,41,32,28,34,25
22,22,25,33,26,21
26,38,34,25,41,29
31,36,23,30,36,33
28,23,33,31,25,34
34,32,33,34,40,21
29,31,30,31,21,20
21,39,32,33,35,29
28,24,29,28,27,13
34,36,26,26,31,28
24,34,20,30,34,41
25,31,19,36,37,29
31,40,36,29,28,24
31,21,28,24,17,22
30,38,31,25,30,23
26,40,23,33,39,29
43,30,35,25,32,27
30,37,30,28,31,28
25,27,31,30,28,23
23,29,27,31,34,23
24,34,29,31,34,28
33,33,36,32,37,20
32,24,34,35,29,27
25,23,19,29,33,23
19,38,27,31,38,19
25,28,24,35,14,24
33,27,36,36,30,11
34,32,21,30,32,39
25,38,30,29,30,27
27,28,31,34,21,22
23,23,24,28,34,22
34,32,26,28,39,23
31,35,29,27,17,19
29,31,28,34,29,25
29,30,26,26,25,29
37,30,25,28,31,25
18,31,31,40,25,18
22,42,34,29,34,18
21,32,29,36,33,19
35,28,32,28,30,25
39,26,33,27,43,25
28,44,25,25,37,29
33,37,28,29,45,28
29,27,26,25,35,26
25,33,37,35,35,26
25,42,26,33,35,31
28,34,27,28,27,29
40,27,24,27,23,30
32,40,27,28,27,19
33,33,28,34,32,28
34,29,28,30,20,25
27,35,32,29,29,21
40,33,29,21,33,16
33,33,20,19,32,27
23,32,30,26,28,25
22,23,21,34,32,29
36,32,29,18,28,23
31,34,39,29,32,32
30,21,28,33,29,32
34,35,34,18,21,29
32,38,21,31,39,26
23,30,33,33,30,17
37,25,32,34,30,25
36,36,30,31,28,12
33,26,35,32,24,17
28,32,35,28,28,32
27,28,23,26,46,36
35,24,32,23,31,22
32,31,28,26,23,29
30,28,32,27,43,28
28,37,28,35,32,30
30,29,28,23,31,16
28,28,29,30,24,23
34,33,28,27,34,25
31,37,23,24,37,30
37,33,24,23,29,33
22,30,28,31,32,20
35,41,29,28,36,21
25,33,20,28,30,32
26,42,27,35,32,18
31,37,21,32,28,33
27,31,35,35,27,15
26,26,28,35,30,38
26,34,32,34,31,19
33,27,34,34,22,23
29,23,33,41,24,14
28,31,28,29,23,25
35,19,28,29,29,27
25,29,24,34,32,30
33,26,39,28,23,25
23,27,36,39,36,22
31,34,29,30,32,20
33,34,30,24,37,20
29,32,24,34,31,29
27,32,38,29,31,14
26,32,24,31,27,28
29,24,28,34,23,21
31,22,28,26,34,30
31,36,36,34,31,21
28,31,38,32,24,31
32,38,23,25,38,20
28,35,32,28,45,23
29,26,24,37,27,17
29,35,31,36,35,18
22,33,28,23,26,21
23,32,18,42,20,37
22,35,26,33,25,15
25,33,25,33,32,21
25,37,19,28,39,25
20,36,26,27,36,14
34,42,29,33,34,27
27,21,31,34,20,18
31,35,28,31,32,20
31,25,27,16,22,19
26,41,26,32,35,30
22,21,33,37,18,28
27,31,28,31,36,20
27,37,27,30,25,31
25,20,35,40,30,33
36,26,23,19,16,30
29,26,28,37,15,37
29,25,25,35,20,25
27,30,32,32,32,27
30,33,35,29,39,31
23,28,31,26,34,25
40,26,32,29,36,14
28,30,38,29,26,20
36,39,34,37,34,36
36,32,33,24,29,28
19,28,32,39,27,20
30,21,30,34,25,29
33,29,40,31,35,44
29,33,26,34,37,30
27,29,33,31,31,29
30,39,30,22,23,18
26,38,34,42,35,22
29,30,29,26,23,20
33,30,32,34,32,22
32,34,24,30,28,27
27,39,23,43,37,31
28,31,23,32,21,28
29,35,26,35,28,32
33,34,17,41,33,34
25,32,28,28,22,16
23,29,33,36,26,25
27,31,25,36,31,23
39,30,24,24,28,22
27,29,23,34,32,20
27,23,27,24,28,23
33,30,39,26,22,32
28,27,32,28,39,22
34,35,27,24,36,18
21,38,29,35,35,13
32,36,27,28,27,13
30,30,40,26,21,34
36,26,24,26,30,23
25,26,23,39,26,19
28,20,28,40,22,21
24,28,17,30,22,36
28,34,33,36,29,30
25,43,29,24,30,23
20,31,36,24,29,22
37,37,31,21,26,23
33,32,32,35,36,27
30,27,22,35,28,42
26,25,36,36,28,29
35,31,35,26,33,32
27,30,25,35,30,23
27,34,20,33,27,27
31,32,26,28,24,21
31,27,30,28,22,20
29,34,34,28,26,17
26,24,27,41,24,22
30,36,26,35,29,30
31,35,24,25,30,28
29,39,28,23,34,26
25,27,28,42,31,19
28,34,27,16,26,19
22,33,29,35,31,21
22,30,26,24,36,28
35,24,28,34,26,24
27,27,30,27,36,18
26,25,21,30,30,25
40,28,24,29,29,19
27,22,27,26,25,19
27,32,37,31,23,24
28,36,34,34,32,34
31,30,25,25,38,21
29,31,22,37,35,35
29,30,21,27,24,27
29,26,26,32,23,28
33,40,26,31,27,21
29,32,32,24,21,23
44,30,26,15,33,28
32,34,25,22,39,32
23,31,30,33,24,20
29,29,36,30,24,23
37,39,27,24,30,23
31,36,23,34,45,31
34,29,19,35,22,26
25,32,37,24,28,29
35,33,38,20,32,38
31,34,39,37,15,27
28,29,33,37,28,18
32,32,30,20,38,29
31,25,34,30,29,29
41,30,29,25,19,26
28,26,24,18,24,20
29,30,30,32,23,21
24,30,29,37,30,25
32,28,33,27,27,26
25,29,28,37,35,25
35,23,31,37,36,22
35,35,32,31,33,31
17,35,30,34,30,36
27,35,32,38,31,16
20,32,33,33,34,24
33,30,37,24,17,32
23,29,27,33,23,24
26,32,31,32,29,29
29,18,24,34,27,27
38,31,30,28,38,23
25,31,21,34,46,25
28,28,37,31,26,25
34,28,34,20,28,31
26,30,30,26,21,24
25,30,28,28,25,23
41,40,32,33,34,18
27,35,29,32,36,16
30,34,26,24,26,11
