"v1","v2","v3","v4","v5","v6"
32,25,34,30,23,23
31,31,30,27,23,42
29,22,34,32,34,40
31,32,38,30,29,24
32,21,36,29,28,45
26,31,26,25,34,38
26,28,22,29,18,40
32,30,26,24,30,22
26,40,33,33,38,20
25,34,32,31,40,35
22,36,23,44,37,23
31,25,37,29,33,28
25,23,35,33,21,17
29,34,34,27,34,30
23,23,32,37,31,28
18,34,30,36,29,22
36,28,32,26,32,21
26,34,31,33,35,28
32,31,36,29,31,31
33,28,25,20,43,36
25,25,36,32,44,11
36,31,29,15,24,34
21,32,34,38,38,25
27,38,32,33,39,30
31,27,42,21,20,31
35,35,32,31,38,20
31,20,28,29,26,20
28,35,34,36,21,24
36,29,30,23,31,23
32,32,21,35,28,29
33,30,33,33,23,30
30,32,36,19,32,30
29,26,35,23,31,15
33,25,25,26,23,29
29,33,31,35,39,24
42,28,31,29,32,31
29,40,27,30,37,31
27,30,28,34,21,29
39,19,28,26,24,21
31,33,29,23,24,28
33,29,17,27,29,42
28,21,30,25,29,27
29,39,24,21,35,21
31,24,36,41,27,23
24,29,37,32,33,23
30,32,30,21,28,29
28,26,25,32,25,28
27,29,40,28,21,35
25,30,32,28,28,23
30,25,31,28,30,29
27,28,28,31,31,20
25,30,26,27,33,24
43,20,33,25,24,25
28,26,20,31,31,41
38,32,16,24,28,44
30,21,26,27,35,33
25,28,29,25,32,32
26,34,20,27,30,33
25,26,26,34,30,29
35,26,34,21,27,26
29,31,28,25,35,26
31,26,27,17,33,22
40,30,29,24,30,26
31,32,29,42,35,28
31,29,24,34,28,31
26,26,30,29,29,27
36,26,22,26,24,36
29,34,32,34,27,21
27,33,32,30,30,19
32,27,28,25,36,25
35,35,33,36,28,22
32,29,35,19,36,22
23,23,35,36,32,38
27,33,29,32,35,27
26,27,28,31,34,23
25,23,29,35,31,22
31,36,28,29,31,28
33,20,27,26,25,23
34,24,36,22,38,27
23,29,31,35,27,26
30,35,28,25,38,30
39,28,26,18,29,39
28,34,28,27,25,17
22,24,29,31,32,32
30,30,28,29,33,45
28,31,31,34,22,26
34,22,20,27,31,40
30,42,30,18,29,22
28,27,31,31,33,19
35,30,20,26,34,40
23,36,26,26,38,27
38,28,29,23,40,26
29,24,30,29,22,34
37,26,29,19,35,37
29,27,34,38,32,33
29,36,27,41,34,28
32,37,34,26,38,30
29,29,26,32,31,24
30,23,33,26,22,43
30,29,30,33,34,20
40,31,31,28,28,28
32,23,24,30,31,32
33,35,28,28,26,17
30,28,29,24,36,28
28,25,26,33,21,39
31,35,29,28,30,32
29,29,29,31,29,31
32,35,45,25,40,40
28,29,23,35,25,26
35,26,25,31,28,20
29,27,33,26,38,31
33,32,31,24,28,30
26,35,30,29,37,37
30,31,36,36,22,23
26,38,25,37,33,25
24,26,28,40,29,39
19,36,25,34,43,27
32,31,24,27,32,34
20,29,28,34,36,28
30,36,23,28,36,30
28,29,28,22,32,17
34,32,23,27,22,20
37,32,29,23,33,39
30,33,34,32,33,36
29,36,24,22,29,33
35,22,30,30,26,21
32,29,27,40,30,25
34,38,33,43,38,23
22,31,25,30,24,23
31,33,37,14,29,28
34,35,23,27,33,28
24,36,28,24,38,31
28,28,36,32,35,41
30,31,30,26,29,17
30,28,29,32,30,32
31,34,26,27,35,29
35,34,28,25,26,30
28,31,24,33,40,42
27,27,25,31,29,31
29,35,27,24,33,27
33,19,32,28,34,24
34,39,30,26,35,28
38,30,30,25,22,38
26,33,28,31,25,26
36,35,23,20,22,27
26,22,33,29,32,27
28,28,24,23,30,31
35,26,34,29,26,19
34,23,21,23,26,32
25,30,16,37,31,36
32,36,33,32,29,20
32,25,32,32,33,32
24,34,19,31,25,41
26,25,23,36,34,36
24,26,28,27,37,35
30,23,24,27,32,28
26,30,32,22,37,20
31,26,31,30,30,21
32,27,24,26,24,30
28,27,24,28,29,26
34,22,24,25,30,30
25,32,23,28,35,21
26,29,38,32,28,28
23,21,36,25,33,38
27,23,32,29,40,24
31,36,35,29,39,25
41,27,27,22,43,30
31,31,23,25,38,36
32,32,28,35,24,24
29,35,24,37,23,23
34,27,28,29,29,26
32,38,37,28,36,30
28,24,31,30,30,31
30,37,33,22,24,29
40,33,31,20,31,17
35,27,27,22,38,23
29,23,33,24,32,23
27,33,28,36,25,20
24,25,32,34,22,27
25,31,31,34,34,28
33,29,21,18,31,32
23,35,32,32,44,23
24,32,23,32,31,21
28,26,37,26,27,22
31,25,38,35,32,36
21,29,32,23,28,23
30,26,34,25,21,33
30,28,24,35,30,22
35,33,28,25,24,26
26,22,27,32,27,29
26,29,25,32,28,37
31,33,33,35,26,29
43,29,35,27,33,27
37,22,27,30,25,26
36,21,25,26,29,43
35,29,25,24,31,26
30,28,25,24,23,20
30,20,27,21,22,23
31,29,29,27,34,32
29,22,34,43,29,46
32,33,25,40,28,38
28,30,31,34,36,16
24,28,26,29,25,36
30,35,28,31,36,16
31,18,37,32,34,36
37,30,25,34,38,24
19,28,31,32,29,31
34,26,34,24,35,31
33,23,21,27,26,20
37,35,29,28,21,30
34,36,29,32,40,23
30,40,32,29,32,31
32,31,29,30,35,27
29,22,34,33,33,28
26,31,24,31,39,33
34,37,29,24,29,27
17,34,28,34,24,34
27,31,38,35,34,30
25,33,29,31,43,27
20,26,33,31,30,30
26,25,31,26,29,28
36,21,27,24,27,27
31,23,37,30,35,21
22,32,30,39,39,30
39,25,31,22,30,30
24,25,42,30,30,35
26,21,27,28,20,23
17,32,28,32,32,25
25,25,24,32,19,26
33,25,29,17,23,16
30,32,34,30,36,29
34,31,27,27,41,22
28,35,30,36,46,19
24,35,30,33,29,21
32,31,29,23,31,30
31,30,31,19,29,30
27,35,35,27,32,35
29,34,36,23,34,22
37,27,24,28,27,14
36,30,35,32,31,35
30,29,34,33,26,25
36,34,22,34,29,32
21,31,36,30,24,23
24,27,23,28,32,20
30,22,23,25,22,35
30,21,30,36,27,21
31,35,30,28,46,22
28,31,32,40,37,33
35,26,28,32,31,31
24,20,26,36,31,29
31,28,23,32,25,31
24,28,31,39,32,26
32,35,33,29,46,24
34,34,37,17,31,26
32,23,26,23,38,40
29,30,33,27,31,30
31,37,32,31,20,31
30,32,31,20,31,20
28,41,35,34,32,37
19,35,33,35,23,26
31,25,28,23,27,22
33,32,35,32,28,24
27,30,28,30,35,34
32,21,28,33,24,21
34,28,35,23,28,30
23,36,34,37,22,30
29,27,28,30,24,22
27,31,32,23,42,27
27,23,34,30,34,25
32,29,35,29,34,38
29,29,27,27,37,29
26,33,19,31,24,29
28,21,21,33,26,33
35,32,27,28,27,34
25,21,37,23,19,37
37,29,28,32,30,30
32,26,32,25,33,34
32,25,30,33,37,18
28,25,27,30,35,33
32,27,36,23,42,33
26,20,35,31,20,22
38,22,29,25,25,30
36,26,34,26,23,31
28,21,32,34,28,31
33,30,21,33,27,39
37,27,22,33,33,41
31,27,22,29,35,31
29,31,33,28,36,33
27,26,32,20,35,33
29,32,32,36,33,32
34,31,31,21,29,31
33,29,27,21,24,27
26,27,36,36,46,30
32,30,30,30,22,27
33,31,26,25,31,29
42,25,30,17,42,24
30,35,27,27,25,23
29,33,33,37,39,42
30,28,37,32,27,22
29,30,24,32,32,29
23,34,17,31,25,34
25,28,34,33,33,29
25,34,35,44,30,27
35,22,30,29,26,15
26,36,29,28,37,29
32,29,31,23,29,29
29,30,31,41,31,28
28,24,40,34,27,40
26,30,29,25,30,18
33,28,29,33,21,39
29,26,35,35,42,24
21,25,23,31,29,16
29,30,34,24,31,27
36,23,29,31,23,32
31,23,29,26,34,25
24,33,33,36,31,47
40,30,37,29,30,41
23,29,36,35,27,29
23,24,36,29,39,26
38,32,22,21,28,30
31,30,24,25,30,44
38,21,30,23,30,21
24,31,27,32,39,25
30,23,37,28,23,24
26,23,28,31,27,24
35,27,21,27,34,39
32,26,24,37,31,29
29,32,26,25,39,29
30,28,31,25,20,24
35,33,30,29,23,27
25,33,31,23,33,17
32,34,30,37,40,23
26,36,28,18,30,19
34,23,35,25,35,27
27,30,18,26,28,37
31,18,35,27,31,17
31,29,36,39,28,28
33,29,27,30,30,31
22,34,31,41,29,24
33,34,32,33,32,32
22,29,25,33,31,24
27,24,29,30,34,30
33,34,30,25,36,19
34,27,24,31,41,32
25,32,28,41,30,23
29,26,31,23,36,20
40,27,20,35,27,31
35,26,31,21,33,28
33,30,23,24,23,31
24,26,38,21,24,23
33,32,30,24,14,23
28,24,34,26,26,30
27,21,37,34,39,22
22,28,42,34,29,40
32,24,18,31,36,45
30,23,30,27,39,27
36,24,23,28,30,27
37,26,33,23,31,21
35,30,30,28,31,33
25,29,26,35,22,24
33,20,38,32,29,29
31,29,28,36,31,31
24,27,22,40,30,26
26,34,34,28,24,29
43,37,30,27,33,23
33,34,35,36,37,32
29,27,25,27,39,42
30,27,25,28,23,25
28,21,32,34,25,25
23,28,30,43,33,26
30,30,25,37,24,20
26,32,26,35,24,31
27,26,23,28,22,34
26,27,31,35,25,23
20,30,30,32,38,30
37,33,16,32,27,41
29,26,31,26,21,20
27,19,20,24,39,36
35,30,31,35,28,27
27,29,28,34,34,12
31,26,26,30,32,24
36,32,35,32,35,35
28,27,31,35,28,27
27,22,21,29,30,27
31,33,33,34,37,28
25,36,27,28,28,28
16,24,26,39,27,32
31,33,32,33,35,27
28,28,40,31,33,24
26,31,32,27,30,21
38,31,29,30,28,23
34,27,33,37,33,29
31,34,27,31,40,23
28,26,22,37,33,16
27,34,27,27,27,29
32,25,33,24,28,32
35,33,32,24,33,17
27,25,30,35,36,18
29,36,39,33,39,36
27,31,33,28,38,23
30,33,32,29,29,20
31,32,22,33,16,39
30,33,34,26,30,24
24,29,44,39,22,41
32,28,33,25,26,30
23,31,27,24,30,32
30,20,32,27,35,28
29,32,32,33,31,25
26,25,26,31,22,31
29,26,21,26,30,31
33,28,31,29,28,26
27,35,36,29,35,19
25,24,23,35,31,31
31,28,28,23,29,28
24,27,32,29,27,36
28,38,25,22,35,31
27,37,26,30,37,17
28,21,23,34,29,31
27,30,31,32,32,26
26,23,22,23,18,21
30,32,28,40,34,29
26,23,32,33,31,15
25,29,28,29,30,26
35,16,29,28,25,24
21,27,23,25,31,30
31,28,23,31,29,38
26,30,27,30,32,26
30,30,37,28,25,32
30,32,33,27,36,26
29,30,27,29,29,25
22,32,30,37,21,21
23,28,27,39,38,29
23,25,24,33,30,11
25,25,27,32,24,21
36,26,27,26,39,25
34,31,27,34,32,30
25,21,24,28,24,23
22,33,36,37,28,26
30,22,28,37,28,17
36,28,29,23,29,28
32,30,35,42,27,30
23,39,19,29,37,40
23,33,28,34,30,30
31,25,28,25,40,33
23,24,26,24,28,31
28,43,35,32,29,20
35,27,38,25,25,32
31,41,35,32,26,19
29,27,37,31,25,34
38,37,26,25,32,29
25,32,31,31,33,34
33,26,27,31,32,37
28,26,24,32,28,27
37,20,27,32,24,30
31,34,25,25,40,26
30,31,27,28,33,28
22,15,34,35,37,31
22,36,34,39,34,31
26,25,31,28,27,29
22,25,27,35,41,29
36,26,34,27,14,20
26,26,30,35,21,24
26,23,21,23,34,38
30,31,27,32,38,22
33,32,26,20,36,29
30,31,23,27,31,33
27,20,27,35,28,25
28,32,35,33,30,25
30,29,26,31,36,33
33,35,33,26,36,34
27,29,27,22,35,26
28,30,23,25,29,33
31,36,26,26,36,25
27,28,36,24,31,30
28,28,32,43,31,26
26,22,29,36,40,30
29,31,28,25,37,21
32,31,27,33,21,30
18,34,24,33,36,32
36,30,26,21,38,33
26,32,34,26,28,35
21,28,27,40,29,24
34,32,35,31,39,27
29,25,40,32,35,41
34,24,26,37,37,25
19,32,24,32,20,30
33,25,23,38,31,32
33,18,27,28,24,27
23,27,23,34,39,32
21,31,27,30,27,27
24,20,24,24,31,24
33,30,28,23,37,15
27,34,33,24,26,22
30,33,24,30,32,31
28,34,27,31,39,24
29,28,24,23,35,35
29,26,28,28,29,26
28,36,30,30,37,31
32,28,29,27,26,19
26,26,30,31,32,38
29,29,38,30,36,40
36,21,30,27,18,18
27,29,32,35,31,26
35,34,34,30,35,31
32,38,30,37,38,20
25,27,27,30,31,18
34,37,28,29,37,27
27,35,35,26,40,35
38,28,23,22,30,19
26,25,31,26,27,20
26,37,25,34,33,27
30,21,38,25,29,24
23,20,27,38,29,34
25,28,37,25,28,24
31,29,23,30,32,34
27,24,29,35,33,24
32,35,26,22,35,30
33,28,38,33,30,37
26,28,28,27,26,29
30,30,27,30,30,24
34,34,35,30,25,15
28,31,34,31,35,22
29,37,25,22,43,30
30,30,25,25,14,22
41,29,35,14,28,39
26,21,34,42,22,32
40,30,33,14,37,19
32,27,35,30,31,29
26,24,31,35,27,20
35,23,42,26,23,45
34,31,24,36,40,38
24,31,37,31,29,21
21,28,31,24,24,23
25,30,28,35,26,28
25,28,24,40,34,24
24,29,33,30,27,19
31,30,26,26,23,39
32,33,27,24,30,21
31,37,28,30,35,24
30,23,29,31,28,14
31,28,27,30,29,25
25,33,25,26,35,37
26,36,15,24,32,50
29,30,27,32,38,23
40,31,42,18,37,24
36,40,24,34,35,31
42,25,26,29,21,22
30,25,25,37,26,27
31,30,29,23,32,35
31,35,28,38,24,27
29,32,25,28,26,38
23,25,33,30,23,28
20,32,30,28,30,33
28,30,27,30,39,29
28,21,36,29,29,33
32,23,26,29,32,30
26,32,29,33,24,27
33,21,28,30,27,24
33,24,24,29,31,38
31,30,37,30,33,32
33,25,35,24,26,31
23,35,23,20,36,24
25,22,33,32,32,25
35,23,27,29,32,24
27,23,26,33,22,28
30,27,31,26,29,31
28,26,37,34,35,22
26,32,25,32,33,37
38,31,25,25,36,22
33,28,31,24,23,40
28,22,20,28,23,40
23,34,26,23,39,30
27,33,37,32,24,32
32,23,33,29,32,30
25,27,29,28,32,23
28,33,33,33,34,27
23,33,37,38,32,27
28,34,34,38,37,32
13,20,44,35,22,35
34,28,30,31,39,25
25,34,34,29,23,33
32,26,40,35,21,37
32,33,25,27,29,27
32,31,18,32,39,44
33,27,26,40,33,21
29,32,27,37,30,15
31,39,43,31,24,43
24,37,25,35,36,24
30,38,31,22,36,24
35,21,18,29,30,37
23,36,36,26,29,35
32,26,18,29,36,32
27,27,26,35,32,29
22,20,31,43,30,20
27,26,34,29,29,29
37,31,25,21,39,36
32,25,40,30,29,30
32,26,27,26,18,28
32,42,31,31,38,20
22,28,27,27,30,35
32,17,38,22,17,29
33,35,34,32,33,21
31,31,25,23,30,25
24,25,29,36,35,22
20,25,24,33,28,28
31,25,19,22,35,32
32,26,33,37,31,24
34,29,30,27,31,26
29,41,26,32,35,14
30,24,32,24,27,27
24,33,32,35,18,28
25,29,29,33,37,42
30,23,25,20,29,21
35,30,32,29,26,19
30,32,27,31,36,31
32,30,33,30,28,20
27,31,23,29,41,33
22,31,24,36,39,39
29,30,30,39,25,30
33,32,38,30,37,38
29,28,28,23,27,23
34,26,26,36,23,19
39,20,26,26,26,23
27,27,31,28,33,32
26,34,36,34,33,26
26,30,21,42,32,31
28,21,34,28,27,39
27,19,41,42,36,41
27,33,31,33,37,22
37,28,28,28,29,28
33,30,33,28,31,32
25,32,32,40,32,27
31,30,29,26,30,23
30,28,22,28,23,29
32,26,29,27,38,29
34,33,31,21,39,29
20,23,26,34,25,28
28,37,30,36,35,31
33,19,29,36,23,17
22,35,32,36,31,32
33,39,25,25,46,37
26,39,26,35,26,29
31,26,32,29,29,22
33,32,33,32,36,29
33,31,39,27,40,26
27,26,25,40,37,33
22,32,30,28,26,31
32,32,27,21,31,29
27,29,37,20,21,29
31,22,35,38,22,19
30,29,28,38,34,23
24,31,27,36,27,31
25,28,29,27,25,16
31,40,27,32,38,24
22,45,24,35,42,19
30,25,17,30,31,29
32,24,26,26,28,32
38,28,32,23,29,24
36,33,23,21,38,29
27,27,24,29,34,27
33,27,21,30,32,37
26,24,31,29,23,33
31,28,15,27,28,47
26,42,25,26,30,39
36,31,34,21,30,25
32,33,23,25,25,30
25,20,29,36,30,28
24,35,31,26,38,30
20,21,32,32,22,20
30,28,37,28,29,31
31,36,29,33,40,28
37,22,31,22,29,28
32,23,26,36,29,25
29,33,35,27,40,21
22,28,35,33,31,26
26,37,22,25,37,37
33,20,30,29,27,22
28,31,26,33,24,41
26,43,31,38,38,20
26,24,32,30,34,27
40,28,20,26,29,42
29,23,30,28,33,35
24,24,27,31,40,25
37,31,43,29,27,49
24,34,39,31,30,36
33,25,20,26,34,32
34,30,33,21,27,23
27,33,35,25,29,31
36,24,28,23,25,25
28,33,23,40,30,39
36,21,34,40,25,28
35,32,28,26,23,33
18,27,33,33,33,15
33,34,28,26,23,28
29,30,35,31,29,24
25,26,32,36,36,22
37,27,35,29,31,35
31,29,35,29,28,33
25,27,25,26,31,32
34,28,23,30,27,30
25,32,42,24,37,47
28,28,37,37,21,23
26,31,33,32,24,32
26,28,28,39,37,27
42,31,32,18,41,34
38,23,25,21,30,30
34,25,29,23,29,41
22,29,27,27,31,16
30,34,36,27,30,40
31,30,24,32,27,23
26,23,23,27,40,35
33,34,28,28,39,24
25,29,24,27,37,30
34,33,27,38,29,29
28,27,29,35,33,34
26,34,30,36,41,19
26,37,29,35,33,25
23,26,30,27,22,19
25,26,27,24,20,30
29,31,30,37,37,31
33,35,28,29,21,23
29,31,28,33,23,33
28,33,32,32,40,33
37,30,28,19,34,38
29,26,32,32,30,37
32,22,27,28,38,27
30,30,31,32,21,35
31,33,22,34,45,42
26,29,35,34,24,34
28,29,32,28,29,28
35,31,24,27,33,29
32,30,38,30,38,36
26,33,21,25,31,32
29,22,16,28,30,43
36,31,29,24,21,27
28,29,25,28,38,31
31,25,33,26,35,27
32,32,30,20,38,36
32,30,25,25,29,15
38,30,32,27,27,25
31,34,25,32,32,31
32,26,21,18,33,27
25,33,32,28,34,27
28,33,30,32,32,34
30,27,28,25,31,31
33,35,18,27,39,29
17,28,23,28,35,29
20,25,25,36,26,32
33,27,25,32,33,29
32,27,26,24,21,27
24,32,31,31,26,26
30,27,27,25,40,26
36,30,29,28,28,23
24,35,31,33,30,30
23,36,31,32,30,27
27,32,27,37,29,41
21,35,27,32,31,20
28,23,34,23,32,28
29,29,32,40,39,27
28,32,38,21,25,25
27,37,33,43,35,27
26,45,31,32,39,38
30,24,36,36,24,28
26,19,30,31,34,20
22,29,26,26,29,25
30,36,32,32,38,21
30,35,33,26,31,29
24,28,34,24,27,29
28,27,28,25,24,22
35,25,29,35,30,29
28,27,28,34,33,35
34,32,24,32,23,28
29,33,27,32,23,32
24,27,32,26,29,29
24,25,24,37,21,26
28,30,28,26,31,30
19,33,30,35,45,26
28,27,29,33,20,17
24,30,30,35,42,33
30,30,30,26,33,24
26,29,32,24,32,26
28,27,18,25,37,30
35,28,25,31,39,30
32,34,22,23,32,35
35,31,27,30,28,32
33,28,35,32,29,35
35,25,28,37,27,17
29,28,35,29,36,22
21,26,24,31,26,14
31,23,29,27,36,33
23,27,24,29,29,31
38,27,29,23,33,18
33,26,19,30,39,38
32,38,35,23,40,35
34,28,33,27,26,34
33,36,33,23,40,37
23,25,17,30,32,49
23,29,26,35,31,19
29,33,21,30,40,37
35,27,31,29,36,23
36,25,23,25,24,24
36,29,38,31,28,45
30,25,26,24,38,39
33,23,29,22,32,17
29,24,33,29,29,18
32,30,33,27,31,30
31,25,25,15,28,33
31,33,31,28,40,22
35,25,34,27,32,22
31,31,32,38,29,35
21,22,24,36,27,37
30,29,30,22,21,29
28,31,36,34,29,37
40,24,27,31,22,30
32,27,32,29,36,21
32,30,34,31,24,29
31,34,23,35,29,38
26,23,31,28,30,31
25,24,36,20,31,27
23,22,28,35,27,33
31,34,28,18,29,14
34,27,33,29,37,20
25,33,33,23,30,25
32,29,29,30,34,15
28,28,31,24,30,21
36,40,27,31,40,30
23,31,27,30,29,28
29,30,26,25,33,37
40,32,31,33,24,31
30,29,20,34,28,33
33,22,27,23,30,34
26,32,30,31,37,30
22,34,31,29,29,23
29,29,28,25,22,29
27,26,29,34,23,21
42,28,30,20,29,19
30,34,28,30,38,31
37,25,28,26,37,28
31,24,30,31,34,29
23,34,29,14,41,25
38,37,22,24,38,39
27,28,37,36,32,37
28,25,28,26,34,21
25,26,31,34,20,29
32,29,27,26,36,31
22,36,32,21,30,28
25,30,28,33,29,20
42,25,33,27,24,23
32,31,32,25,27,33
32,27,34,20,31,35
32,36,33,23,36,35
32,23,30,28,23,16
24,33,26,34,35,26
27,20,32,36,31,28
32,22,31,31,36,24
31,37,29,26,32,27
29,28,34,30,28,24
30,33,21,30,27,38
19,32,33,29,39,23
28,29,19,36,34,39
29,31,34,27,30,21
34,30,25,31,39,31
38,34,29,21,33,34
29,33,30,32,37,31
29,28,26,29,28,28
30,23,33,27,33,21
25,32,25,34,33,26
28,31,29,30,36,22
27,31,34,32,32,29
32,24,32,27,25,31
28,34,23,26,30,27
29,35,35,22,34,32
29,24,38,22,31,43
29,34,30,29,26,33
26,27,32,24,28,22
33,31,39,32,30,47
28,27,32,32,35,28
25,32,30,37,38,36
30,31,32,29,30,25
32,24,26,37,25,13
32,34,21,23,32,37
30,31,26,38,28,27
30,33,32,25,36,20
25,26,25,37,27,16
29,23,33,25,29,24
35,37,24,30,35,26
28,37,32,30,24,29
25,22,32,27,31,30
33,31,36,32,34,35
31,24,19,29,31,41
30,20,27,31,29,28
26,30,27,24,36,27
32,30,26,20,36,34
24,34,30,39,35,32
27,24,33,36,31,30
24,28,28,34,33,15
27,29,22,30,31,30
