"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
3,5,4,3,3,4,3,3,4,3,3,1,4,3,4,3,4,3,3,3,2,3,3,2,4,3,3,3,3,3,2,2,3,3,3,2,3,2,2,4,3,4,4,4,3,3,2,4,4,3,3,2,2,1,3,2,2,2,2,3,35,31,29,26,34,22
5,3,4,4,3,4,2,5,4,4,3,3,3,3,3,3,3,3,4,3,3,4,4,4,3,4,2,3,5,4,3,3,2,3,3,4,3,2,3,4,3,3,4,3,3,3,3,3,3,4,3,2,2,2,3,2,1,3,2,3,38,31,36,30,32,23
3,4,4,5,5,4,4,2,4,4,2,2,3,4,3,3,2,3,3,3,2,2,3,3,2,3,3,4,3,2,1,2,1,3,2,3,2,3,3,3,3,3,4,4,3,3,3,3,4,4,3,3,3,3,2,2,2,3,2,3,39,28,27,23,34,26
5,3,3,3,3,2,1,1,2,3,1,2,2,2,3,2,1,3,2,2,3,3,3,3,3,3,3,2,3,4,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,4,3,1,1,1,2,2,1,1,1,2,2,26,20,30,27,31,14
3,2,2,1,3,3,2,1,3,3,2,2,2,3,2,3,4,3,3,1,3,3,4,2,3,3,3,3,4,4,3,4,3,5,3,4,3,3,3,4,4,4,4,4,4,4,2,4,4,4,3,3,2,2,2,2,2,2,2,3,23,25,32,35,38,23
2,2,3,1,2,1,1,2,3,2,4,3,4,5,3,3,3,4,3,4,3,2,3,3,4,3,3,2,4,2,3,4,3,3,3,4,3,3,3,4,2,2,2,3,2,2,4,2,3,3,3,3,3,2,2,3,2,3,2,3,19,36,29,33,25,26
2,3,2,2,3,2,2,3,4,2,2,4,3,3,2,2,3,3,4,2,3,3,2,3,3,2,4,3,3,3,3,3,2,3,4,4,4,3,4,4,2,2,3,3,3,2,3,3,3,2,3,4,2,3,3,3,3,4,3,3,25,28,29,34,26,31
3,4,2,4,4,4,3,3,3,5,4,5,3,3,4,3,4,4,4,5,4,4,3,3,4,4,2,3,4,3,3,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,2,3,4,3,3,4,2,2,2,3,2,2,2,2,35,39,34,26,30,24
3,3,2,2,2,3,3,3,2,4,2,3,4,2,3,2,3,3,4,2,2,4,3,3,2,2,3,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,27,28,26,22,26,30
4,4,3,5,4,5,3,3,5,4,4,3,2,3,3,2,3,2,3,3,4,2,3,3,3,3,2,2,4,3,3,2,3,3,4,4,3,2,2,3,3,3,3,4,3,3,2,3,4,4,3,3,3,4,3,3,2,3,3,3,40,28,29,29,32,30
4,2,3,4,5,3,3,2,4,5,3,3,2,3,3,3,3,4,5,3,1,2,3,1,3,2,3,3,2,2,3,3,2,2,3,2,4,2,3,4,3,3,4,3,2,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,35,32,22,28,30,22
4,3,4,3,3,3,3,2,3,3,3,2,4,4,2,3,4,3,4,3,3,3,3,3,3,2,4,2,3,4,4,3,3,3,3,3,5,3,3,3,2,2,2,3,2,2,4,2,3,2,3,2,2,2,3,3,2,2,2,2,31,32,30,33,24,23
3,3,1,3,2,3,3,3,2,2,2,2,2,3,2,2,1,2,3,2,4,3,5,4,4,3,4,3,4,3,3,3,3,4,4,3,4,1,3,4,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,2,3,25,21,37,32,29,25
4,4,3,2,4,3,2,3,3,3,3,3,3,3,3,1,3,4,2,3,3,2,4,3,3,3,3,2,5,4,3,3,3,3,2,2,3,3,3,3,4,5,5,5,4,5,1,5,4,4,3,2,2,3,3,2,2,3,2,3,31,28,32,28,42,25
3,3,4,4,4,3,4,3,4,4,1,2,2,3,2,3,2,2,2,2,2,3,3,3,3,3,1,4,4,4,2,2,2,1,2,2,2,2,3,3,1,1,2,2,2,1,4,2,2,2,4,3,4,3,3,3,3,3,2,3,36,21,30,21,19,31
3,4,3,3,2,2,2,2,2,3,2,3,2,2,4,3,3,4,3,2,2,3,4,3,2,2,3,2,2,3,4,3,3,3,4,3,2,3,3,4,3,3,4,4,3,3,3,3,4,3,1,1,2,2,2,1,1,2,1,1,26,28,26,32,33,14
2,3,2,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,5,3,3,4,5,3,5,3,3,3,4,4,3,2,2,2,4,4,3,3,3,4,4,4,4,4,2,4,4,4,4,4,4,3,4,4,4,4,3,4,28,23,37,31,37,38
3,2,4,4,3,3,4,2,3,3,2,1,3,5,4,3,3,3,3,3,4,3,3,4,3,3,4,4,3,4,2,2,2,1,3,2,2,3,2,3,3,2,3,3,2,3,3,3,3,3,2,3,2,2,2,2,1,2,2,3,31,30,35,22,28,21
4,4,4,3,4,4,3,4,5,2,1,2,1,2,2,3,1,2,2,2,3,2,3,3,3,3,3,2,3,3,3,3,3,4,1,4,2,3,3,3,1,2,2,2,2,2,4,2,2,3,3,3,3,3,3,2,3,3,2,4,37,18,28,29,22,29
3,2,4,2,3,2,2,2,4,4,2,3,4,3,3,3,4,3,4,2,3,3,2,3,3,3,3,4,2,2,2,2,3,2,3,3,2,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,28,31,28,28,31,28
3,3,3,3,2,3,2,4,4,3,3,3,3,3,3,3,3,3,3,1,2,2,2,3,3,2,3,4,4,3,4,3,3,4,2,2,3,2,3,3,4,3,4,4,3,4,2,3,4,3,3,3,3,3,3,4,3,3,3,4,30,28,28,29,34,32
3,3,5,4,5,4,4,5,3,5,3,3,2,3,2,2,2,4,4,3,3,3,2,4,4,3,3,4,3,4,3,3,2,3,4,2,4,4,4,3,3,4,4,4,3,3,2,4,4,3,2,3,2,2,3,2,3,3,2,4,41,28,33,32,34,26
2,2,3,3,2,2,2,3,4,2,2,3,1,3,4,2,3,2,3,1,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,3,2,2,3,3,2,2,4,2,3,2,2,3,2,2,2,2,2,3,2,2,25,24,36,39,25,22
3,3,3,4,3,4,2,3,4,4,3,1,2,2,3,1,2,2,3,3,3,3,3,5,4,3,5,4,3,4,2,2,2,3,3,2,3,4,2,3,3,3,4,3,3,3,3,4,3,4,3,3,4,3,3,3,3,3,3,3,33,22,37,26,33,31
2,3,2,3,3,2,3,2,2,2,4,3,3,4,2,3,4,3,3,4,5,4,5,4,5,4,4,3,4,5,5,4,4,4,5,5,4,4,5,5,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,3,3,24,33,43,45,28,35
2,2,3,2,4,3,2,2,2,3,3,2,3,2,2,3,1,3,3,3,4,3,3,4,4,4,3,2,4,3,3,4,3,4,4,4,4,3,3,4,3,3,4,4,2,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,25,25,34,36,30,22
3,3,3,3,3,3,2,3,3,4,2,2,2,3,4,3,2,3,3,2,3,4,3,3,3,2,3,2,4,4,3,3,3,5,3,3,3,3,5,4,3,3,3,3,2,2,3,3,3,3,3,3,3,4,4,3,3,4,3,4,30,26,31,35,28,34
2,2,2,2,3,3,4,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,2,4,2,4,3,3,4,3,2,3,3,3,5,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,2,2,2,2,2,26,28,27,33,29,23
3,3,3,3,2,3,3,3,4,3,3,1,2,1,2,2,2,3,2,3,4,4,3,3,4,3,3,5,4,3,3,2,3,2,2,3,3,3,3,4,3,3,4,3,3,3,3,3,4,3,2,2,2,3,2,3,2,3,2,2,30,21,36,28,32,23
2,1,2,3,4,3,3,1,3,3,2,1,3,4,3,2,2,2,3,2,3,3,2,3,3,3,3,3,2,3,4,2,4,4,3,5,4,5,4,5,4,5,5,4,4,4,2,4,4,4,2,2,3,2,2,2,2,3,2,2,25,24,28,40,40,22
4,3,4,4,3,3,3,4,4,3,4,3,3,4,3,5,3,3,4,3,2,3,2,3,4,3,3,3,2,3,2,3,2,3,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,2,4,35,35,28,25,28,31
4,4,4,3,3,3,2,2,3,4,1,2,2,3,3,2,2,3,2,3,3,3,4,3,4,3,3,4,3,4,2,3,4,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,4,32,23,34,27,30,28
3,2,2,2,3,1,1,1,3,2,1,3,2,2,2,2,3,1,2,3,1,3,3,2,2,2,2,1,2,2,3,3,4,3,2,2,3,2,3,4,1,1,2,2,1,2,4,2,2,2,3,3,3,3,3,2,2,4,2,3,20,21,20,29,19,28
2,3,3,1,3,5,4,3,3,3,3,4,3,3,2,4,3,4,3,2,4,3,4,2,3,3,3,2,3,3,3,2,2,2,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,4,2,2,2,2,2,2,2,2,2,2,30,31,30,26,29,20
1,4,3,3,3,3,2,4,3,4,4,3,3,3,3,2,3,3,4,1,4,3,3,3,4,4,3,3,4,4,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,2,3,3,4,3,3,4,3,4,3,3,3,3,3,3,30,29,35,28,29,32
5,4,3,5,4,4,4,5,4,5,2,4,3,3,3,3,2,3,3,3,4,4,3,4,5,3,3,3,3,4,2,3,1,1,2,3,3,2,2,2,3,3,2,3,3,3,3,3,3,2,4,4,3,3,3,3,3,3,3,3,43,29,36,21,28,32
4,3,4,4,3,3,2,3,3,4,2,1,2,2,2,3,2,2,2,1,4,3,3,3,2,2,2,3,3,2,2,3,2,2,2,2,4,4,3,3,1,2,3,2,3,2,4,2,2,3,2,2,2,2,2,2,1,2,2,2,33,19,27,27,24,19
4,2,4,4,4,3,3,3,3,3,4,3,4,4,3,2,3,4,3,3,2,2,4,2,5,3,3,1,1,4,3,3,3,3,4,4,3,2,3,4,3,3,4,4,3,3,2,4,3,4,3,3,3,3,3,3,2,4,3,2,33,33,27,32,33,29
4,4,4,4,3,3,3,3,3,3,3,4,3,3,4,3,2,3,4,2,4,4,4,4,4,3,4,3,4,4,2,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,4,2,2,2,3,3,3,3,3,3,3,3,3,3,34,31,38,28,24,30
4,2,3,2,3,3,3,3,3,4,3,5,2,4,4,4,4,4,4,4,2,1,4,2,2,2,2,2,2,1,3,4,2,3,2,2,3,2,3,3,4,4,4,4,3,4,2,4,4,4,4,4,4,4,4,3,3,4,3,4,30,38,20,27,37,37
4,4,4,3,4,4,3,4,5,3,3,3,4,3,3,4,3,4,4,3,3,2,2,2,3,2,4,3,4,3,4,3,4,4,3,4,4,3,3,5,3,4,4,4,3,3,2,4,4,4,2,3,3,2,2,2,2,2,1,2,38,34,28,37,35,21
4,2,3,3,2,2,3,3,2,3,2,2,3,1,3,2,2,3,4,3,3,3,4,3,5,4,3,2,3,3,3,3,3,3,5,3,4,2,3,4,2,2,3,3,2,2,4,2,3,2,4,3,4,3,2,4,4,4,3,3,27,25,33,33,25,34
2,2,3,3,3,3,2,2,3,3,2,2,2,4,4,2,4,3,4,4,3,3,2,3,4,2,4,2,3,3,3,4,4,3,3,4,3,3,3,3,4,4,4,4,4,4,2,4,4,4,1,3,2,2,2,2,2,2,1,3,26,31,29,33,38,20
3,4,3,3,3,3,3,3,3,2,2,3,2,3,3,2,1,2,2,2,4,3,2,2,3,2,4,2,3,3,4,3,3,2,3,4,2,3,3,3,2,2,3,3,2,2,4,2,3,2,3,3,2,2,3,1,2,3,2,2,30,22,28,30,25,23
3,4,2,3,4,4,3,3,3,4,2,3,4,3,3,3,3,4,3,3,4,3,3,2,3,4,5,3,4,3,3,4,3,3,2,4,3,3,3,3,3,3,4,3,3,2,3,3,3,3,2,1,2,2,2,2,1,1,2,2,33,31,34,31,30,17
2,2,2,3,5,3,2,2,2,3,3,4,4,5,1,3,4,3,4,2,3,3,2,3,4,3,3,3,3,2,2,2,2,1,3,5,3,3,2,3,4,4,5,4,4,5,1,4,4,4,3,3,3,3,3,3,3,3,2,2,26,33,29,26,39,28
2,3,3,1,3,3,2,3,4,4,2,2,3,3,3,3,1,3,3,3,3,3,4,4,3,2,3,3,3,3,3,4,3,2,4,3,4,3,3,3,3,4,4,3,3,3,3,4,3,3,3,2,3,3,3,3,2,2,2,2,28,26,31,32,33,25
2,3,4,3,3,4,3,2,3,3,2,1,2,3,2,2,3,4,3,3,4,4,3,4,4,5,4,5,4,4,3,3,3,4,2,4,4,3,3,2,3,3,4,3,4,4,3,3,4,4,3,3,3,3,3,3,3,4,3,3,30,25,41,31,35,31
4,5,4,3,3,3,3,4,4,4,3,3,3,4,4,2,3,3,3,3,4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,4,3,1,2,2,2,2,2,2,2,2,37,31,28,23,31,20
3,2,3,4,3,3,2,3,3,3,3,3,2,3,3,3,3,3,4,1,3,2,2,4,3,3,3,3,3,3,2,3,4,5,4,4,4,3,4,4,1,1,2,1,1,2,4,1,2,2,3,3,2,3,3,3,2,2,2,3,29,28,29,37,17,26
3,2,2,2,2,2,2,3,3,2,4,3,4,4,3,3,5,4,4,3,2,2,4,3,2,2,2,2,3,2,3,3,3,3,3,2,4,3,2,4,3,3,5,4,4,4,2,4,4,5,4,3,3,3,3,3,3,4,2,4,23,37,24,30,38,32
3,2,3,2,4,3,3,3,3,4,4,3,4,4,3,3,3,4,3,4,3,3,4,3,3,2,4,3,3,3,2,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,2,1,2,2,2,30,35,31,31,30,18
3,5,2,3,3,3,4,2,4,4,3,4,4,3,3,4,2,3,3,2,3,4,4,4,3,4,5,3,4,5,3,3,3,3,3,3,4,3,4,4,5,5,5,4,4,4,1,5,5,5,3,3,2,2,2,2,2,3,2,2,33,31,39,33,43,23
4,3,4,2,4,3,3,2,3,4,1,1,1,1,2,2,2,2,1,2,3,3,3,3,3,3,4,3,4,3,3,4,3,3,3,3,3,2,3,3,2,2,2,2,2,2,4,2,3,2,3,3,2,2,2,2,1,2,1,2,32,15,32,30,23,20
2,1,2,3,3,3,2,4,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,4,3,4,2,3,3,3,4,4,3,4,3,3,3,4,3,3,4,4,4,4,3,3,4,3,4,2,3,2,2,2,1,2,2,2,2,26,28,31,34,36,20
2,1,3,2,3,2,2,1,3,3,3,4,3,3,2,3,3,3,4,3,3,3,4,3,2,3,2,2,3,3,4,3,3,3,3,2,4,4,3,3,4,3,4,4,4,4,2,4,4,3,3,4,3,2,2,3,3,3,3,3,22,31,28,32,36,29
3,3,4,3,3,3,2,3,3,2,3,3,3,4,3,3,4,3,4,4,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,5,5,2,3,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,1,2,29,34,28,34,30,18
4,2,3,3,3,4,3,2,3,2,3,2,4,3,3,3,3,3,4,3,4,3,3,3,3,4,4,3,3,4,5,4,3,4,4,4,4,3,3,3,3,4,4,4,4,3,2,4,4,4,3,2,3,2,2,3,3,3,3,3,29,31,34,37,36,27
3,3,4,3,3,4,3,3,3,3,2,1,3,2,2,3,2,3,2,2,3,2,3,3,4,3,4,4,3,4,3,2,1,2,3,3,2,2,3,2,1,1,2,2,1,1,5,2,2,3,2,3,2,2,3,2,2,2,2,2,32,22,33,23,20,22
4,3,4,4,4,4,3,4,3,3,3,2,4,2,3,3,3,2,2,2,4,4,5,3,3,4,4,5,4,5,3,3,3,3,3,4,3,2,3,2,3,3,4,4,3,3,3,3,4,4,3,3,4,4,3,3,3,4,3,3,36,26,41,29,34,33
4,3,3,2,3,2,2,3,3,4,2,3,4,4,3,4,3,4,3,3,4,4,4,5,4,4,3,3,4,5,2,4,3,3,2,3,2,3,2,4,5,5,5,5,4,4,1,5,5,4,4,5,4,5,4,3,4,4,3,4,29,33,40,28,43,40
3,4,3,2,3,3,3,5,4,4,3,2,3,3,4,3,4,4,3,3,4,2,3,5,4,4,4,3,4,4,2,4,3,3,3,3,2,1,4,3,4,4,5,4,4,4,2,4,4,4,3,3,2,2,3,2,2,2,2,2,34,32,37,28,39,23
3,4,5,4,3,3,2,4,4,4,3,2,2,3,3,3,3,4,3,4,4,4,3,4,4,4,3,3,3,4,3,4,2,3,3,4,3,2,4,4,4,4,4,3,4,3,2,3,4,3,3,2,3,3,3,3,2,4,3,3,36,30,36,32,34,29
3,4,4,3,3,4,3,3,3,4,2,2,4,3,3,3,2,3,3,4,3,3,4,2,3,4,2,3,2,3,3,3,3,3,3,4,2,3,3,3,4,3,4,3,3,4,2,3,4,4,3,3,3,3,2,2,2,3,3,2,34,29,29,30,34,26
1,3,3,2,3,2,3,1,3,2,2,2,3,2,2,2,3,3,2,3,3,2,4,4,2,3,3,3,3,3,2,3,2,2,2,3,2,2,3,4,2,2,2,3,2,2,4,2,2,2,2,2,2,2,3,2,2,2,2,2,23,24,30,25,23,21
2,3,3,4,4,3,3,2,3,4,2,4,3,2,3,3,2,3,3,3,4,3,2,3,3,4,4,2,2,4,3,2,4,1,3,3,3,2,3,2,4,3,4,4,4,4,2,3,4,3,2,2,2,2,2,2,1,2,2,2,31,28,31,26,35,19
4,3,3,4,4,4,3,3,4,4,4,2,3,3,3,3,4,4,4,3,3,2,4,3,5,4,2,3,4,4,2,3,2,2,3,4,2,4,2,4,3,3,3,4,3,3,3,3,3,3,2,3,2,2,3,3,2,2,2,2,36,33,34,28,31,23
2,3,3,2,3,2,2,1,3,3,3,3,3,3,4,4,3,3,3,3,3,4,3,3,2,2,3,3,3,4,3,3,2,1,4,3,3,3,2,3,4,4,4,4,4,4,2,4,4,4,3,4,3,3,3,3,4,4,3,3,24,32,30,27,38,33
2,2,2,1,3,3,2,2,3,2,5,2,3,3,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,4,4,3,2,3,4,3,3,3,4,3,3,3,4,4,3,3,3,3,4,4,3,2,3,3,3,3,2,3,2,3,22,33,32,32,34,27
3,3,5,3,2,3,1,3,3,3,3,3,3,3,3,2,2,2,2,3,2,4,4,3,3,3,3,3,2,3,2,3,2,3,3,4,3,4,2,4,3,3,4,3,2,3,2,3,3,3,2,2,2,2,3,2,2,3,2,3,29,26,30,30,29,23
3,3,4,3,4,3,3,3,3,3,3,3,3,3,2,2,4,3,3,3,2,3,2,3,3,3,2,2,3,3,4,2,3,2,3,4,3,3,3,4,2,2,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,3,2,3,32,29,26,31,23,27
3,3,3,4,4,4,4,3,2,3,4,3,3,2,4,3,3,4,3,2,3,3,3,2,3,2,2,4,3,3,2,3,1,2,2,3,3,2,3,2,4,4,4,3,3,3,2,3,4,3,2,3,2,2,2,2,2,3,2,2,33,31,28,23,33,22
4,4,1,2,2,2,2,1,3,4,3,2,3,3,3,2,2,3,3,3,3,3,4,3,3,3,4,3,3,4,3,3,3,3,4,3,4,3,3,4,3,4,4,4,3,4,2,3,4,4,3,3,3,3,3,2,3,3,2,3,25,27,33,33,35,28
3,2,3,3,3,4,3,1,2,5,3,1,2,3,2,1,1,3,3,2,4,4,4,5,4,4,4,4,4,4,2,5,3,3,4,5,5,3,4,4,1,1,2,2,2,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,29,21,41,38,22,30
3,2,3,2,4,3,3,3,2,3,4,3,4,3,3,3,2,4,4,2,2,2,2,2,3,2,3,2,2,2,4,3,4,4,3,4,5,4,3,4,4,4,4,3,4,3,2,4,4,3,4,4,2,3,3,2,3,4,2,2,28,32,22,38,35,29
3,3,3,2,2,3,3,2,3,3,3,4,3,4,3,2,4,4,3,4,1,3,3,3,4,2,2,3,3,2,4,4,3,3,2,3,4,3,3,4,4,4,5,4,4,4,2,5,5,4,3,3,3,3,3,3,3,3,2,3,27,34,26,33,41,29
4,2,3,4,4,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,4,4,3,4,3,3,4,4,3,3,3,3,4,4,4,3,4,2,4,3,3,4,3,3,4,3,3,2,3,2,2,3,2,2,2,1,2,2,2,33,29,35,34,31,20
4,3,4,3,4,3,4,3,5,5,3,2,2,4,4,2,3,3,3,2,3,4,4,2,3,4,4,3,4,3,3,4,3,4,2,3,3,2,3,3,2,3,3,3,3,2,3,2,3,3,1,2,1,2,1,1,1,2,1,1,38,28,34,30,27,13
3,2,5,4,3,3,2,3,3,4,2,3,4,4,3,3,4,4,3,4,4,3,4,3,4,3,2,2,2,3,3,4,3,5,3,3,5,4,4,4,3,4,4,4,4,3,2,4,4,3,3,2,2,2,3,3,2,2,2,2,32,34,30,38,35,23
3,2,3,4,2,3,3,4,3,3,3,4,2,4,3,2,3,4,3,2,2,2,3,3,3,2,2,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,2,4,4,4,1,2,2,1,2,2,1,1,1,1,30,30,27,39,36,14
3,4,3,2,3,3,3,4,5,4,3,2,3,4,2,3,2,2,4,3,3,3,3,4,3,4,3,2,4,3,1,3,2,3,2,3,2,3,3,5,3,3,4,3,3,3,2,4,3,3,3,4,3,2,3,2,2,3,2,3,34,28,32,27,31,27
4,2,3,3,2,3,2,2,3,4,2,3,3,4,3,3,4,3,3,1,4,4,5,2,4,3,3,5,5,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,2,3,28,29,38,33,30,25
3,2,1,3,3,2,3,3,1,3,5,3,3,3,4,5,4,4,5,4,3,3,3,3,3,4,3,2,4,4,4,3,3,3,3,3,4,2,3,3,2,3,3,3,2,3,4,2,3,2,3,3,3,2,2,3,2,2,3,2,24,40,32,31,27,25
2,4,3,3,3,3,2,3,2,3,3,4,4,3,3,4,4,4,3,3,3,3,2,3,3,3,3,2,4,3,4,3,3,2,3,4,3,4,3,4,4,4,4,4,4,3,2,4,4,3,2,3,3,2,2,2,2,3,2,3,28,35,29,33,36,24
