"v1","v2","v3","v4","v5","v6"
22,31,35,26,24,20
30,36,26,28,31,19
25,34,25,26,40,24
37,35,35,32,43,30
33,25,32,26,31,29
37,24,31,32,36,28
31,32,26,28,29,19
30,22,26,28,29,26
31,31,34,32,32,13
37,29,28,40,41,26
24,35,34,32,35,35
31,25,37,29,34,27
29,22,35,36,28,22
29,28,28,23,33,32
32,32,26,35,30,32
32,29,36,29,37,28
22,31,27,28,25,37
31,27,30,33,33,26
25,36,32,26,42,18
28,26,30,26,28,16
32,23,32,36,33,26
27,25,38,29,29,33
43,23,35,33,37,28
28,19,34,30,14,26
29,27,37,19,35,27
30,31,26,32,26,28
22,25,26,27,37,19
25,29,33,34,30,24
27,28,42,31,29,29
23,38,40,26,24,35
25,30,23,20,39,33
34,27,27,37,29,20
37,33,34,29,30,26
30,26,32,41,31,27
29,19,24,33,27,29
38,25,21,32,28,29
23,36,27,26,33,21
26,25,31,31,21,23
32,15,34,21,30,28
27,34,34,38,28,21
33,39,41,33,30,34
28,33,33,21,34,22
32,30,27,25,30,25
24,28,27,29,34,23
28,33,34,30,31,27
39,32,27,35,35,22
31,29,33,42,44,20
25,37,33,29,31,36
38,29,33,36,30,19
37,28,23,32,39,30
31,45,25,29,33,36
27,32,35,35,34,20
31,30,27,27,33,32
28,41,33,34,32,40
30,29,26,33,28,17
33,26,29,25,38,20
28,25,32,36,30,25
28,31,32,34,33,14
25,28,30,26,29,19
33,36,34,34,32,19
38,29,37,33,35,25
30,28,24,32,37,21
32,23,22,26,27,28
27,35,29,31,40,25
33,33,31,34,31,29
32,28,19,27,17,20
37,27,28,38,32,26
35,24,33,40,34,29
26,42,25,26,36,32
27,29,27,31,20,22
31,15,27,33,27,21
28,29,23,34,35,27
30,22,39,32,16,29
30,21,34,30,37,36
34,27,32,33,37,18
31,29,24,32,35,24
39,18,38,31,32,20
32,26,43,34,36,37
34,23,27,34,25,30
29,33,28,27,27,25
27,21,33,24,30,21
32,26,23,23,28,17
38,31,33,30,38,22
34,24,29,30,39,25
27,38,25,24,33,34
25,38,27,26,38,29
27,25,28,29,37,26
37,24,30,35,33,24
29,25,28,23,29,24
29,30,37,26,22,21
29,31,20,24,38,25
43,23,31,41,35,26
28,32,30,26,35,24
27,34,27,29,29,23
30,30,37,28,23,31
35,28,31,24,29,25
31,27,33,27,30,18
33,27,37,28,28,30
28,36,19,28,30,29
31,38,35,32,39,22
29,32,30,27,35,24
32,28,35,25,35,32
32,27,35,38,36,23
35,35,26,30,44,26
31,28,29,37,34,34
22,24,20,25,31,37
35,30,32,28,39,27
31,32,21,34,29,29
33,34,23,29,37,13
27,35,33,23,30,25
33,28,27,22,33,25
27,27,31,34,32,17
26,20,28,32,24,23
32,25,33,33,30,30
38,27,29,38,30,20
26,29,28,26,24,32
30,21,27,29,28,26
30,32,39,28,31,33
27,33,25,28,37,33
33,33,38,29,27,37
33,34,28,35,31,21
36,33,27,39,37,23
37,23,27,36,28,24
32,31,29,37,21,29
35,30,30,37,34,17
20,34,38,21,38,29
38,32,28,23,30,22
40,26,32,39,24,17
28,30,34,22,25,32
22,32,28,32,30,22
25,22,24,24,31,24
34,28,33,29,24,31
31,26,35,33,24,31
22,34,34,25,32,24
31,23,23,33,40,27
31,35,33,30,24,29
28,24,31,26,29,22
33,30,25,37,24,21
29,25,26,23,31,25
28,24,29,27,24,23
36,29,32,28,26,29
28,26,32,30,20,31
33,25,27,34,34,24
34,43,33,29,32,32
25,34,22,18,30,29
26,35,27,23,36,24
24,31,33,22,30,26
33,30,29,27,35,22
26,26,29,31,36,20
29,30,36,29,33,25
33,27,23,28,38,29
37,37,26,32,43,23
34,31,31,30,27,26
23,28,26,28,32,24
33,25,28,31,31,43
32,25,42,24,31,34
33,35,27,30,29,38
31,31,31,27,29,21
27,25,38,28,30,31
32,29,24,38,22,18
31,29,34,31,19,20
32,26,21,30,23,28
34,18,27,29,34,32
37,34,28,27,36,27
30,29,32,25,27,10
30,26,31,30,24,23
25,28,25,28,36,31
25,33,26,34,38,17
29,31,31,27,30,21
35,26,32,25,36,27
36,32,24,32,27,24
24,25,29,28,39,23
37,28,27,27,36,16
32,28,30,34,26,33
33,25,28,34,28,20
19,31,27,23,30,22
35,30,28,33,27,20
29,26,27,32,28,13
35,26,28,31,27,25
29,23,27,24,35,30
27,29,27,29,28,32
35,27,28,32,28,28
36,30,22,30,23,29
35,26,38,22,32,31
30,25,31,28,30,18
30,30,29,33,31,30
24,27,28,20,33,20
36,28,24,33,30,22
36,23,35,39,27,21
36,30,23,35,33,37
26,25,24,28,27,25
37,31,28,39,30,23
27,32,28,23,17,26
36,33,17,36,29,32
28,30,36,26,40,37
26,30,31,31,25,25
29,22,33,27,34,24
30,33,21,31,39,21
39,26,22,29,29,28
22,27,24,30,29,20
35,39,27,36,37,18
28,28,24,26,38,28
21,27,33,27,27,27
31,25,23,33,24,26
35,30,21,36,39,27
28,30,35,33,33,26
34,28,18,28,31,39
27,24,33,27,17,20
35,28,30,26,32,24
29,27,29,38,28,27
35,22,33,25,37,29
27,29,24,29,30,26
28,25,34,31,28,28
39,32,27,35,32,33
34,38,27,26,23,31
24,21,32,16,27,24
35,25,24,27,29,25
26,30,26,32,29,32
28,25,25,34,43,17
34,35,22,31,34,34
23,33,25,33,37,22
32,27,23,29,33,20
32,33,32,25,29,16
27,32,27,21,28,23
29,28,22,27,35,30
26,28,31,30,28,20
33,25,24,37,31,28
29,25,29,29,32,29
25,34,23,30,38,29
30,26,32,27,19,16
32,31,36,38,34,32
28,24,35,27,30,20
36,26,29,29,26,30
32,32,24,31,37,28
24,27,22,25,23,32
36,30,27,34,30,27
32,40,32,31,34,13
25,32,22,27,24,37
33,34,35,29,27,32
26,19,33,31,22,27
33,21,36,31,31,27
36,42,27,31,33,27
35,34,32,38,28,24
29,20,32,20,19,37
23,25,25,25,33,19
36,33,30,40,28,28
29,35,34,25,32,26
23,37,39,24,31,23
30,23,24,31,31,30
34,35,34,31,30,25
36,27,32,37,40,22
35,29,23,33,23,30
35,25,25,33,38,29
34,27,34,25,31,35
26,34,35,25,31,22
33,21,32,33,36,23
25,39,20,25,37,34
23,25,40,36,22,32
28,33,32,29,25,12
30,37,40,28,23,22
37,31,23,43,28,33
26,26,30,26,33,23
26,28,21,26,33,49
35,29,35,35,31,23
27,31,24,21,35,21
31,28,37,29,32,37
26,21,28,31,30,25
26,31,31,25,29,22
14,28,35,23,29,27
28,31,32,37,38,25
32,22,38,40,30,28
25,34,42,30,30,29
24,31,25,29,29,27
27,33,32,29,27,25
27,30,25,25,40,24
32,24,37,27,30,30
30,34,25,33,26,21
26,31,32,29,29,22
28,25,29,36,28,19
27,29,30,33,34,23
31,24,23,32,33,25
35,32,35,32,25,28
29,39,33,26,26,41
28,29,44,21,24,39
34,23,22,38,23,37
18,32,27,19,29,33
30,33,20,29,34,44
34,29,23,31,20,23
32,32,27,25,21,26
30,26,30,27,24,32
27,34,22,29,25,31
31,24,25,36,39,31
27,30,31,33,34,28
29,26,16,31,24,35
35,27,32,36,33,22
35,25,26,29,23,22
38,34,28,33,36,34
30,30,21,23,25,30
34,17,29,24,27,30
30,24,32,32,29,22
27,30,27,27,37,23
24,27,32,33,32,22
32,20,28,27,33,20
41,35,28,35,30,23
29,27,26,30,36,20
22,21,30,26,38,24
32,37,26,29,27,34
34,31,29,38,29,20
28,23,36,20,30,27
20,31,31,25,33,24
34,21,35,28,33,28
26,22,36,29,19,28
30,25,32,35,27,21
30,28,26,32,35,20
22,28,27,23,29,21
27,32,27,26,41,28
33,34,30,32,21,28
40,18,30,32,27,15
25,23,31,28,33,18
32,30,35,25,37,30
33,26,31,25,22,20
32,21,23,33,28,28
23,32,27,25,39,25
28,27,26,33,32,25
31,28,26,30,23,24
30,29,23,38,29,17
32,27,26,25,31,33
27,34,35,35,37,35
33,31,31,30,25,22
33,32,33,39,30,10
30,27,31,28,33,18
30,23,37,23,32,35
40,33,27,35,34,19
31,25,29,20,31,26
35,25,34,37,35,21
35,33,39,23,29,29
32,38,18,28,30,32
34,29,38,37,19,33
30,32,25,28,32,24
30,29,28,33,25,24
23,27,24,24,37,31
38,29,33,33,33,26
28,29,31,31,28,16
32,18,27,29,20,37
23,21,30,27,27,24
30,30,31,34,31,24
33,38,40,31,28,40
30,29,30,31,31,15
31,25,26,29,32,20
36,35,33,27,39,27
30,33,35,32,29,20
32,33,30,36,30,24
27,37,25,24,24,32
22,29,19,27,33,43
42,24,30,32,41,17
27,28,25,28,28,21
28,36,33,26,28,21
24,28,31,27,25,28
33,25,31,41,26,25
40,29,23,27,28,28
31,23,31,30,24,26
33,24,26,29,24,26
36,31,29,35,27,27
30,33,34,28,37,26
31,22,26,31,27,25
37,33,35,34,20,29
35,26,35,40,33,22
34,25,33,38,32,31
35,24,35,36,38,23
28,20,27,24,22,27
30,28,36,23,35,30
31,32,34,32,17,42
32,30,26,25,25,28
26,32,30,27,36,22
33,32,22,35,32,32
32,35,32,33,30,27
22,36,32,27,33,17
24,33,23,26,27,32
25,25,22,26,20,37
36,33,29,24,32,30
37,26,27,30,28,26
27,28,34,31,28,23
30,34,31,24,35,26
34,27,27,33,32,21
32,22,33,29,25,21
31,27,31,34,36,24
27,25,27,32,27,33
35,19,29,34,20,24
31,32,38,22,37,22
25,23,29,25,18,29
24,31,35,23,30,18
28,26,38,34,23,29
24,30,20,29,33,43
35,30,35,33,21,27
25,26,31,31,31,25
31,20,25,35,36,31
23,25,34,15,24,29
31,32,24,38,40,22
28,24,25,27,33,32
35,25,33,28,32,28
28,25,33,32,29,18
34,29,30,39,34,31
35,27,30,38,24,16
25,34,34,24,34,26
34,26,30,22,30,28
32,35,21,31,34,33
30,23,28,32,27,27
27,24,32,30,30,16
41,19,29,29,21,22
29,36,37,31,26,34
35,29,39,31,22,37
29,24,29,25,28,29
26,31,29,24,23,25
30,26,27,25,35,26
34,32,33,27,37,27
36,32,30,19,36,29
31,26,18,37,32,41
35,30,32,35,29,25
32,27,23,30,28,34
30,27,31,21,32,12
25,28,35,38,30,40
39,31,26,30,16,30
25,34,30,33,38,28
28,44,27,32,40,32
32,24,41,30,31,25
29,32,36,31,32,22
32,32,42,20,29,31
26,28,30,28,37,33
23,24,26,24,34,13
27,31,29,28,30,21
25,25,27,28,25,27
25,30,35,19,15,20
33,27,31,34,31,24
30,29,31,26,27,22
41,31,27,30,32,20
34,26,37,46,37,33
34,32,30,41,33,28
39,28,34,31,29,26
27,28,23,25,30,32
30,32,33,36,46,27
32,24,27,33,36,27
27,32,24,33,34,27
24,22,29,29,24,27
33,30,30,27,41,21
26,19,35,29,28,28
33,25,30,34,19,22
29,23,35,32,26,23
38,39,22,37,31,28
25,34,30,24,25,18
28,48,31,28,29,26
26,28,31,35,24,28
32,35,35,27,29,30
33,28,32,36,18,30
42,36,28,35,30,22
31,33,27,32,37,31
40,26,28,30,25,23
21,22,34,24,18,26
23,30,25,21,31,23
30,23,41,22,30,33
30,21,21,31,21,24
30,32,29,38,38,23
25,29,26,30,28,27
40,23,20,34,30,42
36,34,18,33,29,29
25,27,33,29,23,25
30,33,26,25,40,27
24,21,29,31,20,16
33,29,30,35,44,27
28,23,28,27,25,30
36,32,28,34,32,24
27,28,27,26,46,25
32,30,28,19,23,23
36,21,28,35,31,32
38,29,27,31,29,33
25,22,30,29,22,20
28,34,32,39,39,25
28,31,29,29,26,27
27,25,21,28,26,32
21,30,25,28,32,20
25,30,18,27,37,50
23,29,34,32,33,24
34,26,25,28,32,41
29,18,29,32,25,33
37,22,34,29,33,21
27,24,17,28,19,29
27,33,21,38,35,27
31,20,26,30,28,36
30,34,30,31,35,14
29,31,32,31,20,25
32,37,28,25,35,26
23,21,33,22,29,23
29,19,35,28,28,32
24,24,27,36,24,25
39,31,24,35,25,23
33,36,31,38,31,24
36,38,36,31,32,30
26,32,23,31,23,30
31,35,31,23,27,15
40,36,28,31,41,22
34,33,29,34,35,34
29,26,31,26,30,26
39,39,29,37,39,33
18,18,34,22,23,22
28,41,30,35,41,26
40,19,26,36,31,26
31,28,32,29,35,25
25,25,31,30,33,23
33,31,35,36,24,25
34,35,39,29,30,32
32,34,20,34,22,38
24,36,27,24,21,27
33,38,25,31,31,29
26,23,22,33,34,24
33,21,31,28,41,33
29,32,40,30,27,27
32,29,27,26,25,27
31,34,26,37,38,15
30,25,25,32,16,27
34,26,27,32,35,19
30,34,27,22,45,22
30,26,38,27,32,29
29,24,23,25,33,27
31,34,30,34,23,18
28,32,28,21,40,28
34,29,39,39,35,21
24,29,28,32,38,28
24,36,33,22,41,26
33,27,35,31,32,35
24,28,37,20,29,38
30,28,22,31,31,22
31,24,24,28,27,22
27,30,28,27,34,30
32,32,26,32,40,30
24,22,25,24,23,29
28,22,34,29,31,24
29,29,25,28,30,30
27,35,31,36,19,39
30,38,30,26,39,27
28,25,34,24,33,27
30,30,33,33,32,30
38,31,28,32,39,32
29,32,31,40,22,26
31,29,30,37,27,21
25,29,28,23,34,26
27,28,29,35,30,30
34,33,38,30,30,32
28,35,30,25,28,18
30,39,30,32,28,27
39,34,34,25,32,34
28,26,22,32,30,32
31,24,26,29,23,29
26,34,25,32,29,31
26,25,32,28,30,34
35,28,32,24,26,12
31,31,42,34,32,33
27,19,32,32,37,29
29,30,24,25,35,31
34,34,31,33,39,26
29,33,24,35,40,26
32,32,31,31,43,25
27,22,29,24,24,24
33,28,29,38,36,31
31,28,24,30,31,34
27,25,37,28,32,34
29,38,30,24,32,30
30,25,26,36,25,32
33,22,26,33,39,26
28,38,35,23,40,29
38,23,28,37,25,29
23,36,22,25,25,27
34,33,18,28,27,42
23,28,25,19,21,23
33,24,35,29,28,26
28,25,19,32,32,42
20,28,27,27,25,23
38,25,31,31,32,24
35,31,38,31,42,37
33,31,37,37,41,37
36,31,33,19,32,23
31,25,27,35,25,23
24,37,26,25,24,27
30,28,32,20,35,32
32,31,33,30,26,30
36,33,31,35,35,20
27,32,28,25,33,34
30,35,34,26,39,27
33,34,30,30,34,26
27,24,20,25,26,28
25,36,29,24,39,31
38,27,29,27,26,18
26,33,19,33,31,41
34,23,20,30,23,35
31,31,33,29,41,38
26,32,30,27,36,20
28,30,33,28,39,28
29,18,28,41,14,25
36,27,24,35,31,31
30,25,39,25,34,31
26,28,28,26,30,20
34,30,20,30,29,37
31,18,23,44,21,30
34,25,24,32,25,28
31,31,24,38,28,24
31,33,30,26,32,26
28,26,26,25,29,29
