"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
3,3,4,3,3,3,3,3,3,3,4,4,4,3,2,4,5,4,4,3,2,3,4,2,2,1,2,3,4,3,3,2,3,3,3,2,4,2,3,3,3,3,3,3,2,4,3,3,3,3,1,2,2,1,2,2,2,1,2,2,31,37,26,28,30,17
4,2,2,3,4,3,4,3,4,4,4,2,4,4,4,4,4,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,3,3,3,3,3,4,3,2,3,3,3,2,2,3,2,2,3,2,2,2,33,35,33,33,30,23
3,3,2,3,4,3,4,5,4,3,3,2,1,2,2,2,2,2,2,3,2,3,5,2,3,3,4,3,4,3,2,3,3,2,3,2,3,3,3,4,2,3,2,2,2,2,4,2,3,3,3,3,3,2,3,2,3,2,2,3,34,21,32,28,25,26
3,3,3,2,4,3,3,2,3,2,5,4,3,4,3,4,3,3,4,3,4,4,4,3,2,3,2,4,4,4,3,2,5,3,2,3,3,2,3,3,4,4,4,4,4,4,2,3,4,4,3,2,2,2,3,2,3,3,2,3,28,36,34,29,37,25
3,3,5,3,4,4,3,2,2,3,4,4,3,4,3,4,4,3,4,5,4,2,3,3,3,2,2,3,3,2,3,3,3,4,3,3,3,3,4,3,4,4,3,4,3,4,3,3,4,3,2,3,2,2,2,2,2,2,1,2,32,38,27,32,35,20
4,3,4,2,3,4,3,4,5,4,3,3,3,4,3,4,4,4,3,5,4,5,4,4,3,3,4,4,4,4,4,4,5,5,4,4,4,5,5,5,3,4,3,3,4,4,2,3,4,4,3,3,3,3,4,3,4,4,3,3,36,36,39,45,34,33
3,3,2,1,3,3,4,2,3,3,4,2,3,3,4,3,3,2,3,3,2,3,2,3,2,2,2,3,2,2,4,3,2,4,3,3,3,3,3,4,4,3,3,4,4,4,2,4,4,4,2,3,2,3,4,2,3,2,3,2,27,30,23,32,36,26
2,1,3,3,2,2,2,3,3,3,4,3,3,4,4,4,4,3,3,4,3,3,4,3,3,4,4,3,3,3,2,3,3,3,3,3,2,2,3,2,2,2,2,3,2,3,3,2,2,3,3,3,2,2,3,3,3,2,2,3,24,36,33,26,24,26
3,2,3,2,4,3,3,2,3,2,3,3,2,3,3,3,3,4,4,4,3,4,5,4,2,4,4,3,4,4,2,2,4,1,2,2,2,2,3,1,2,3,3,3,3,3,4,2,2,3,3,3,3,3,3,4,3,3,3,3,27,32,37,21,28,31
3,3,3,3,3,2,3,2,4,2,2,5,4,3,3,3,3,2,3,3,3,4,3,4,4,2,3,3,2,2,3,3,3,4,3,3,3,4,3,3,4,4,3,4,4,4,2,4,4,4,2,3,2,2,4,3,2,2,3,2,28,31,30,32,37,25
3,4,3,3,3,2,4,4,4,3,4,4,4,3,4,4,4,5,3,4,3,3,4,3,2,3,3,2,3,3,3,3,4,4,3,3,4,5,4,3,3,3,3,3,3,2,4,2,3,3,4,3,3,2,3,4,4,3,4,3,33,39,29,36,29,33
2,2,4,2,4,3,2,2,1,3,3,3,5,5,3,4,5,3,4,3,2,2,4,2,2,3,2,2,1,3,2,3,2,1,2,2,3,2,2,1,4,5,4,5,4,5,1,4,4,4,1,2,2,3,3,2,3,2,2,3,25,38,23,20,40,23
3,5,3,5,4,4,4,4,4,3,3,3,2,2,2,2,3,3,4,2,4,3,3,3,2,3,3,4,3,4,3,3,2,3,3,3,3,3,3,4,3,2,3,1,2,3,3,2,3,2,2,2,2,1,2,2,2,1,1,2,39,26,32,30,24,17
2,2,2,2,3,4,2,1,2,2,3,3,4,3,3,4,2,3,4,3,4,3,2,3,4,3,2,3,4,3,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,5,1,5,5,5,3,3,3,3,4,4,3,2,2,3,22,32,31,40,45,30
3,3,4,3,3,3,3,2,3,3,5,4,4,3,4,3,4,4,3,4,2,3,4,2,3,2,1,3,3,3,3,1,3,3,2,3,2,1,2,3,2,2,1,2,1,2,4,2,2,2,2,2,1,1,2,1,2,1,2,2,30,38,26,23,20,16
2,3,3,4,3,3,2,3,3,3,4,3,3,3,2,3,4,2,3,3,2,4,5,4,3,4,4,2,2,4,3,3,4,3,3,4,3,3,4,3,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,3,1,2,2,29,30,34,33,23,20
2,3,2,3,3,3,3,2,3,2,3,3,5,2,4,4,3,4,5,4,4,3,5,5,4,3,3,5,4,4,2,2,3,2,2,2,4,2,2,3,5,5,4,5,5,5,2,5,5,5,3,3,2,3,3,3,3,2,3,3,26,37,40,24,46,28
3,3,4,4,4,3,4,4,5,4,3,4,2,3,4,4,4,3,2,4,5,4,3,3,3,4,5,3,4,4,3,4,5,5,4,4,3,4,5,4,4,4,3,4,4,4,2,4,3,3,4,3,3,3,4,3,3,2,3,3,38,33,38,41,35,31
4,3,4,3,4,5,4,4,4,3,5,2,3,4,1,3,3,2,3,3,3,3,2,2,3,3,3,2,2,1,3,3,4,4,4,3,2,3,2,4,3,3,3,3,3,3,4,3,2,3,5,4,3,3,4,4,4,4,4,4,38,29,24,32,30,39
2,2,3,3,3,3,3,3,3,4,4,4,2,3,3,4,3,3,3,3,1,3,2,2,2,3,2,1,2,3,2,2,2,2,3,3,2,3,4,2,3,4,3,4,3,4,2,3,4,4,3,3,3,3,3,3,3,3,3,3,29,32,21,25,34,30
3,3,3,3,3,3,3,2,3,4,3,2,4,5,3,3,4,3,3,3,4,4,4,4,3,2,4,4,3,4,2,3,4,3,4,2,5,3,3,3,2,2,2,2,2,2,4,2,2,3,2,3,2,3,3,3,4,3,3,3,30,33,36,32,23,29
4,3,3,2,4,3,3,3,4,4,4,3,3,4,3,3,4,3,4,4,2,4,2,2,3,3,2,3,3,2,4,2,3,2,3,3,4,3,4,4,3,3,3,3,3,4,3,3,3,4,3,2,2,2,3,2,2,2,2,2,33,35,26,32,32,22
2,2,3,2,4,3,2,3,3,3,2,3,2,2,2,2,3,3,2,3,4,4,3,3,4,3,4,3,4,3,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,3,5,2,2,2,3,4,3,3,3,3,3,3,3,3,27,24,35,23,24,31
4,4,4,3,4,4,5,5,4,5,3,1,2,3,2,3,3,2,2,3,3,3,3,4,3,3,2,4,2,3,3,4,4,3,4,2,4,3,4,2,2,3,2,2,2,3,4,2,2,3,2,2,2,2,1,2,3,2,2,2,42,24,30,33,25,20
4,2,3,3,3,4,3,5,4,4,3,2,2,3,3,3,3,2,3,3,3,4,4,3,4,3,3,4,3,3,4,4,4,3,3,4,4,3,4,4,3,3,3,2,2,3,4,2,3,3,2,2,2,3,4,2,3,2,2,2,35,27,34,37,28,24
4,4,5,3,3,3,4,4,4,4,3,4,2,3,3,2,3,3,4,3,1,3,3,2,2,2,3,3,2,3,3,3,5,4,4,4,4,3,4,4,3,3,2,3,3,3,3,3,3,3,2,3,2,2,2,2,3,2,2,2,38,30,24,38,29,22
2,2,3,3,2,4,2,1,3,2,2,3,3,2,2,3,3,2,3,2,4,3,3,4,5,5,2,3,4,3,3,3,3,3,3,2,3,1,3,3,4,4,4,4,4,5,2,4,4,4,3,4,4,3,4,4,3,3,3,4,24,25,36,27,39,35
3,2,3,2,4,3,3,3,4,4,5,3,3,4,2,3,3,4,3,4,3,2,4,3,3,2,3,3,3,4,3,4,4,4,2,4,3,4,5,3,2,2,2,2,2,3,3,2,3,2,2,2,2,2,3,2,2,2,2,2,31,34,30,36,23,21
2,4,3,2,2,3,2,4,3,3,2,3,3,4,3,2,4,2,2,3,4,3,2,3,2,2,3,3,3,3,2,2,3,2,3,3,3,1,3,3,3,3,3,4,3,3,2,3,3,3,2,2,2,1,2,2,3,1,3,2,28,28,28,25,30,20
3,2,2,4,3,3,4,4,3,3,3,1,2,3,4,2,3,3,2,3,3,3,3,3,3,4,2,3,4,2,3,3,2,4,3,3,3,4,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,31,26,30,29,29,29
3,4,3,3,3,2,3,2,3,2,4,3,4,3,3,3,4,3,4,3,3,3,4,1,3,1,3,2,2,2,3,2,2,4,3,2,2,1,3,3,1,1,1,1,1,1,5,1,2,2,3,3,2,2,2,3,3,2,3,2,28,34,24,25,16,25
2,1,1,3,2,2,2,3,3,2,1,4,3,3,3,5,3,2,3,3,4,3,2,3,3,3,3,4,4,2,3,2,4,5,3,3,3,3,4,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,1,3,2,3,2,21,30,31,33,22,21
4,4,2,3,2,3,4,3,3,4,2,2,4,3,2,3,3,2,3,2,3,2,2,2,2,3,3,3,2,1,4,4,4,3,4,4,5,3,5,3,2,2,1,1,1,2,5,1,2,2,4,3,4,4,4,4,4,3,4,4,32,26,23,39,19,38
3,3,2,3,2,3,3,2,3,3,4,3,4,3,3,4,3,4,3,4,2,3,3,3,4,4,3,2,1,2,3,4,3,3,4,3,3,3,4,4,3,4,4,3,3,4,3,3,3,4,3,3,3,3,4,4,3,3,3,3,27,35,27,34,34,32
3,3,4,3,4,4,5,3,5,3,1,2,1,3,2,2,2,1,2,2,3,3,3,3,3,1,1,2,4,2,3,4,3,3,3,3,5,3,5,2,2,1,1,2,1,2,5,2,2,2,4,4,3,3,3,4,3,3,4,3,37,18,25,34,20,34
3,2,2,2,2,3,2,2,3,2,4,4,3,2,2,4,3,4,4,3,4,4,3,3,4,3,2,4,3,3,3,3,3,2,3,3,2,2,4,3,3,3,4,4,3,3,2,3,3,3,3,3,2,3,4,3,2,2,3,2,23,33,33,28,31,27
3,3,3,3,4,4,2,4,4,3,4,4,3,3,3,3,4,3,3,3,4,3,4,3,3,4,4,4,2,4,3,4,3,3,3,4,4,5,4,5,2,3,2,2,2,2,4,2,2,2,2,1,1,2,1,1,2,2,2,2,33,33,35,38,23,16
3,4,4,4,4,3,3,3,4,4,2,2,2,3,3,3,3,2,2,2,3,2,3,2,3,2,2,2,3,2,4,4,1,3,4,2,4,3,3,4,3,4,3,3,3,4,3,4,3,3,1,2,2,2,2,2,3,2,2,2,36,24,24,32,33,20
3,2,2,2,3,3,3,3,3,3,2,4,3,2,3,4,3,3,2,4,4,2,2,3,4,3,4,3,3,2,2,1,2,1,2,2,1,1,3,2,3,3,3,3,3,3,4,2,3,3,2,2,2,2,2,2,3,2,2,2,27,30,30,17,30,21
5,4,3,3,4,4,3,3,4,3,3,3,2,2,2,4,2,3,2,2,4,4,3,4,4,2,3,3,4,2,3,4,4,3,3,4,4,5,5,4,2,2,2,2,1,3,4,1,2,2,1,1,1,1,1,1,2,1,1,2,36,25,33,39,21,12
3,4,3,3,3,3,3,3,4,4,3,3,3,4,3,3,4,2,3,3,3,2,2,4,2,3,2,2,2,2,3,3,2,4,3,4,3,3,5,2,4,4,3,4,3,4,2,3,4,3,4,4,3,4,3,3,3,3,3,4,33,31,24,32,34,34
2,3,4,2,2,3,4,2,3,2,3,3,4,2,3,3,5,3,4,3,3,3,3,3,3,4,2,3,3,4,1,3,3,2,2,2,3,2,3,2,3,2,3,3,3,4,3,3,3,3,1,1,1,2,2,2,3,1,2,1,27,33,31,23,30,16
4,3,3,3,4,3,3,2,4,3,5,3,4,2,2,3,4,3,2,3,3,4,3,3,4,3,3,3,2,3,3,3,5,3,4,2,3,3,4,2,3,5,3,3,4,4,3,3,4,4,2,2,2,2,2,2,2,1,2,2,32,31,31,32,36,19
4,4,3,3,4,4,4,3,4,4,4,3,3,3,4,5,4,3,4,4,2,3,4,3,4,4,3,4,4,3,3,3,4,3,3,3,4,2,4,2,3,3,3,3,2,4,3,3,3,3,4,4,3,4,3,3,4,3,3,4,37,37,34,31,30,35
2,2,2,2,3,3,3,1,2,2,2,1,2,2,3,2,3,2,2,3,3,4,4,3,5,2,4,4,2,4,2,3,2,3,2,3,3,3,3,3,3,3,4,3,3,3,2,3,4,4,3,3,3,3,4,3,4,2,3,2,22,22,35,27,32,30
2,3,3,2,2,3,2,4,3,1,3,5,5,3,3,4,5,4,3,3,4,3,4,2,4,4,4,3,3,3,3,3,2,3,3,3,3,3,3,3,4,4,3,4,4,4,3,4,4,4,3,3,3,3,2,3,3,3,3,3,25,38,34,29,38,29
4,3,4,2,3,3,4,4,3,4,4,2,3,3,4,3,4,3,4,4,2,2,4,3,2,3,2,3,2,2,3,2,2,1,3,2,3,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,4,4,3,3,3,3,34,34,25,23,31,33
3,2,3,2,3,3,3,3,3,3,3,2,4,4,3,3,5,4,4,3,2,3,4,2,2,2,3,3,2,3,2,3,2,3,3,3,2,3,3,2,3,3,3,4,3,3,3,3,3,3,2,2,2,1,2,2,2,1,2,2,28,35,26,26,31,18
2,2,2,2,3,3,2,4,4,3,3,3,4,4,4,3,3,3,3,4,3,3,2,3,4,3,2,3,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,2,27,34,28,22,26,26
3,3,4,3,3,3,4,4,4,2,4,5,3,4,3,4,5,3,3,5,3,2,4,1,2,3,3,4,2,1,4,3,1,3,3,3,3,4,4,3,3,3,2,3,2,3,4,3,3,3,3,3,2,3,4,2,3,2,3,2,33,39,25,31,29,27
2,2,4,3,1,2,4,4,4,2,2,3,3,3,3,3,5,2,3,4,2,3,3,3,2,3,4,2,2,3,3,2,2,2,2,2,4,4,4,2,4,5,4,4,4,5,2,4,4,4,3,2,2,2,3,2,2,2,3,3,28,31,27,27,40,24
3,3,3,2,4,4,4,3,2,3,3,2,2,3,2,3,4,3,2,3,3,3,2,3,3,2,1,3,1,3,3,3,4,3,3,1,3,3,4,2,2,3,2,2,2,3,4,2,2,4,2,2,1,1,2,3,2,1,2,1,31,27,24,29,26,17
3,2,3,3,3,3,3,4,2,4,2,2,3,3,3,3,3,3,3,3,3,4,5,3,4,3,3,4,3,4,4,4,4,3,3,3,3,2,5,3,4,5,4,4,5,4,2,4,4,4,3,2,3,3,3,3,3,2,3,3,30,28,36,34,40,28
3,3,3,3,2,3,4,4,3,2,3,3,3,2,3,4,4,2,2,2,2,4,3,3,4,3,5,3,2,3,3,2,3,2,2,3,4,2,2,2,2,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,30,28,32,25,31,29
4,4,3,3,3,2,3,3,2,4,4,3,4,4,2,4,4,3,3,3,1,3,4,3,3,3,3,3,2,3,3,2,2,2,3,1,3,3,3,2,3,3,3,3,3,4,4,3,4,3,2,3,2,2,2,2,2,2,2,2,31,34,28,24,33,21
3,2,3,2,3,4,3,3,3,2,2,2,4,4,2,2,3,3,2,3,3,3,2,2,3,3,2,3,2,2,3,3,3,3,4,3,4,3,3,4,3,2,3,3,3,3,2,3,3,3,1,3,2,1,2,2,2,2,2,2,28,27,25,33,28,19
5,3,3,2,4,4,2,4,4,5,3,3,4,4,3,3,4,4,3,3,3,3,3,2,2,1,2,2,2,2,3,3,3,2,3,2,3,3,4,3,2,3,2,3,3,2,4,3,2,3,2,3,2,3,2,3,3,2,3,3,36,34,22,29,27,26
4,3,4,2,3,2,3,3,4,5,2,3,4,3,2,5,4,3,3,2,4,3,4,2,3,3,2,3,2,3,2,2,4,2,2,2,3,3,4,3,2,2,2,2,2,1,4,1,3,2,3,3,3,3,4,4,3,3,4,3,33,31,29,27,21,33
4,3,3,2,3,3,3,3,4,4,4,3,2,4,3,2,3,3,3,3,3,5,3,3,3,4,4,2,5,3,4,3,3,4,3,3,3,4,3,4,4,3,4,4,4,4,2,4,4,4,2,3,2,2,1,2,3,2,2,2,32,30,35,34,37,21
3,4,5,3,3,4,3,3,3,3,3,2,2,2,2,2,4,2,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,4,4,3,4,5,4,4,3,3,2,3,2,3,4,3,3,3,2,3,2,3,3,3,3,2,3,3,34,25,30,37,29,27
2,2,3,2,2,3,3,2,3,4,5,3,3,2,4,2,3,3,3,4,3,2,3,1,2,4,1,2,3,2,3,2,1,2,2,2,4,2,3,3,3,4,3,4,3,4,2,3,3,4,4,4,4,5,4,4,4,4,4,4,26,32,23,24,33,41
3,3,3,2,3,3,3,3,3,4,5,2,3,4,3,3,3,4,5,5,3,2,3,2,2,2,2,2,2,2,3,3,2,4,3,2,3,3,3,2,3,4,3,4,4,4,2,3,4,3,4,2,3,3,4,4,4,3,3,3,30,37,22,28,34,33
3,3,3,3,2,3,3,4,3,3,3,5,3,4,3,3,4,3,3,3,3,3,4,2,2,3,3,3,3,2,3,3,4,3,2,3,4,3,3,1,4,4,4,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,30,34,28,29,36,30
1,1,2,2,1,3,1,3,1,3,2,2,3,4,3,3,3,2,3,2,3,3,3,4,3,3,3,4,3,3,3,2,2,2,2,1,2,2,4,3,3,3,3,2,3,3,3,3,4,3,3,3,2,3,2,3,2,2,2,3,18,27,32,23,30,25
3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,4,4,3,2,3,3,2,2,2,3,3,2,3,2,3,3,2,3,2,3,2,2,3,3,4,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,2,2,2,2,3,30,31,25,27,31,25
3,2,2,3,3,4,2,4,2,4,3,3,2,4,2,2,2,3,2,1,4,3,3,4,3,3,3,3,3,4,3,4,2,3,3,3,3,3,3,2,3,2,2,3,2,3,4,1,2,3,3,3,3,3,3,3,4,3,3,3,29,24,33,29,25,31
2,3,3,2,2,3,2,2,2,2,2,4,3,3,2,3,4,4,3,2,3,3,4,3,4,3,3,5,2,3,3,4,4,3,3,2,4,3,3,3,1,1,1,1,1,2,5,1,1,2,2,3,2,3,3,2,3,3,2,3,23,30,33,32,16,26
3,3,3,3,3,3,2,2,4,4,4,3,4,5,3,2,4,4,3,2,2,3,2,2,3,1,1,3,2,2,2,3,3,4,3,3,4,3,2,3,3,3,2,2,2,2,3,2,3,2,4,3,3,4,4,3,3,2,3,3,30,34,21,30,24,32
3,2,3,2,1,3,1,1,2,2,1,2,2,4,2,2,2,1,2,1,3,2,3,3,3,1,3,3,3,3,3,3,2,3,1,2,2,2,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,4,4,3,3,4,3,4,20,19,27,24,31,36
3,4,4,3,3,3,3,3,4,3,4,2,4,3,3,3,3,3,4,3,2,4,3,5,2,2,3,3,2,4,3,3,2,2,3,3,4,2,3,2,2,3,3,2,2,3,3,3,3,3,2,3,2,2,1,2,2,1,2,2,33,32,30,27,27,19
3,3,4,3,3,2,4,3,4,3,2,1,2,3,3,3,2,2,1,2,2,3,3,3,3,3,4,2,3,3,2,2,3,2,2,2,2,2,3,2,4,4,4,4,4,4,3,4,4,4,2,2,3,1,3,3,3,3,3,2,32,21,29,22,39,25
4,5,4,4,4,4,4,5,5,5,3,2,3,3,3,3,3,3,3,3,2,2,3,2,3,2,3,2,3,2,4,4,4,4,4,5,3,3,4,4,3,3,3,3,3,3,3,3,3,3,1,2,2,1,2,1,2,2,2,1,44,29,24,39,30,16
3,2,3,2,2,3,3,3,3,3,3,4,3,4,2,1,2,3,3,3,3,5,4,4,3,3,2,4,3,4,2,2,2,2,3,3,3,3,4,2,3,5,4,4,3,4,3,3,4,4,2,3,2,2,2,3,3,2,3,3,27,28,35,26,37,25
2,2,2,2,3,2,2,3,3,3,3,4,4,4,3,4,4,4,2,4,4,3,3,3,3,3,3,3,3,4,4,3,2,3,3,2,3,2,4,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,24,36,32,29,31,29
3,3,3,2,3,3,2,2,2,3,2,3,3,3,1,2,4,1,2,3,4,5,3,4,4,3,3,4,4,5,2,2,2,3,3,3,3,3,3,2,2,3,2,2,2,2,4,2,3,3,4,4,3,3,4,3,4,3,3,3,26,24,39,26,25,34
3,2,3,3,3,3,3,4,4,4,3,2,4,4,2,4,5,2,3,3,3,3,3,3,4,4,3,3,4,3,3,3,2,3,3,3,3,1,3,2,2,2,2,2,2,3,4,2,3,3,2,3,2,3,3,2,3,3,3,3,32,32,33,26,25,27
3,2,4,2,3,3,3,4,2,2,4,4,3,5,5,3,3,4,3,4,3,4,3,3,2,2,2,3,2,4,3,3,3,3,3,2,4,3,4,3,2,3,2,2,2,2,4,2,3,2,3,3,2,3,3,4,4,2,3,3,28,38,28,31,24,30
