"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
4,3,3,4,5,2,2,3,2,3,3,4,4,3,3,2,3,4,3,3,3,4,3,3,4,4,4,4,4,5,4,2,4,3,3,3,4,4,3,4,2,2,3,3,3,3,3,2,2,3,4,4,5,4,4,4,4,5,4,4,31,32,38,34,26,42
2,4,3,3,2,2,4,3,2,2,3,3,3,3,2,3,4,2,4,4,4,4,4,3,4,5,4,3,3,4,3,3,2,3,3,2,3,3,4,3,2,2,3,3,3,2,3,2,3,2,2,2,3,3,3,3,1,3,4,3,27,31,38,29,25,27
2,3,4,3,3,2,2,3,2,3,4,4,3,4,3,3,3,4,4,3,3,3,2,3,3,3,2,2,3,4,4,4,4,4,5,4,4,4,4,4,3,2,3,3,3,3,3,3,3,2,2,3,3,3,4,2,3,4,2,2,27,35,28,41,28,28
3,2,3,2,5,4,4,2,3,4,4,3,4,3,4,4,4,4,3,3,3,4,4,2,4,5,4,5,3,3,2,2,2,3,2,2,2,2,1,3,4,4,4,4,4,4,2,4,3,4,2,2,3,2,3,2,2,3,3,3,32,36,37,21,37,25
2,2,3,3,3,3,3,2,3,4,4,4,4,3,4,3,4,4,3,4,3,4,3,3,3,4,3,3,3,4,1,2,1,1,1,2,1,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,4,28,37,33,16,29,31
5,3,3,4,3,3,3,3,3,3,3,3,3,3,5,4,3,3,4,4,3,3,2,3,3,3,3,4,4,4,2,3,2,3,2,3,1,2,2,2,3,1,2,2,2,2,4,2,2,2,2,3,3,3,3,3,3,2,2,3,33,35,32,22,22,27
3,3,3,3,2,3,3,3,2,4,3,4,3,2,3,4,3,3,4,1,3,3,4,3,4,4,3,2,3,3,2,4,2,5,5,2,2,3,4,4,3,4,3,3,2,3,2,3,2,3,2,2,2,2,3,3,1,2,3,3,29,30,32,33,28,23
2,1,2,2,2,3,3,1,2,2,3,3,4,3,5,5,2,4,4,3,4,3,3,2,3,3,3,3,4,3,3,3,3,3,4,2,3,3,3,4,3,4,4,4,4,4,3,4,3,4,2,2,2,2,2,2,2,3,3,2,20,36,31,31,37,22
3,2,3,4,3,3,4,4,4,4,2,4,3,2,1,2,4,3,2,2,3,3,3,3,3,3,4,2,4,4,2,3,3,4,2,3,2,3,3,3,5,5,5,5,5,5,1,5,5,4,2,3,3,2,3,2,2,2,3,2,34,25,32,28,45,24
5,2,4,3,3,2,4,3,3,3,3,3,3,2,3,3,2,3,3,2,4,3,3,3,3,3,4,2,2,2,1,3,3,3,3,2,2,2,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,32,27,29,24,28,28
3,2,2,4,2,3,3,4,3,3,2,4,4,3,3,4,4,2,3,3,4,4,4,4,3,3,4,4,3,4,4,4,4,3,4,2,3,4,3,3,3,2,2,3,4,2,2,2,2,2,2,3,1,3,3,3,3,3,3,3,29,32,37,34,24,27
3,3,4,4,4,2,4,3,4,3,4,5,4,4,5,4,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,2,3,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,4,3,3,3,4,4,3,34,41,31,23,29,32
4,3,3,3,3,3,3,2,2,2,3,4,4,4,4,3,3,4,3,3,3,3,3,3,2,3,2,4,2,2,4,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,4,2,28,35,27,34,30,24
3,4,3,3,5,5,3,3,3,3,3,3,4,3,2,2,4,3,3,2,2,2,2,2,2,1,3,2,2,3,3,2,4,3,4,2,2,3,3,2,2,3,2,3,2,3,3,2,2,2,3,5,3,4,4,4,4,4,4,4,35,29,21,28,24,39
5,4,5,4,4,3,3,4,4,4,2,3,2,1,2,3,3,2,3,1,3,3,3,4,2,1,4,2,3,3,2,3,3,4,4,3,2,3,3,3,2,2,3,3,3,3,3,2,2,2,2,3,3,3,3,2,3,3,3,3,40,22,28,30,25,28
3,1,4,3,4,4,2,4,4,2,4,3,3,3,2,2,3,3,3,2,3,3,3,3,2,5,2,1,3,3,3,3,3,4,3,3,2,3,2,3,4,3,4,4,3,4,3,4,4,4,2,2,3,2,2,2,2,2,3,3,31,28,28,29,37,23
2,2,3,3,3,4,4,4,4,3,2,3,3,3,2,3,3,2,2,1,2,3,3,2,2,3,4,3,2,4,3,2,3,3,4,3,2,4,2,3,3,2,3,3,3,3,3,2,2,3,2,2,2,3,2,2,2,2,3,2,32,24,28,29,27,22
3,3,3,3,3,3,4,3,2,4,4,3,5,4,4,5,4,3,4,3,3,3,2,2,2,2,3,3,2,1,3,3,3,4,5,3,2,4,4,3,2,2,3,3,3,2,3,2,3,2,3,3,4,4,4,5,4,3,4,4,31,39,23,34,25,38
3,3,4,3,4,2,3,4,4,5,3,3,3,3,3,3,3,2,2,2,3,4,3,3,2,3,3,3,3,3,2,2,3,3,3,1,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,4,3,2,2,2,2,3,3,3,35,27,30,25,28,27
2,2,4,4,3,4,3,3,4,2,3,3,2,2,2,4,3,2,3,2,3,3,3,2,3,4,3,3,3,4,3,3,3,4,3,3,2,4,4,3,4,4,4,4,4,3,2,4,3,4,2,2,2,2,3,2,2,2,2,2,31,26,31,32,36,21
4,3,3,2,3,2,2,3,2,3,4,3,3,3,3,4,3,4,4,3,3,5,3,3,4,5,3,3,2,2,3,2,2,3,2,2,2,2,3,4,3,3,4,4,4,3,3,3,3,3,2,2,3,3,3,2,2,3,3,3,27,34,33,25,33,26
3,2,3,1,4,3,1,2,3,2,3,4,3,4,4,3,3,3,4,4,4,3,2,2,3,4,3,3,2,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,2,3,2,2,3,2,3,4,3,24,35,28,31,29,25
3,3,2,3,4,3,2,2,2,2,4,4,4,4,4,4,3,2,3,3,3,3,3,4,4,5,3,3,4,4,4,2,3,4,4,3,3,4,4,3,4,3,3,3,4,3,2,4,3,3,2,2,2,2,2,3,2,2,2,3,26,35,36,34,32,22
3,3,2,3,3,2,2,2,2,3,3,4,4,2,3,5,3,3,3,3,2,3,3,4,3,3,3,2,3,2,3,2,4,4,3,5,3,4,5,4,3,3,3,3,2,3,4,2,3,2,2,3,2,2,2,3,2,1,2,2,25,33,28,37,28,21
5,5,4,4,2,3,5,4,4,4,3,4,3,3,3,3,2,3,2,3,3,3,2,3,2,3,3,2,2,4,3,3,4,3,3,4,4,4,3,4,2,2,3,3,2,2,3,2,3,3,3,2,3,4,3,3,2,2,3,4,40,29,27,35,25,29
4,3,4,4,4,3,2,3,2,3,4,3,3,4,3,3,3,3,4,4,2,4,4,3,3,2,5,2,4,3,3,3,3,4,4,1,2,4,4,3,3,2,3,3,3,3,3,2,3,2,3,4,4,4,4,3,4,3,4,4,32,34,32,31,27,37
3,3,4,3,3,4,4,2,3,3,3,4,3,2,2,2,2,2,3,4,4,3,3,2,3,4,4,3,3,3,2,3,3,4,3,2,2,3,3,3,2,2,2,2,3,2,4,2,2,1,3,4,4,4,4,4,4,5,4,4,32,27,32,28,22,40
4,3,3,3,3,3,2,3,3,2,3,5,3,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3,3,5,5,5,3,4,4,4,5,2,3,3,3,3,3,3,2,2,3,2,3,3,3,4,3,3,4,4,4,29,37,32,41,27,33
3,3,3,3,2,5,4,4,4,3,3,2,1,1,3,3,3,2,2,2,4,3,3,5,3,4,4,4,4,4,3,3,3,4,3,2,2,3,3,3,3,2,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,34,22,38,29,26,30
3,3,4,3,4,3,2,3,3,2,3,2,4,2,3,4,4,4,3,3,3,4,3,4,4,4,3,4,3,3,3,2,2,4,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,2,3,30,32,35,24,29,27
3,2,2,2,3,1,4,2,2,3,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,3,3,2,2,2,3,3,4,4,3,2,4,3,3,3,4,4,4,4,4,2,3,3,3,2,2,2,2,3,4,2,2,2,2,24,33,26,31,34,23
2,2,2,2,2,5,2,2,2,3,3,4,4,4,3,3,4,2,4,2,4,3,3,4,3,5,3,3,5,3,3,4,4,4,3,3,2,3,3,3,3,3,2,3,3,3,3,2,2,3,1,2,2,3,2,3,2,1,2,2,24,33,36,32,27,20
3,2,2,2,3,3,3,2,2,2,3,5,4,5,3,3,4,4,3,4,3,4,5,3,4,4,4,5,3,4,2,3,3,3,3,3,3,4,3,4,4,3,3,4,4,4,2,4,3,3,4,4,4,3,5,5,5,4,4,5,24,38,39,31,34,43
3,3,5,4,3,5,4,5,4,5,3,4,5,4,3,2,3,3,4,2,3,2,2,3,3,3,2,3,3,3,3,3,2,3,4,3,2,4,3,3,5,3,3,4,4,4,3,4,3,4,2,3,3,3,2,2,2,2,2,2,41,33,27,30,37,23
3,4,3,3,3,3,4,4,3,3,3,4,3,3,3,3,3,2,3,2,4,4,3,4,4,4,4,3,4,4,3,2,4,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,4,3,3,4,3,3,3,3,33,29,38,28,30,32
4,3,4,3,4,4,3,3,2,4,3,3,3,3,4,2,4,3,3,3,3,4,2,2,3,5,3,3,3,3,2,2,2,2,1,1,2,2,3,2,4,4,5,4,4,4,1,3,4,4,2,2,3,3,4,2,3,3,3,3,34,31,31,19,37,28
3,2,3,2,1,3,2,3,1,3,4,3,4,3,3,2,3,2,5,3,3,4,3,3,4,4,3,4,5,4,3,2,3,3,4,3,3,3,3,3,2,2,2,2,2,2,4,2,2,1,2,3,3,3,3,3,2,1,2,3,23,32,37,30,21,25
2,3,2,2,2,3,2,3,2,2,4,4,4,3,3,5,3,4,4,3,3,4,4,3,4,4,3,4,4,4,5,3,3,5,3,3,3,4,4,4,3,3,3,3,3,3,3,2,3,3,2,3,2,2,2,3,2,2,3,3,23,37,37,37,29,24
3,2,3,2,2,3,3,2,2,3,2,4,1,2,3,3,3,2,2,2,3,4,3,3,4,4,3,4,3,3,4,3,4,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,2,3,2,2,1,3,3,2,25,24,34,35,29,21
4,3,4,3,3,3,4,5,4,3,4,3,3,3,4,3,2,2,3,3,3,3,2,3,3,4,3,3,4,3,4,3,4,4,3,2,2,3,4,4,3,3,3,3,3,3,3,2,3,2,2,3,3,4,3,1,3,2,2,4,36,30,31,33,28,27
2,3,3,4,4,2,2,2,2,2,4,3,4,3,3,4,3,2,3,2,4,3,4,3,3,3,3,2,2,3,3,3,3,2,3,2,2,3,2,3,2,2,3,3,2,2,3,3,2,1,2,3,3,3,4,4,2,3,3,2,26,31,30,26,23,29
2,3,4,4,2,3,3,2,3,3,3,3,4,3,2,3,3,4,4,3,3,4,4,3,3,5,2,4,2,3,3,2,4,4,3,2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,2,2,3,2,3,3,3,29,32,33,29,31,26
3,3,2,2,4,3,2,2,3,3,3,4,4,2,2,4,3,3,4,3,2,2,3,2,3,3,3,2,3,2,3,2,3,4,3,3,3,4,3,4,3,3,4,4,3,4,2,4,3,3,2,2,2,3,2,2,2,2,2,3,27,32,25,32,33,22
2,4,4,3,2,3,4,2,3,4,2,5,4,3,4,4,5,3,4,2,3,3,3,4,5,4,4,1,4,4,4,4,4,5,4,3,3,5,5,5,3,3,3,3,2,3,4,2,2,3,2,1,3,2,2,2,3,2,3,2,31,36,35,42,28,22
4,3,3,4,4,4,2,3,4,2,4,3,4,2,3,5,3,3,4,3,4,3,2,3,3,4,4,3,3,2,2,1,2,3,2,3,2,2,2,2,3,3,3,2,3,2,3,2,2,2,2,3,2,3,3,3,4,3,4,3,33,34,31,21,25,30
3,4,4,3,4,5,3,3,4,4,5,4,3,5,3,3,4,4,4,4,3,2,4,4,3,4,3,4,4,2,3,3,4,3,3,4,4,4,3,3,3,3,3,3,4,3,3,4,3,2,3,3,2,3,2,3,2,2,3,3,37,39,33,34,31,26
4,4,4,2,4,3,3,3,5,5,4,4,5,4,4,4,4,3,4,4,2,3,3,4,4,4,3,3,3,3,3,2,2,2,2,3,2,2,3,2,4,3,3,3,3,3,3,3,3,4,2,2,3,2,3,2,3,3,2,3,37,40,32,23,32,25
1,3,3,4,4,3,2,2,2,3,3,4,4,3,4,3,4,4,4,3,3,4,3,4,3,4,4,4,4,3,4,3,3,5,3,3,4,4,3,4,3,2,3,3,4,3,2,3,3,3,2,3,3,4,3,3,2,3,3,3,27,36,36,36,29,29
3,5,4,3,5,4,3,3,3,2,2,2,3,2,2,2,2,1,2,1,2,4,4,3,3,2,3,4,4,3,3,2,3,3,3,2,1,2,2,3,3,4,4,4,4,4,2,4,4,4,2,2,2,3,2,4,2,2,3,3,35,19,32,24,37,25
2,2,3,3,2,4,3,3,4,3,3,3,4,3,3,4,3,3,3,3,3,2,3,1,3,3,4,3,2,3,1,2,3,3,1,2,1,2,1,2,3,3,3,3,4,4,1,4,3,4,3,2,3,4,3,3,3,3,3,3,29,32,27,18,32,30
4,3,3,3,3,3,3,3,4,3,5,4,4,5,3,5,4,5,4,4,3,3,3,3,3,4,4,3,4,3,3,2,4,3,2,3,3,5,4,4,3,4,4,3,3,4,2,3,3,3,3,2,2,3,2,3,3,3,2,2,32,43,33,33,32,25
2,2,3,2,3,3,2,2,2,3,4,3,4,3,3,3,2,2,4,2,3,3,3,3,3,3,2,3,3,2,2,3,2,4,3,3,3,3,3,4,4,4,4,5,4,4,2,4,4,5,2,2,2,3,2,2,2,1,3,2,24,30,28,30,40,21
2,3,3,3,2,3,3,3,4,3,3,4,4,3,2,3,3,2,3,3,3,3,3,2,4,2,4,4,3,3,1,2,3,3,3,3,2,3,3,3,3,3,4,3,4,3,2,3,4,2,1,2,3,2,3,2,1,3,3,2,29,30,31,26,31,22
3,3,4,3,3,4,4,3,3,3,2,4,4,2,3,3,3,3,3,2,3,3,3,2,3,3,4,4,2,3,2,3,2,4,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,2,2,3,3,3,2,2,3,3,33,29,30,29,28,25
4,4,3,2,3,3,4,3,5,4,4,4,2,3,3,3,4,2,3,2,3,4,2,4,3,3,3,3,5,5,1,2,1,3,2,2,2,3,4,3,2,1,2,2,2,1,5,1,1,2,3,3,4,4,4,4,4,4,3,4,35,30,35,23,19,37
2,2,2,3,3,3,3,2,4,3,3,4,4,3,3,4,3,3,4,4,2,4,3,3,3,4,2,3,2,4,4,4,2,4,4,3,3,4,3,4,3,4,3,3,3,4,2,3,3,3,2,2,3,3,3,3,2,2,2,3,27,35,30,35,31,25
3,3,3,4,2,3,3,3,1,4,3,4,3,2,2,4,3,4,3,2,3,4,3,3,3,3,3,3,4,4,4,3,3,5,4,3,3,3,3,4,3,3,3,3,2,3,4,2,2,2,4,4,3,4,4,4,3,4,4,4,29,30,33,35,27,38
3,4,4,3,3,4,4,3,4,3,4,4,4,4,4,2,4,3,4,2,3,4,3,2,5,5,4,3,4,4,2,2,3,2,2,1,3,2,2,4,3,3,3,3,2,3,3,3,2,3,2,3,2,3,3,3,2,2,3,3,35,35,37,23,28,26
2,4,4,3,3,4,3,1,2,2,4,4,2,3,3,3,3,4,5,3,2,1,3,2,3,2,3,4,3,3,3,3,2,2,3,2,2,1,3,3,3,2,4,3,3,3,3,3,3,2,1,2,3,2,2,2,2,1,2,1,28,34,26,24,29,18
2,2,2,3,2,1,2,2,2,1,3,4,4,3,3,3,2,1,4,3,3,3,3,3,3,4,3,2,2,2,2,3,4,3,3,3,3,4,2,3,3,3,3,3,4,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,19,30,28,30,32,30
3,3,3,2,3,3,3,3,2,2,3,3,3,2,3,3,2,3,3,3,2,1,3,2,2,2,2,2,3,2,3,4,3,4,3,2,3,4,3,3,2,2,2,3,2,3,3,2,2,3,5,5,4,5,5,5,5,5,5,5,27,28,21,32,24,49
4,4,3,4,3,2,2,3,2,3,3,4,3,3,3,5,2,4,3,4,3,4,4,4,4,5,4,4,3,3,2,1,3,2,1,3,2,2,2,1,2,2,2,3,3,3,4,2,3,3,2,3,3,3,3,3,2,3,2,4,30,34,38,19,27,28
3,3,4,3,3,3,2,3,2,3,4,4,3,3,3,3,3,4,4,2,2,3,3,2,4,3,3,2,3,2,4,2,2,4,3,2,3,4,4,3,3,4,4,4,5,3,3,3,3,3,2,2,3,3,3,2,3,2,2,2,29,33,27,31,35,24
3,3,3,4,4,3,2,3,3,4,4,4,3,4,3,4,3,3,4,3,2,2,3,2,3,3,3,2,2,1,3,3,3,2,2,2,1,3,3,3,2,2,3,2,2,2,3,2,2,2,3,3,3,3,4,4,3,4,3,3,32,35,23,25,22,33
3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,5,3,4,4,2,3,3,3,3,3,3,3,3,4,3,2,3,2,3,3,1,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,4,4,4,4,4,4,4,5,3,30,33,31,24,29,39
3,4,5,4,4,4,4,4,3,4,3,4,4,3,3,4,3,2,4,2,4,3,4,3,2,3,2,2,3,3,3,3,2,4,3,2,2,4,2,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,2,2,2,2,3,39,32,29,28,31,25
4,4,3,4,4,4,3,5,5,4,4,5,3,3,4,3,4,2,4,4,2,3,2,3,3,3,2,3,4,3,2,1,2,3,2,2,1,2,3,2,2,2,2,2,2,2,5,1,2,2,2,3,2,3,3,2,2,2,3,3,40,36,28,20,22,25
2,2,3,3,4,2,3,1,3,4,3,3,3,3,3,3,3,3,2,2,3,3,4,4,3,5,4,4,3,4,2,1,1,2,1,2,1,3,2,2,3,3,2,3,3,3,3,2,2,2,2,3,4,3,3,3,3,3,3,3,27,28,37,17,26,30
3,2,3,2,2,3,4,3,2,2,2,3,3,3,3,3,3,4,3,3,4,3,2,4,2,3,3,4,3,4,4,3,4,4,4,4,2,3,3,3,1,1,2,2,2,2,5,1,2,2,3,4,3,4,4,4,4,3,3,4,26,30,32,34,20,36
2,3,3,3,3,4,4,3,3,2,2,3,4,3,3,3,3,3,4,2,2,3,4,4,4,3,4,4,4,4,3,2,3,3,3,3,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,4,30,30,36,27,30,34
2,2,4,3,4,3,3,3,2,3,3,3,3,3,2,4,3,4,4,2,2,2,2,2,1,1,2,2,2,2,3,3,4,4,5,2,4,4,3,5,3,4,3,4,4,3,3,3,3,4,4,5,5,5,5,3,4,3,5,5,29,31,18,37,34,44
3,2,3,3,4,4,4,2,1,3,3,2,3,3,2,3,3,2,2,3,2,3,2,2,3,2,3,3,4,4,4,3,3,4,3,3,2,4,3,3,5,5,5,5,5,5,2,5,5,5,2,3,2,4,2,3,3,2,3,2,29,26,28,32,47,26
2,4,4,4,5,3,4,3,5,3,3,3,3,4,3,3,4,3,4,3,3,1,4,2,3,4,3,3,4,2,4,3,3,4,4,2,2,4,2,4,3,3,2,2,3,2,3,2,2,3,4,3,3,3,4,4,3,4,4,4,37,33,29,32,25,36
4,5,5,4,5,4,3,4,4,3,1,2,4,3,2,4,3,2,3,3,2,2,3,3,1,3,2,1,2,4,3,3,4,4,3,3,4,4,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,4,4,3,3,2,4,41,27,23,33,28,32
3,3,4,3,4,3,3,3,3,4,3,4,3,2,2,3,4,2,3,3,2,3,2,2,2,2,2,4,3,4,3,2,2,3,4,2,3,3,2,2,3,3,4,3,3,3,2,3,2,2,2,4,3,3,3,4,4,3,3,4,33,29,26,26,28,33
2,3,3,2,4,3,2,2,3,3,3,2,4,4,3,4,3,4,3,3,3,4,3,4,3,4,3,2,3,3,2,3,4,5,3,2,3,4,3,4,3,3,3,3,3,3,3,3,3,2,3,3,4,3,4,2,3,3,4,3,27,33,32,33,29,32
4,3,2,2,4,3,2,2,3,3,3,4,3,4,3,2,3,2,4,3,3,3,3,3,4,3,4,3,3,3,4,3,4,4,3,4,2,4,4,4,5,4,4,4,4,4,2,3,4,4,2,3,3,3,3,2,2,2,2,2,28,31,32,36,38,24
4,3,3,4,3,3,3,2,3,3,2,4,2,4,5,4,4,5,3,3,2,2,3,3,4,4,2,2,2,5,2,3,3,4,1,2,2,3,2,3,3,3,3,4,2,3,4,3,3,3,3,4,3,3,4,3,4,4,3,3,31,36,29,25,31,34
3,4,5,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,3,3,3,2,3,3,2,3,4,3,1,2,3,2,3,2,2,2,2,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,4,4,3,3,4,3,5,40,36,27,24,27,35
3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,4,2,3,4,2,3,1,3,3,3,2,2,3,3,3,3,4,3,3,2,3,3,3,3,4,3,4,3,4,2,4,3,3,2,3,2,3,2,2,2,1,2,2,31,32,26,30,33,21
3,3,4,3,3,4,3,4,3,4,3,3,3,2,3,3,3,2,3,2,4,3,4,3,4,4,3,3,4,5,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,2,3,4,3,2,3,4,3,4,3,3,2,3,3,34,27,37,31,35,30
3,3,2,2,2,2,3,1,1,2,4,3,4,3,3,4,3,4,3,2,3,3,2,3,2,4,3,3,2,3,2,3,4,3,3,3,2,4,4,3,2,2,2,2,2,2,4,1,2,2,2,2,2,3,3,2,3,3,2,2,21,33,28,31,21,24
2,2,3,2,3,2,3,2,3,2,3,2,4,2,2,2,4,3,3,3,3,4,3,4,4,4,4,5,3,3,3,3,4,4,5,5,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,24,28,37,39,30,29
3,3,3,3,3,4,3,2,4,3,4,3,3,4,3,2,3,4,3,4,5,3,4,3,4,5,4,4,4,4,4,2,4,3,3,3,3,3,4,3,2,2,3,2,2,3,4,3,3,2,3,3,3,3,3,4,4,3,4,3,31,33,40,32,26,33
1,4,4,4,3,3,4,2,3,3,2,3,3,3,1,3,3,4,4,2,3,2,4,3,3,3,3,3,3,4,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,4,2,3,3,3,3,3,4,3,4,3,3,3,3,31,28,31,27,30,32
2,2,1,2,2,3,1,2,1,2,4,4,2,3,2,2,4,1,3,3,2,2,3,4,2,4,3,3,4,3,3,3,3,5,5,2,2,4,3,4,3,2,3,3,3,3,3,2,3,3,2,3,3,2,2,3,2,2,2,2,18,28,30,34,28,23
3,4,2,4,4,3,3,3,4,4,4,4,4,4,5,2,3,4,2,4,3,2,3,2,4,3,3,4,4,4,3,2,3,4,4,3,2,3,3,3,4,3,4,4,4,4,2,3,3,3,2,4,2,3,3,4,3,2,2,3,34,36,32,30,34,28
3,2,2,2,4,3,3,3,3,2,4,4,5,4,3,4,4,3,3,3,3,4,3,3,3,4,3,2,3,4,3,3,3,3,3,3,3,4,3,2,4,4,4,4,5,4,2,4,3,3,2,2,2,2,3,2,2,2,2,2,27,37,32,30,37,21
2,3,3,3,3,3,3,3,2,3,4,4,3,3,3,4,3,3,3,4,3,2,2,3,2,3,4,2,3,4,1,3,4,4,5,3,3,3,3,4,2,3,2,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,28,34,28,33,25,29
4,3,3,3,5,3,3,3,4,3,3,2,4,3,4,3,3,2,3,3,2,4,4,4,5,3,4,3,3,3,3,3,3,5,2,2,2,3,3,3,3,3,3,4,3,3,3,2,4,3,1,2,2,2,2,2,2,2,2,2,34,30,35,29,31,19
2,3,3,3,3,4,2,2,4,3,4,4,5,3,4,2,5,3,4,2,3,3,3,4,2,3,3,3,2,2,3,3,3,3,4,4,2,3,3,2,3,3,4,4,4,3,2,3,4,4,3,3,3,4,3,4,4,4,3,3,29,36,28,30,34,34
