"v1","v2","v3","v4","v5","v6"
27,21,27,30,32,29
33,27,36,32,30,23
41,27,22,20,25,36
27,28,33,26,26,19
32,29,32,22,30,26
30,21,34,29,19,25
31,36,26,27,31,20
31,29,26,28,28,24
26,26,30,32,33,26
26,31,34,32,34,31
25,21,37,28,22,31
33,29,27,21,32,24
32,29,26,27,34,20
30,29,27,24,22,29
23,29,30,35,23,26
25,25,30,31,22,24
24,31,27,43,33,21
30,30,26,32,33,18
29,32,26,24,22,25
25,34,31,23,28,18
28,19,33,37,30,29
27,22,29,28,31,16
30,27,27,28,27,25
33,33,23,30,24,37
23,22,27,31,26,31
27,24,30,26,41,17
35,29,32,29,27,19
21,36,35,33,31,33
36,31,36,26,27,26
30,33,33,27,30,26
41,31,30,28,30,19
26,27,25,32,36,28
35,22,31,27,34,29
34,25,30,27,33,23
27,30,29,30,27,31
33,24,33,38,37,33
34,24,36,30,27,35
31,32,22,30,22,27
29,34,37,28,29,33
23,24,37,27,31,33
35,26,17,39,22,42
25,40,34,31,35,22
30,33,23,35,24,28
33,32,28,32,26,30
36,38,22,22,23,30
26,35,33,28,21,22
29,26,27,31,31,23
30,25,29,33,26,26
24,25,28,31,32,31
32,26,30,24,27,20
23,28,22,26,36,20
25,30,29,30,35,16
27,26,31,25,31,26
35,29,31,30,31,28
29,32,37,35,31,29
32,31,28,29,37,14
30,37,26,24,25,31
25,29,31,36,34,30
29,33,30,35,33,16
32,23,31,34,28,28
30,23,27,33,39,15
43,38,29,22,30,19
23,32,30,24,37,22
24,30,34,27,31,29
38,25,31,30,27,32
32,21,23,26,31,22
28,29,34,31,40,28
38,31,26,29,31,23
30,23,19,21,32,33
29,34,27,40,34,28
35,27,32,27,24,15
32,25,22,34,31,28
28,23,26,40,21,25
27,32,30,30,33,26
37,36,27,24,30,22
29,26,25,29,21,26
31,25,31,32,24,26
29,21,34,24,22,32
32,28,24,27,24,28
36,23,25,29,25,22
18,21,28,35,22,23
26,31,25,27,30,25
25,29,30,29,24,26
37,30,24,19,36,15
38,22,25,30,27,17
33,24,32,33,27,18
36,34,33,21,25,20
20,35,35,35,39,31
31,34,35,26,37,27
32,27,30,38,27,28
36,30,24,25,25,27
31,29,30,33,35,23
31,33,34,29,27,36
35,17,33,27,23,24
33,35,27,24,36,39
29,32,28,23,42,20
28,29,30,24,27,30
26,32,29,38,38,24
39,29,25,32,31,23
29,29,25,31,22,23
26,24,31,32,20,27
38,26,34,17,33,29
31,35,32,30,33,26
22,29,21,32,30,32
40,31,31,28,21,19
37,32,34,32,28,25
31,26,28,25,32,23
40,33,22,27,34,20
22,24,32,39,30,20
34,29,30,23,17,22
32,28,31,21,34,30
35,28,24,30,30,34
24,34,29,32,30,31
35,22,32,30,21,16
27,30,23,37,30,27
32,27,28,36,33,27
21,29,31,29,28,27
38,27,34,23,28,26
21,28,25,32,35,23
36,32,31,35,36,32
39,41,28,21,32,20
31,31,25,25,36,19
33,38,30,23,30,21
29,20,37,33,27,24
28,26,29,38,27,17
32,24,34,25,26,25
28,31,32,33,30,20
33,38,37,32,23,28
28,24,30,28,32,20
30,29,28,26,31,23
32,21,30,34,22,20
30,32,27,28,32,25
36,25,27,26,31,17
31,26,31,31,24,29
32,30,31,25,31,24
24,29,33,33,28,21
41,30,30,29,24,18
26,38,28,32,29,32
36,36,32,36,33,25
30,26,26,28,38,29
24,41,27,28,41,20
39,31,29,19,33,16
28,25,29,34,32,20
35,29,28,20,24,29
23,31,26,40,30,29
35,23,34,33,29,27
33,33,31,35,24,24
27,30,29,29,23,28
28,28,31,35,37,21
34,28,32,33,27,31
28,20,31,21,29,19
35,39,29,22,38,33
29,30,35,38,30,27
32,20,40,27,20,23
32,37,26,33,24,13
27,30,23,28,27,30
28,31,22,28,25,28
30,37,22,34,39,19
27,26,26,35,30,33
25,25,32,30,22,27
37,24,31,31,29,24
27,26,31,32,18,24
35,25,28,29,19,23
30,32,29,30,36,20
30,36,41,30,33,37
28,25,32,37,31,13
38,29,29,31,37,25
29,36,32,40,40,25
31,30,26,22,43,35
26,19,35,32,28,32
25,28,24,33,29,25
32,22,27,27,27,28
28,25,31,24,24,23
39,28,33,22,28,24
30,39,29,27,38,21
27,32,33,31,33,36
30,35,34,32,31,25
28,29,34,30,33,26
30,35,25,26,34,30
31,27,29,21,21,27
24,29,27,42,31,29
29,36,31,35,22,24
34,33,42,29,25,40
30,34,29,35,30,31
24,37,30,29,37,14
32,30,28,26,37,28
25,32,25,33,31,19
38,27,31,28,32,28
27,31,34,33,27,37
31,23,34,19,31,24
35,30,31,38,30,11
35,27,26,25,29,20
25,26,37,40,25,26
34,29,28,27,35,25
26,19,26,40,26,31
31,38,32,30,35,27
33,32,31,25,25,23
34,32,38,28,32,34
24,29,31,31,26,24
37,26,40,32,29,42
26,34,36,26,31,19
33,21,33,26,34,30
28,31,35,18,36,31
33,28,16,21,31,42
28,16,31,31,22,22
33,31,34,24,25,19
38,25,36,19,24,29
26,25,26,34,34,22
31,22,34,30,24,22
22,32,35,34,30,28
20,27,26,41,35,24
31,23,35,33,29,33
28,28,29,30,34,23
28,43,33,23,33,29
27,26,34,25,26,24
32,24,29,25,28,29
30,23,32,21,23,19
26,31,28,33,27,27
30,31,38,38,31,39
32,34,33,30,30,32
33,27,19,32,34,39
32,37,31,32,32,15
24,29,32,33,24,30
21,29,27,27,23,26
30,28,35,27,28,28
30,28,27,34,25,18
32,34,32,33,31,33
27,29,21,31,25,30
25,29,32,46,32,25
27,28,35,31,26,20
29,23,33,32,21,33
32,26,31,27,31,22
22,33,33,28,23,23
28,30,33,24,36,23
27,35,26,36,31,22
25,20,30,27,35,24
34,32,35,19,33,28
32,39,23,28,38,28
24,25,21,32,33,30
33,30,34,24,37,26
30,30,34,26,22,24
33,29,35,27,29,27
19,29,30,28,34,29
20,22,41,29,28,31
31,31,39,21,38,25
31,29,32,23,15,27
28,22,27,26,30,18
35,34,28,28,42,34
33,25,22,34,28,34
30,29,34,24,29,32
28,39,27,25,32,26
27,28,25,30,24,18
28,38,32,24,38,23
45,23,23,29,21,26
40,19,34,27,28,24
31,31,27,34,24,15
29,37,31,31,35,23
26,29,26,35,35,32
33,23,23,39,21,30
22,33,31,35,22,21
33,35,28,29,38,38
34,26,29,24,30,16
16,32,19,36,40,23
31,34,28,31,29,23
35,29,15,27,21,46
27,25,22,39,25,32
26,31,31,38,33,28
32,33,34,23,30,25
32,28,33,22,30,27
32,28,35,32,38,27
36,26,32,29,30,17
28,34,33,32,43,35
29,24,29,32,26,26
33,29,35,34,22,14
29,23,31,29,27,22
31,31,40,36,31,32
28,24,24,40,35,36
29,31,35,28,22,26
20,32,35,25,26,35
30,29,31,28,24,24
36,32,31,17,21,21
22,30,33,31,37,29
22,38,31,34,31,24
29,36,27,32,43,19
30,36,28,33,29,18
29,30,36,29,32,33
25,27,25,22,32,34
24,22,29,32,26,28
29,41,26,28,33,31
20,37,37,42,31,34
31,25,36,33,34,23
29,32,35,32,30,28
31,33,34,32,29,40
31,32,29,35,25,22
36,31,24,30,39,37
28,26,42,33,23,46
31,32,30,24,32,28
31,24,28,39,39,20
35,17,26,37,34,27
31,30,36,19,28,25
36,32,26,27,27,27
26,24,38,27,26,19
34,36,24,25,23,26
30,27,38,30,29,31
27,28,36,24,34,28
27,26,29,25,29,11
40,32,37,26,27,21
24,35,28,29,34,26
38,39,38,34,35,38
30,32,29,30,31,19
35,33,20,26,45,23
37,28,35,34,21,26
31,35,26,36,23,30
29,28,23,39,39,26
32,33,29,30,34,24
29,38,22,30,35,21
30,34,29,33,36,24
24,24,30,30,31,25
31,32,26,23,30,15
35,18,26,25,28,33
37,37,31,26,33,30
32,29,38,30,34,35
29,29,33,24,32,30
29,35,30,37,30,36
25,33,22,32,33,27
26,28,30,30,33,24
30,23,39,29,25,21
38,31,19,36,31,29
31,30,26,29,40,19
25,32,30,37,40,20
23,21,28,34,22,16
34,30,30,27,32,27
28,37,34,29,27,25
41,27,20,29,22,31
20,22,31,25,23,28
35,20,29,27,30,28
29,35,24,35,35,28
34,26,31,29,39,22
23,29,29,40,25,22
30,34,35,20,36,28
33,25,33,34,36,16
26,31,28,33,34,23
21,32,25,30,26,30
31,24,23,36,38,30
35,39,34,21,22,32
28,22,27,26,21,27
35,31,30,29,29,29
28,29,29,31,25,32
33,30,28,30,31,19
35,27,27,22,32,21
22,32,33,29,38,24
28,31,33,31,26,24
34,32,25,30,31,34
28,32,34,34,34,25
33,37,36,29,29,29
27,33,30,27,35,30
25,33,31,27,28,22
20,35,24,23,36,26
36,26,38,28,31,30
29,39,32,26,25,32
26,32,39,37,29,39
21,28,30,36,25,21
34,33,35,28,31,22
30,22,40,24,22,34
21,28,26,36,27,23
31,31,28,32,33,31
37,32,22,20,37,26
27,37,26,28,37,29
33,34,23,35,26,21
33,22,27,36,28,19
31,31,30,20,22,22
35,29,24,23,25,26
30,24,37,35,30,34
28,24,32,24,32,22
33,28,33,31,31,27
32,34,30,30,20,25
24,24,25,36,31,17
19,25,29,38,18,25
29,32,19,28,36,41
30,33,30,31,32,25
36,32,30,24,27,26
32,34,29,32,34,25
29,27,22,20,26,36
24,30,18,26,25,39
27,31,30,25,29,29
36,30,24,31,41,19
25,31,31,34,14,20
31,31,27,34,27,28
28,33,24,38,31,32
24,29,31,36,37,24
22,23,27,32,22,36
24,28,27,41,25,28
30,28,39,42,34,44
32,37,36,23,27,25
31,40,25,25,29,26
28,35,28,29,37,27
26,25,32,29,25,20
32,28,26,28,34,18
34,29,31,26,33,23
26,21,35,37,28,31
28,28,33,33,38,26
33,29,26,34,33,30
21,29,31,31,33,26
26,27,31,29,30,28
31,33,30,31,23,22
30,28,25,26,25,25
30,37,43,24,37,37
25,34,30,25,38,30
33,23,29,23,39,23
29,27,23,30,31,29
27,25,28,26,34,22
32,28,40,27,30,36
39,36,20,28,36,30
32,31,25,30,33,27
