"v1","v2","v3","v4","v5","v6"
32,30,33,31,32,22
37,28,28,29,23,30
38,36,30,27,33,26
30,36,24,37,22,27
38,20,29,32,24,25
31,37,28,20,28,20
37,34,30,28,36,27
22,29,34,40,28,20
32,33,26,35,33,39
42,22,31,26,29,29
27,32,26,39,15,30
32,34,26,18,22,35
33,33,37,31,30,23
36,36,18,40,38,40
31,37,22,30,37,20
28,24,40,34,38,18
26,24,35,21,26,24
30,34,14,31,30,38
23,32,36,32,31,23
21,37,24,31,37,32
30,34,33,31,31,20
27,27,35,38,31,29
22,37,33,34,27,30
36,25,28,39,31,22
29,30,29,37,26,23
40,32,34,26,38,30
28,42,26,27,39,19
27,28,25,32,30,28
28,31,29,30,23,23
33,33,16,28,31,46
29,29,33,34,30,28
31,29,34,38,28,24
34,29,34,37,26,25
31,22,35,30,26,28
28,30,34,34,23,23
28,32,24,30,31,19
32,23,31,31,28,17
29,27,36,24,30,30
38,35,30,28,34,26
27,31,37,41,24,15
29,27,31,27,23,21
30,32,35,24,31,35
29,26,24,25,28,27
34,35,24,33,39,27
28,26,29,32,35,20
30,36,27,30,36,23
29,29,33,19,21,16
36,32,33,32,24,26
34,29,32,36,20,20
28,28,21,33,26,26
36,27,27,33,39,28
32,21,29,29,24,29
29,32,40,36,33,41
25,30,34,35,29,25
33,35,27,28,45,19
27,29,31,31,26,25
31,21,43,33,30,45
31,33,23,25,24,24
31,29,34,37,23,33
26,32,31,29,27,26
24,37,19,30,43,47
24,25,33,34,32,23
26,33,29,30,38,22
24,27,28,39,31,24
26,33,33,32,29,22
33,31,38,23,22,22
32,25,29,28,26,16
32,30,35,35,27,20
30,35,34,31,26,24
35,33,28,30,23,22
25,41,34,31,32,26
32,25,27,24,29,27
39,24,28,32,25,23
30,33,31,35,34,18
24,34,30,35,30,22
21,38,38,36,46,36
24,28,29,38,22,23
30,36,22,29,37,32
35,30,24,27,30,32
28,31,33,42,22,24
26,35,34,31,23,30
32,32,26,31,31,25
31,28,33,26,29,24
34,25,27,28,28,31
25,32,32,28,30,23
35,16,41,23,19,26
26,25,29,35,24,22
23,23,35,33,27,29
19,27,33,36,16,23
27,30,38,33,28,37
25,36,27,38,26,23
27,40,27,35,34,31
27,24,25,29,29,30
26,24,33,30,34,27
31,29,26,35,31,24
22,25,42,36,24,34
36,36,34,33,46,21
30,26,31,31,26,22
26,23,24,37,41,36
35,30,33,24,31,26
36,37,26,33,37,24
27,25,28,37,27,34
34,32,27,29,30,33
30,31,21,35,31,24
34,28,34,37,36,28
38,31,37,28,40,24
35,27,32,16,15,22
34,33,32,35,35,39
31,29,28,26,27,25
27,35,35,17,22,29
34,22,32,30,21,25
37,39,25,31,29,27
28,27,41,37,26,27
24,34,32,23,41,15
26,26,24,30,38,31
24,33,27,33,28,39
34,27,27,28,34,26
31,29,25,37,30,23
33,27,21,30,30,37
40,27,29,13,29,21
31,34,28,35,35,23
38,31,33,19,30,20
23,27,30,35,22,25
31,32,27,28,33,15
32,30,36,34,31,23
24,30,25,34,22,27
31,24,32,32,31,20
29,28,23,37,27,26
36,27,26,32,24,22
20,31,31,27,28,30
28,33,22,31,29,21
33,24,28,35,35,30
30,35,27,31,39,21
29,27,33,27,30,24
29,26,35,33,27,33
32,25,29,32,22,28
34,36,39,26,42,35
30,39,38,32,35,37
24,32,34,38,26,27
29,27,29,33,34,27
23,27,29,45,29,29
36,32,28,22,31,33
18,27,34,40,23,25
31,32,36,41,37,29
32,25,26,35,33,27
35,33,31,28,26,20
29,27,29,25,30,24
39,26,37,29,33,21
33,30,33,33,37,27
20,31,28,28,31,27
22,35,29,31,46,17
29,37,38,36,34,27
30,31,30,36,31,23
29,30,32,34,26,30
34,33,30,20,25,24
29,20,25,26,21,30
33,33,31,32,37,24
36,33,31,29,34,29
27,21,22,29,38,33
33,31,34,30,31,19
35,28,32,34,30,23
31,32,30,40,37,16
28,27,30,34,33,28
32,24,39,36,27,38
28,25,21,24,38,45
33,34,24,25,33,22
40,29,31,23,33,18
31,19,33,28,14,21
28,32,33,36,29,27
23,34,40,32,25,29
30,33,25,38,29,20
29,33,31,23,27,18
31,29,32,30,22,17
25,32,29,31,25,29
34,28,36,41,28,29
30,31,28,24,23,25
30,41,25,29,33,34
31,32,35,30,32,30
24,33,29,36,35,26
25,29,29,35,30,22
31,28,28,29,27,23
30,22,36,25,20,27
30,21,32,32,22,29
30,31,27,30,25,20
26,30,36,32,30,28
19,24,29,37,22,19
28,36,30,33,25,18
36,33,25,32,26,16
27,32,33,35,32,16
29,30,27,31,22,24
31,22,28,25,26,29
28,37,33,34,30,27
25,30,40,31,35,33
27,23,31,28,30,22
30,28,36,31,38,20
32,26,30,37,30,24
33,39,32,27,34,36
38,34,33,34,36,26
29,30,34,38,29,21
26,29,29,31,27,23
26,30,29,28,36,24
25,24,26,30,29,23
25,33,32,32,20,29
32,29,33,32,25,26
24,31,44,36,29,35
36,18,31,32,28,27
26,20,33,29,32,21
29,30,36,37,30,30
23,24,28,32,30,33
27,32,33,32,36,26
27,32,29,32,30,28
46,33,31,32,29,16
27,35,33,33,38,17
18,21,33,33,29,20
36,38,37,29,37,26
32,29,19,28,30,43
32,28,37,36,23,27
20,30,26,32,38,19
33,30,27,31,24,18
32,31,35,28,38,31
32,20,21,34,21,35
32,34,29,31,21,25
35,32,36,28,42,26
29,22,28,33,25,17
30,30,29,32,31,17
38,30,29,26,14,28
29,37,37,34,37,36
27,27,26,35,32,22
30,27,34,32,30,28
33,29,25,32,29,23
32,22,39,30,27,26
32,26,32,25,28,29
31,34,36,27,36,20
22,35,34,39,29,28
25,34,27,32,30,27
25,36,34,36,32,29
24,34,37,40,24,34
23,27,33,29,24,18
34,27,27,29,35,19
35,27,20,26,31,29
31,32,24,32,29,21
27,27,21,32,23,25
33,26,31,32,31,30
33,23,30,29,29,15
34,37,24,25,36,37
36,27,37,21,39,21
30,26,31,24,34,21
29,26,30,30,31,30
29,32,36,39,24,37
35,31,30,33,44,40
36,27,26,36,30,24
36,35,30,19,36,18
22,30,21,34,35,35
30,20,33,30,32,19
25,27,28,32,26,16
30,34,38,46,28,37
24,21,25,32,27,26
30,35,28,32,31,22
35,33,34,32,30,21
38,26,32,26,31,25
22,33,28,47,35,32
31,29,32,34,38,26
27,29,25,25,32,37
26,24,36,25,37,23
32,33,39,32,33,30
29,31,34,38,31,31
30,32,38,34,23,28
25,27,32,41,34,20
25,33,37,34,28,27
26,31,32,33,31,27
27,26,39,28,38,18
27,36,26,33,20,27
26,26,32,31,37,26
22,31,38,42,30,26
32,31,31,24,28,20
24,28,34,33,31,29
29,39,23,28,39,41
26,33,31,40,24,19
39,30,24,28,36,34
26,38,29,39,22,25
19,25,35,38,30,22
26,34,30,32,24,31
32,31,38,36,23,35
30,36,26,36,30,31
29,28,36,37,30,25
28,22,35,24,27,30
28,30,24,31,24,22
27,25,35,26,30,24
31,35,25,29,34,18
33,38,35,30,24,21
29,27,26,38,30,28
26,27,35,30,21,29
42,28,33,28,27,33
24,31,31,41,31,33
32,24,31,30,22,29
26,34,33,36,30,35
36,32,30,28,24,24
39,21,29,37,25,19
29,31,34,34,21,32
26,33,24,32,30,30
31,17,25,25,20,37
34,26,38,38,34,28
35,29,19,34,38,34
32,30,29,22,27,26
31,40,28,23,37,21
33,31,39,28,26,28
33,26,36,19,36,27
29,30,31,41,25,28
30,34,28,28,35,27
27,28,33,26,27,21
33,22,31,28,27,28
28,29,26,31,23,24
18,30,29,34,30,17
35,31,33,29,30,33
33,25,41,37,35,50
31,31,40,33,33,26
23,31,32,37,35,21
32,23,34,35,22,28
23,28,28,37,30,20
31,26,34,30,31,17
28,27,31,37,29,33
25,25,29,34,28,20
24,29,19,37,36,32
19,30,38,37,26,28
31,29,30,23,35,27
39,32,36,28,35,39
29,30,26,25,22,22
40,24,26,28,19,29
37,25,34,25,32,31
28,34,24,29,27,22
31,27,39,37,16,31
24,26,35,33,23,30
33,22,34,34,24,28
28,27,29,26,32,25
28,29,31,36,26,20
25,19,24,31,24,34
34,27,38,30,34,24
30,19,32,30,31,29
32,32,30,22,36,26
29,34,35,27,36,26
31,25,29,29,23,32
30,26,31,26,29,13
34,27,30,34,33,22
20,36,21,36,34,35
31,31,36,29,38,25
24,27,29,40,30,28
29,37,25,36,17,32
32,33,29,27,31,24
27,41,30,31,32,18
33,38,31,27,30,23
39,19,38,27,28,25
33,30,31,26,29,19
28,21,37,41,20,25
32,23,20,29,14,40
36,26,27,32,31,29
33,30,36,29,31,30
34,36,28,36,39,23
26,25,32,32,23,32
34,32,27,32,36,31
22,35,43,39,33,42
27,29,40,29,19,38
27,31,29,34,39,24
27,23,31,31,24,11
30,30,31,28,24,20
29,28,35,33,23,37
34,36,32,33,22,21
22,31,27,32,26,28
33,24,32,23,21,24
30,24,27,31,31,33
31,27,29,28,22,26
34,31,33,26,29,16
27,31,27,34,23,34
22,37,25,34,29,31
30,37,29,31,29,24
33,22,26,36,23,40
29,32,32,37,31,20
37,32,34,20,28,22
33,31,35,35,29,30
27,22,33,36,21,22
31,25,28,29,25,23
23,34,19,38,37,33
29,33,31,29,31,22
32,37,30,39,32,33
33,28,34,38,43,29
26,38,30,18,37,22
33,35,21,29,30,33
30,39,24,33,35,34
34,27,28,29,30,14
30,22,25,31,38,28
27,31,33,28,38,17
33,28,30,38,30,29
22,25,27,37,26,21
37,29,20,28,30,36
29,28,28,36,30,24
29,29,36,39,28,29
23,32,34,26,23,27
29,28,23,39,30,23
29,27,37,32,29,30
39,27,24,30,34,29
23,28,28,31,33,25
25,32,35,30,28,26
33,24,31,23,35,19
33,26,21,32,22,25
25,23,35,32,22,36
19,28,26,27,27,19
25,27,27,35,23,27
22,36,33,36,39,26
25,32,28,35,23,22
32,31,33,31,22,22
28,27,30,31,33,23
28,34,36,33,24,24
22,27,38,37,25,26
32,20,36,28,29,32
36,33,33,28,30,31
35,34,26,24,22,29
35,41,41,33,33,27
27,29,25,21,32,17
24,23,26,29,29,24
32,29,25,38,26,20
24,34,27,35,30,27
29,33,34,35,30,22
33,36,33,30,30,23
26,30,24,34,33,35
40,28,33,33,37,21
25,29,33,37,25,24
20,26,42,38,32,43
29,29,38,19,30,29
33,34,35,33,29,19
19,34,23,40,36,30
33,23,22,31,30,28
26,29,37,34,33,33
35,34,40,29,29,21
33,30,27,28,28,24
27,33,36,34,25,30
30,30,30,33,45,21
34,38,35,34,23,30
39,33,29,25,22,23
25,26,31,27,30,18
35,24,31,30,34,23
23,35,23,30,31,27
32,31,24,33,25,19
27,19,32,39,29,24
42,27,29,34,33,20
29,22,33,28,20,31
38,32,27,22,32,17
27,37,35,31,35,31
30,31,27,26,22,25
37,34,40,27,34,30
22,34,32,38,29,13
31,35,32,29,36,30
28,30,22,29,30,30
24,34,26,24,29,24
23,38,36,31,36,30
30,30,23,22,30,21
27,29,32,32,29,28
31,33,24,31,31,35
24,33,31,36,26,24
35,32,31,30,34,16
31,26,38,33,24,27
19,30,30,43,30,24
35,33,29,36,30,31
26,30,32,36,20,29
34,40,30,28,23,18
32,33,24,29,29,27
20,38,35,33,29,22
22,26,32,34,35,17
31,31,26,31,40,27
26,19,33,34,29,29
39,17,27,22,29,24
33,23,27,25,24,28
29,36,23,29,31,27
29,26,33,36,26,25
38,38,23,26,29,25
31,22,36,31,29,29
22,25,34,36,29,36
28,30,29,28,31,18
24,18,30,33,29,24
25,22,28,37,24,17
29,22,27,33,28,18
25,27,32,36,29,27
28,32,30,28,26,19
34,26,30,29,30,20
30,32,41,42,40,42
28,29,34,31,29,30
27,32,30,31,35,22
24,29,34,35,30,26
28,31,28,35,17,35
26,23,34,37,30,11
23,23,38,34,28,28
29,34,31,26,36,25
30,28,26,30,28,16
30,26,25,31,30,25
29,37,28,32,32,36
31,31,33,30,30,17
21,21,26,33,31,28
30,34,16,32,30,42
30,35,25,31,26,26
30,29,36,39,32,37
34,30,32,34,30,26
31,24,33,35,29,17
30,28,30,35,32,17
26,28,37,31,22,23
32,25,24,29,31,28
28,29,35,30,26,25
32,31,37,26,37,29
29,38,25,33,33,26
27,40,25,35,31,28
26,30,37,23,23,28
27,31,21,38,39,33
27,34,39,40,25,29
26,33,28,33,20,22
32,25,40,36,24,30
32,30,36,34,30,27
32,36,32,37,30,26
28,19,31,37,24,35
30,30,28,24,33,26
35,32,32,32,28,19
29,26,29,34,30,27
30,33,25,32,30,30
31,38,30,34,34,31
26,35,34,32,29,23
33,33,34,30,46,25
30,25,27,31,24,25
35,26,21,30,23,32
22,29,26,37,32,28
35,29,28,22,30,26
26,27,32,34,24,23
39,34,23,27,31,33
28,35,29,34,24,27
23,31,21,26,39,38
30,24,28,32,37,25
36,32,34,29,34,22
35,29,29,37,28,17
27,29,30,37,35,23
26,21,26,27,28,34
29,36,27,35,31,40
30,25,35,37,29,18
29,25,33,29,35,32
34,26,32,30,29,29
34,26,20,24,28,38
28,31,38,39,22,23
33,23,36,31,23,21
33,29,33,32,36,20
33,28,28,24,28,18
20,36,32,45,36,19
34,37,31,24,24,25
31,40,33,33,37,19
28,26,27,42,32,17
32,22,30,36,37,21
30,22,33,34,23,31
34,29,22,33,29,33
28,30,27,29,28,39
31,34,30,29,29,25
37,29,39,38,28,43
34,30,33,37,28,30
25,41,29,31,30,27
23,26,36,34,29,32
31,31,34,36,30,21
29,31,28,27,23,26
36,23,29,27,30,22
29,30,32,22,27,28
30,28,33,24,32,24
30,34,33,35,26,27
29,29,35,29,38,25
34,23,31,33,31,24
28,28,32,30,26,27
26,26,45,35,26,34
27,24,25,27,30,26
29,33,26,33,27,27
31,32,27,30,37,29
34,26,32,35,29,33
35,35,39,33,38,34
31,31,27,41,29,17
31,27,35,35,29,26
30,25,25,32,36,13
33,35,28,31,30,25
25,26,34,41,28,27
29,17,32,30,29,20
34,30,35,27,32,21
28,40,30,27,32,27
21,22,25,37,26,25
32,32,32,28,33,30
25,27,26,39,20,24
35,15,21,31,25,41
31,35,24,30,20,30
36,22,41,28,21,31
25,31,41,36,37,40
39,30,30,29,26,20
32,24,21,30,31,29
21,31,29,33,28,23
32,21,31,35,30,21
26,33,30,28,34,23
32,29,32,28,29,32
30,31,33,34,39,23
26,35,31,30,27,28
22,32,34,32,30,19
26,36,40,37,32,33
37,28,28,26,29,25
27,30,42,33,29,27
27,34,29,31,25,24
35,36,35,26,23,20
28,23,24,34,28,29
29,22,30,20,29,16
26,28,28,35,31,29
21,29,25,37,34,11
25,28,29,38,29,25
33,18,33,33,28,28
29,35,29,41,34,34
33,29,37,28,34,36
28,30,37,37,30,22
33,28,36,29,27,28
30,26,24,31,29,22
28,24,24,34,34,28
34,38,26,32,39,26
35,39,31,27,30,34
29,24,25,28,31,37
29,21,26,34,29,30
29,30,35,36,34,17
30,30,35,32,24,29
32,24,25,32,30,16
32,33,24,30,35,26
25,29,29,32,32,31
32,26,31,37,22,27
26,36,31,34,33,23
25,35,23,41,34,26
23,32,28,28,29,28
27,30,36,37,30,36
34,29,27,23,32,27
30,30,20,40,31,24
33,38,37,25,23,28
19,38,26,36,43,29
29,34,31,27,29,31
25,26,27,32,34,23
23,27,32,38,31,34
33,34,25,29,25,26
32,29,40,26,32,34
31,28,39,31,23,17
19,17,31,43,28,17
36,31,34,29,33,16
37,28,31,29,24,19
24,29,29,37,24,29
23,34,33,38,37,19
28,30,33,32,26,18
24,31,33,36,28,18
32,34,27,31,30,23
26,30,26,38,29,27
33,38,26,22,27,31
32,29,27,33,34,25
24,29,35,33,30,15
37,30,19,27,23,44
25,33,27,35,26,25
31,26,28,37,24,26
36,37,33,22,26,30
26,24,37,31,23,34
34,27,34,24,33,33
34,28,28,33,29,16
33,25,32,28,27,25
23,31,38,42,28,35
29,29,23,30,30,29
29,31,29,29,34,23
31,33,33,32,37,19
25,28,26,36,29,31
31,33,33,32,26,31
29,24,31,31,27,27
32,34,25,28,30,25
22,26,31,34,29,28
35,30,27,30,31,24
29,34,31,30,23,34
24,27,33,36,29,30
26,23,28,31,34,31
28,31,33,39,39,38
26,20,32,37,27,25
26,30,34,31,29,23
39,27,33,26,28,11
30,30,38,29,30,28
29,30,29,35,35,26
30,33,40,35,26,37
33,29,32,39,24,33
27,22,38,27,24,24
32,24,36,35,24,28
30,30,25,39,22,34
36,33,23,31,32,19
22,31,32,30,32,23
31,25,23,34,31,37
31,25,30,32,34,26
31,26,39,36,36,22
34,25,36,38,25,34
33,30,37,29,28,32
37,25,28,28,23,24
30,33,30,37,38,19
33,32,37,35,30,32
28,33,17,32,32,41
25,39,28,27,34,24
29,25,31,30,31,28
33,30,39,31,33,30
32,34,28,28,31,23
27,34,28,36,30,19
24,26,33,37,22,31
34,28,22,29,22,32
36,27,30,30,26,21
35,27,30,24,41,31
34,38,32,41,39,29
33,30,30,28,36,26
34,22,35,33,26,30
26,30,34,42,28,19
29,25,35,36,23,20
27,36,32,31,33,25
27,28,37,34,25,27
33,21,28,13,28,23
32,31,30,26,27,27
29,23,29,25,32,22
35,23,28,29,29,30
29,31,29,31,31,20
30,29,28,37,29,21
30,27,22,28,30,32
33,30,40,29,33,28
36,34,43,26,22,36
29,31,21,28,24,33
25,29,22,30,24,28
24,33,30,22,39,33
23,29,30,35,30,25
39,37,25,31,28,29
30,31,26,37,33,23
24,29,34,35,23,25
34,33,29,21,30,35
36,35,31,26,22,21
26,31,35,27,35,28
25,24,35,37,38,17
26,28,39,32,36,39
31,32,43,30,34,40
29,39,21,37,32,28
26,38,32,39,31,20
35,34,36,30,32,19
21,42,30,38,30,24
26,22,33,34,46,23
34,31,33,18,36,18
33,32,25,34,34,32
27,29,25,34,32,26
28,27,31,34,30,21
33,32,30,34,28,29
24,35,29,41,23,27
36,31,25,27,28,27
33,25,34,30,28,33
23,26,28,33,23,14
37,19,25,22,29,21
28,35,38,38,22,25
28,23,24,39,30,27
36,27,32,24,28,29
28,30,31,30,37,27
28,30,28,26,30,27
37,14,37,32,26,30
31,28,22,34,23,27
36,30,25,29,41,34
33,26,38,26,31,28
32,31,34,31,31,30
29,36,31,32,23,27
23,17,33,34,32,21
27,36,28,31,38,22
33,27,37,40,23,29
34,27,33,39,31,24
32,21,28,32,22,29
36,31,31,32,30,37
29,21,23,28,22,15
31,24,29,27,28,29
33,41,31,31,36,32
25,36,36,37,29,31
36,25,39,29,31,25
35,35,27,34,23,23
34,27,23,39,32,24
33,35,29,36,34,19
33,29,32,31,30,25
34,36,28,28,38,25
33,34,24,35,33,33
31,30,40,35,28,34
26,32,30,25,37,21
23,31,36,25,29,28
29,29,25,35,28,33
29,29,26,37,24,30
35,24,29,24,38,29
32,33,33,26,30,29
37,21,29,31,26,21
36,33,35,30,36,23
26,34,34,37,26,23
28,28,26,29,33,28
32,23,28,29,22,18
25,33,36,33,38,27
26,29,31,31,31,19
40,26,29,26,22,34
24,38,26,29,36,33
17,27,38,38,31,23
23,24,38,32,33,33
19,28,28,42,28,29
40,27,35,26,32,25
31,33,23,37,31,41
32,36,24,35,32,32
34,32,33,37,38,34
34,30,39,34,27,32
24,31,29,34,24,19
29,33,38,35,35,26
31,34,31,31,24,26
32,30,26,34,25,29
36,30,22,39,38,33
36,33,31,30,29,13
42,33,29,28,29,19
24,30,25,28,30,31
28,27,31,36,29,33
26,33,32,28,31,24
36,40,29,26,29,20
32,42,32,32,41,24
32,42,40,38,38,29
27,27,30,34,30,30
28,25,26,37,23,21
30,35,33,32,37,14
30,26,36,30,30,28
32,35,35,32,25,21
32,30,33,32,23,16
26,26,26,37,33,27
23,34,27,35,25,34
36,29,33,29,28,18
26,24,39,27,30,24
25,28,34,38,28,27
29,32,29,26,23,17
35,29,28,35,21,27
34,25,33,34,29,17
28,31,38,34,37,25
41,25,27,30,36,29
26,29,31,27,29,20
43,33,24,32,29,33
35,29,29,35,22,26
35,30,36,30,24,34
34,32,24,24,34,22
38,28,29,28,24,17
27,35,32,35,36,23
20,31,35,30,35,27
32,29,35,29,37,18
35,35,30,35,33,35
37,43,32,32,32,28
27,33,34,32,27,29
30,24,37,34,38,32
24,31,31,35,25,27
36,33,27,28,34,24
28,27,30,37,22,27
43,26,27,26,29,27
34,35,22,33,32,18
31,31,32,34,24,30
41,21,34,29,29,22
24,33,26,37,30,28
