"v1","v2","v3","v4","v5","v6"
36,21,23,40,24,20
35,23,35,34,34,26
28,33,28,26,28,16
29,24,26,34,19,21
28,25,25,31,31,22
26,28,25,36,38,20
33,27,25,36,37,29
33,32,32,30,32,21
35,18,24,33,29,22
25,20,24,29,30,20
29,32,27,35,30,18
28,26,37,22,27,17
25,32,35,27,29,18
28,34,33,32,33,22
21,18,31,25,34,24
34,35,33,27,39,15
30,23,32,26,28,24
29,37,27,23,46,24
29,19,31,38,23,20
26,22,30,34,33,27
29,27,32,36,21,18
23,30,30,32,19,31
24,26,29,26,26,21
33,30,33,33,29,20
26,25,33,30,29,22
24,26,20,15,28,28
28,19,25,29,28,24
38,29,34,34,30,22
41,30,25,49,23,18
32,31,35,29,28,31
28,24,34,28,38,19
26,38,32,27,31,30
36,34,25,30,31,31
35,31,28,31,29,21
37,37,28,30,33,27
28,38,37,24,45,36
25,25,19,31,34,27
37,30,30,30,26,21
41,30,32,26,41,25
32,35,28,41,34,16
34,33,31,28,30,16
27,28,44,38,29,29
25,32,31,34,28,19
29,29,26,29,28,18
31,22,25,35,29,22
27,28,33,28,29,25
34,30,31,29,32,24
26,31,32,24,39,26
34,32,31,29,34,22
29,35,26,38,28,21
24,27,33,23,43,26
32,31,39,32,24,29
27,29,24,33,23,31
29,30,32,44,25,24
26,25,33,24,33,17
31,25,34,30,14,24
30,21,33,31,29,24
32,31,35,37,32,18
22,33,28,25,22,29
19,36,37,18,29,27
27,24,34,28,29,22
28,26,32,27,28,22
30,25,29,28,21,22
26,31,36,30,33,17
27,28,28,28,32,21
31,28,39,23,23,28
33,32,32,41,32,14
26,29,27,35,33,29
28,26,31,27,36,30
33,35,24,33,39,30
31,35,26,29,32,20
35,26,28,24,22,24
29,28,29,32,33,31
39,26,31,41,27,18
27,33,34,29,27,18
34,18,37,31,22,29
35,25,33,31,27,19
33,22,32,36,36,15
38,25,35,34,25,19
37,26,25,25,32,19
34,40,34,36,36,23
29,29,24,28,27,34
35,24,31,32,33,21
29,35,34,28,36,28
34,25,31,47,29,16
25,27,22,22,30,22
35,48,29,36,32,31
26,29,30,23,33,25
29,26,28,26,41,28
26,28,33,30,45,28
35,34,40,33,35,28
25,36,29,31,30,22
33,38,25,28,40,14
30,22,33,32,38,22
26,31,34,31,34,20
23,28,34,25,35,22
29,22,36,31,20,25
30,30,25,30,23,26
28,31,30,33,30,14
26,30,31,31,37,24
31,27,23,31,23,17
35,26,23,24,35,28
24,25,29,34,22,21
28,19,29,33,33,20
39,35,32,21,36,22
31,21,29,27,38,21
35,27,29,37,43,20
41,35,31,31,38,23
25,31,28,23,31,24
30,26,32,35,30,22
32,28,30,18,29,21
24,33,30,32,30,23
29,31,29,24,29,22
32,30,30,29,38,21
28,31,36,35,30,23
31,33,31,34,22,17
39,35,33,35,31,11
26,27,36,19,22,21
40,28,28,30,23,24
26,34,34,33,39,23
34,29,36,27,34,14
31,26,27,31,33,25
35,27,33,27,23,29
33,18,23,27,32,23
38,25,35,23,38,26
27,32,20,32,29,32
35,33,34,41,39,30
28,29,35,22,18,31
36,31,22,37,21,40
38,25,30,42,23,22
27,32,31,26,30,17
29,33,34,36,27,14
33,27,28,37,19,17
22,35,31,22,30,24
25,28,34,32,29,18
27,29,34,27,25,20
23,32,27,29,30,15
30,30,20,29,30,31
20,30,38,27,34,23
27,22,41,28,24,33
33,27,34,34,32,27
28,27,30,31,33,19
30,29,26,28,27,19
37,28,35,31,15,20
27,24,29,29,30,20
31,30,31,30,28,23
39,18,32,37,31,24
33,24,41,33,30,28
30,34,31,25,26,12
26,32,33,27,38,21
37,26,30,39,41,21
32,30,30,33,32,23
33,32,28,32,23,18
25,18,25,32,24,24
22,15,27,27,29,22
30,24,43,35,38,24
28,34,34,29,30,17
28,24,28,25,27,23
28,33,33,38,24,19
39,26,38,31,34,27
19,30,28,25,29,19
30,25,30,35,30,21
30,22,31,18,34,19
34,38,28,36,36,23
35,35,33,32,36,20
36,22,19,41,14,31
39,30,29,38,31,23
23,32,24,24,18,21
34,30,40,36,31,35
30,23,33,28,35,22
34,29,25,31,36,29
29,25,32,30,30,15
28,27,27,25,37,11
36,28,25,27,31,25
25,28,27,24,32,21
36,25,33,31,37,21
32,27,28,31,31,18
33,19,27,29,24,20
20,33,32,28,23,16
34,23,25,29,23,21
32,29,25,27,28,30
33,38,27,29,37,14
36,29,23,36,37,23
24,32,32,26,37,18
29,30,32,31,32,22
32,26,22,28,31,16
25,38,34,25,32,22
26,16,29,38,31,24
28,32,37,33,33,14
39,24,25,35,21,23
31,31,32,29,36,18
23,29,26,27,30,31
33,30,34,36,33,19
34,29,32,35,28,22
35,28,31,35,32,19
29,32,27,28,29,24
28,28,35,25,29,25
38,30,32,24,36,22
34,32,29,39,27,23
28,29,21,28,38,33
28,29,20,32,33,27
32,20,34,20,37,28
26,29,36,30,31,27
22,33,36,31,31,17
29,23,27,30,26,19
28,34,24,26,31,23
30,33,35,36,32,24
30,28,35,36,24,24
31,32,31,31,40,12
41,34,31,40,27,20
26,36,22,22,37,19
32,32,31,28,38,25
36,24,26,28,19,32
24,28,40,33,36,22
27,30,33,29,36,22
26,36,29,28,26,18
26,30,30,34,30,22
31,33,26,26,32,21
28,31,21,27,30,34
32,16,33,34,29,21
28,27,24,24,25,23
29,17,32,28,20,16
32,42,26,34,39,20
37,37,38,35,38,26
26,22,31,30,23,18
33,29,24,23,27,19
19,25,25,30,30,23
28,32,28,25,27,19
34,36,24,26,41,28
23,25,26,35,26,28
27,23,30,33,30,19
28,27,29,29,37,27
32,24,28,34,32,23
27,23,33,33,34,20
30,31,30,32,35,19
32,20,36,36,23,25
33,30,38,35,31,23
32,30,25,30,33,29
32,33,25,28,37,16
41,38,23,25,38,13
19,31,36,24,24,32
30,36,31,38,24,15
33,27,24,30,29,17
27,31,26,30,31,24
21,39,35,24,25,12
26,27,31,33,24,22
26,27,32,36,26,17
41,25,23,37,28,21
33,23,34,30,39,26
31,27,29,29,22,16
35,29,24,30,28,27
29,32,44,31,31,32
30,34,26,32,23,21
26,34,33,24,31,26
30,38,32,34,25,22
26,26,33,20,25,32
29,30,19,25,25,30
25,27,20,37,33,25
36,24,32,31,25,19
28,36,33,26,31,18
34,25,37,29,28,22
33,34,35,28,28,16
25,29,35,28,27,17
27,32,29,24,21,14
24,33,29,28,29,22
28,24,30,29,26,18
25,33,29,25,34,17
29,30,25,42,26,19
27,25,34,32,34,21
22,28,29,24,40,19
27,25,34,27,30,17
36,24,30,31,31,18
28,25,31,30,26,22
31,31,28,34,32,30
36,18,21,43,30,26
38,28,26,34,18,22
31,22,27,36,26,19
31,32,39,35,24,30
30,20,33,31,21,18
32,33,33,29,37,26
27,33,34,22,36,26
37,35,34,38,33,17
29,28,32,28,31,22
31,31,32,32,25,20
27,18,25,29,30,16
37,27,29,37,27,20
28,36,34,26,27,16
35,36,34,33,22,24
43,34,30,39,36,22
40,35,26,43,39,15
27,35,26,36,24,14
36,28,31,33,42,22
30,29,37,27,22,22
31,25,22,31,29,21
27,31,36,25,30,24
27,34,34,28,36,19
29,30,29,31,28,19
32,16,28,33,29,12
19,23,30,30,30,21
23,29,27,30,36,19
25,31,40,30,30,29
35,28,28,28,30,19
25,32,37,22,26,25
31,28,40,25,26,29
23,31,29,29,32,21
24,39,36,26,35,21
34,25,26,35,19,26
32,26,28,34,30,23
29,32,42,39,36,33
20,31,32,26,32,24
24,27,26,18,30,21
25,27,30,32,30,28
27,31,31,29,27,22
23,24,26,38,35,19
27,32,28,22,32,19
37,23,32,33,32,23
24,38,30,21,35,19
39,20,30,35,26,22
33,35,23,37,31,28
37,25,37,31,17,26
32,32,26,37,39,30
28,32,35,31,36,23
23,36,28,30,46,22
35,23,26,30,39,20
40,33,30,28,29,26
28,22,22,25,27,23
35,26,24,36,16,14
20,33,37,30,27,20
33,31,30,33,24,20
39,32,29,26,33,21
42,35,29,44,26,21
40,30,34,34,25,29
31,35,34,20,32,23
37,28,24,27,25,18
33,32,31,40,37,21
17,24,30,32,32,18
35,28,25,27,39,26
33,26,33,36,22,21
34,26,41,33,31,21
27,27,32,29,34,24
32,32,28,39,26,28
40,29,26,39,18,24
26,36,32,32,30,17
38,35,25,34,37,22
32,33,28,29,37,19
29,29,35,24,38,22
33,37,33,29,35,25
24,33,28,24,39,18
30,33,28,24,31,22
28,29,36,28,28,21
30,25,36,26,23,20
37,27,22,31,29,22
29,34,31,31,32,26
30,29,30,26,27,24
32,22,28,33,28,23
25,41,21,32,39,22
36,26,29,35,32,22
24,30,28,29,19,20
33,33,33,33,31,24
37,22,33,41,34,23
34,22,39,31,26,29
34,20,25,27,38,21
39,23,23,36,31,21
30,35,24,36,30,21
29,26,30,32,30,16
36,34,21,33,30,28
38,34,35,33,29,29
26,29,33,27,33,22
29,36,27,32,42,15
24,34,34,32,39,30
30,32,36,25,24,27
31,29,24,29,30,28
32,25,18,23,36,27
33,29,30,25,22,22
22,26,30,36,27,22
31,30,26,30,27,26
27,35,34,29,28,22
36,24,31,25,24,20
40,29,36,36,30,18
33,25,24,34,35,28
24,27,24,33,39,21
25,28,26,32,29,18
24,31,29,32,31,24
27,25,29,36,26,23
29,32,28,33,33,20
27,33,35,31,40,18
33,35,14,28,32,33
28,30,32,34,36,20
26,24,33,26,30,22
34,31,28,28,37,17
31,26,28,30,32,24
39,34,35,34,38,20
32,32,38,28,27,21
37,25,35,28,44,11
26,26,36,28,31,25
34,34,33,29,25,21
28,24,27,31,29,22
40,31,22,22,31,21
34,28,27,31,31,22
30,36,35,35,33,25
30,28,39,35,24,24
37,36,22,36,31,24
41,28,30,37,35,13
25,33,30,29,41,20
30,35,28,27,38,34
31,33,26,32,33,22
35,27,24,28,19,19
29,26,32,30,30,21
29,29,29,33,35,19
30,33,44,38,24,30
34,18,37,37,20,20
27,26,29,35,22,22
32,19,32,24,37,25
38,21,35,31,30,19
26,25,26,28,30,17
28,31,27,33,26,24
41,23,32,26,28,31
28,35,26,22,28,20
34,37,32,32,33,23
32,32,27,25,35,23
40,19,33,33,36,25
37,34,33,30,32,22
35,28,30,35,28,22
34,32,28,28,30,20
39,26,36,35,20,25
20,32,30,27,34,21
35,27,28,28,22,20
33,34,33,27,24,22
27,26,32,32,30,26
29,18,28,26,19,26
30,29,28,36,34,27
26,38,24,30,36,21
34,34,34,37,39,32
25,28,27,31,26,29
35,25,30,39,17,22
39,26,33,29,22,16
28,31,35,29,39,17
32,33,23,29,39,26
26,36,37,33,33,26
27,19,34,32,19,28
37,26,30,37,28,19
31,29,25,35,35,22
21,34,31,29,26,14
24,28,29,34,32,27
29,26,34,29,29,11
21,35,32,23,24,20
19,24,33,28,29,27
24,24,24,22,27,20
28,30,36,25,24,20
29,27,29,29,31,21
27,27,29,36,40,25
24,26,33,21,24,20
35,31,29,27,32,13
28,35,43,26,37,27
35,33,30,29,31,18
23,31,23,32,30,21
27,24,40,34,40,31
34,35,20,32,29,30
28,37,30,27,32,25
39,25,22,22,28,30
26,20,39,23,35,30
32,34,37,29,37,29
34,32,36,42,39,24
36,27,36,36,23,30
32,33,34,31,41,24
36,27,23,25,29,20
25,22,38,32,19,29
31,30,20,36,32,29
31,27,30,32,32,24
25,40,36,32,30,22
24,28,23,33,29,23
35,32,21,37,33,24
26,26,32,27,33,21
36,28,35,32,40,23
38,26,25,34,24,24
35,28,37,39,30,24
33,27,30,33,28,24
37,34,43,25,40,30
28,27,25,28,33,25
35,26,21,28,23,28
33,25,41,34,35,25
20,26,20,24,29,25
32,35,32,29,38,19
29,36,32,18,35,21
31,31,34,30,33,18
28,30,34,37,33,23
28,20,37,31,30,21
34,40,30,32,29,22
27,23,27,28,26,25
30,32,32,31,28,19
17,31,37,27,25,21
36,34,36,27,35,22
31,36,35,40,28,31
31,27,34,34,20,21
33,25,31,36,29,20
23,31,24,24,30,16
35,25,27,30,26,22
37,31,22,35,18,30
29,25,23,37,28,24
29,32,33,22,41,22
26,38,36,23,29,14
30,29,37,35,33,23
25,34,36,32,23,27
39,19,35,30,29,24
31,33,31,31,29,20
27,30,37,28,39,21
21,27,39,26,18,23
23,39,22,27,31,19
30,23,23,26,27,23
30,33,24,24,37,30
30,23,37,34,30,25
33,21,32,30,30,21
29,31,39,34,25,35
27,26,33,33,31,13
31,34,29,28,42,18
33,28,35,37,39,21
26,24,27,29,36,26
19,30,21,28,29,16
29,27,25,27,22,16
36,32,32,33,32,22
30,37,28,25,31,17
27,13,22,30,20,27
26,37,31,30,36,25
26,27,32,25,33,25
37,21,35,31,30,31
33,20,21,28,37,24
31,35,21,24,31,26
32,30,29,37,35,20
40,21,31,34,34,22
36,36,23,25,34,28
28,23,29,31,34,28
39,34,30,37,33,30
31,31,26,33,30,25
24,33,29,32,38,16
41,37,31,34,31,19
36,24,36,32,38,21
30,35,26,37,38,21
26,33,37,28,40,23
29,26,30,39,40,20
34,33,32,27,23,22
23,24,31,34,30,24
30,30,24,24,30,20
37,28,32,37,29,20
31,24,28,31,26,21
35,29,24,30,37,22
33,26,37,35,35,25
21,28,30,31,30,12
23,27,17,25,32,36
28,35,33,28,31,12
27,20,30,34,41,19
28,29,30,35,16,26
32,31,31,32,32,21
28,33,26,30,18,16
23,26,22,31,30,15
32,28,27,36,37,23
30,31,28,34,28,22
31,25,26,40,35,20
30,24,29,29,32,20
28,30,28,32,21,18
35,25,35,35,37,24
25,20,25,31,29,18
42,35,24,37,26,23
32,36,27,25,39,22
30,19,24,33,24,21
29,25,36,34,21,24
26,32,27,29,29,17
32,21,35,30,31,22
34,34,18,30,32,36
21,37,25,28,30,19
28,28,26,26,28,18
33,28,20,30,33,28
27,33,32,36,23,24
32,33,34,32,29,27
20,31,33,29,30,11
36,28,38,20,34,20
28,27,30,24,38,19
40,20,29,29,21,18
34,32,26,39,32,22
31,34,22,32,38,30
37,24,33,32,34,15
29,33,37,38,29,32
29,26,29,26,34,23
36,34,36,41,31,16
31,29,30,36,31,28
28,24,28,32,24,19
27,27,26,24,27,26
25,37,34,22,25,21
29,21,28,32,29,20
31,32,24,40,32,22
25,18,32,29,29,19
33,32,32,32,35,10
30,23,18,32,25,29
32,33,32,31,27,17
30,20,33,34,30,23
23,24,31,26,31,18
43,32,30,36,40,23
26,27,31,30,22,27
23,33,35,24,27,24
31,26,30,33,31,20
35,23,26,33,32,22
28,25,38,31,27,21
27,33,35,27,32,21
24,25,33,27,29,25
33,27,29,35,36,21
32,25,25,29,23,21
35,35,35,34,29,15
32,28,37,23,20,21
28,22,39,41,30,24
29,26,33,31,38,21
28,32,30,27,22,14
37,34,34,30,33,23
27,21,31,36,23,18
25,27,34,32,30,20
30,23,27,29,30,15
25,30,28,30,27,24
25,34,26,32,35,16
35,24,31,22,32,25
36,22,27,27,14,17
31,27,31,22,24,27
38,32,34,27,35,26
35,22,20,39,23,30
30,34,31,23,38,21
29,36,33,31,31,12
26,29,22,23,21,25
32,34,27,29,45,14
39,30,40,33,20,19
20,21,35,25,31,26
26,30,33,23,35,24
28,27,27,27,33,18
24,26,27,35,29,30
31,23,24,22,32,12
34,23,30,33,26,21
34,30,23,24,33,24
22,23,30,29,31,23
37,25,35,28,22,29
35,29,33,32,28,16
28,21,31,34,28,22
29,30,43,33,29,30
28,28,33,27,34,18
32,31,28,36,38,24
30,28,36,24,31,22
24,32,32,30,35,17
27,28,29,24,29,26
31,25,35,33,21,20
24,42,33,26,38,26
21,33,25,21,33,24
24,34,30,30,35,20
31,24,28,40,26,21
29,35,41,39,39,30
30,33,31,35,38,27
21,31,27,32,32,17
34,32,27,26,36,20
35,24,29,32,25,20
38,26,24,23,20,31
33,22,33,34,36,25
27,33,24,24,40,20
36,28,20,42,39,33
29,26,30,32,34,24
23,31,42,26,34,39
28,27,36,29,36,21
28,24,22,31,30,20
37,30,28,33,31,14
34,27,32,40,39,18
32,29,28,34,29,16
26,18,31,30,23,18
33,28,31,32,29,22
24,24,35,42,38,26
29,34,24,21,39,22
37,29,34,35,26,21
24,36,33,24,29,21
34,32,30,25,39,25
34,36,17,22,28,30
26,24,23,30,31,22
24,29,26,27,35,28
31,25,26,21,26,18
30,31,27,27,29,23
30,43,30,31,32,21
29,36,29,30,22,21
39,23,30,36,25,16
29,31,27,39,41,21
31,34,38,27,40,28
33,22,39,34,21,20
30,34,33,31,24,25
34,26,27,33,18,16
32,27,28,33,24,18
35,33,25,36,27,17
34,27,30,34,36,20
28,29,27,33,33,23
20,33,39,29,32,26
24,30,31,29,26,17
32,24,30,28,23,16
31,27,35,28,41,22
34,33,22,28,34,27
31,32,31,31,20,17
31,30,31,27,35,21
31,23,33,30,33,17
37,31,29,27,34,26
26,27,20,36,23,22
37,30,28,33,31,16
29,27,39,32,35,27
37,33,31,29,37,21
34,30,30,32,33,21
21,30,28,29,31,19
34,32,33,30,32,22
33,38,36,27,37,16
41,27,31,34,35,16
34,37,30,29,44,23
34,28,32,28,31,21
29,25,34,35,31,18
29,34,27,29,38,23
30,27,29,26,28,22
31,36,32,30,36,21
18,23,38,28,25,29
21,29,31,22,34,29
43,34,33,26,41,26
21,30,24,24,31,23
26,37,36,15,38,17
37,35,36,30,29,28
30,33,27,29,22,25
27,34,29,30,26,24
23,37,31,34,35,20
26,32,30,21,22,21
33,30,23,32,34,25
27,33,34,31,30,29
36,33,21,29,44,26
32,37,16,32,29,41
33,39,33,29,37,19
39,17,36,23,27,24
23,31,23,32,34,23
33,34,35,35,30,22
36,35,32,33,29,23
35,19,32,32,29,20
28,26,47,30,18,50
23,33,33,25,35,11
26,29,27,21,46,20
33,21,25,32,29,20
30,27,37,30,30,13
34,25,31,27,25,16
28,32,31,31,31,24
27,35,31,29,31,21
33,32,31,28,24,19
35,29,19,40,39,40
26,25,34,25,29,28
31,34,37,34,33,29
35,29,30,31,30,22
29,22,33,28,39,21
23,25,27,30,29,19
30,29,32,33,35,23
33,24,32,29,31,19
35,26,26,39,26,25
35,25,27,27,28,23
34,20,32,25,28,20
38,27,24,38,31,24
25,28,26,32,35,22
29,39,39,30,41,18
30,29,29,25,23,14
28,24,25,28,38,20
33,31,25,24,38,27
32,25,29,33,28,23
31,29,37,34,38,18
23,36,33,32,32,16
29,25,24,37,30,26
30,30,33,27,29,20
40,35,28,33,31,21
31,24,22,32,22,19
18,25,29,25,30,22
41,34,39,38,31,28
34,33,23,28,35,17
28,32,30,31,37,19
38,34,30,39,33,25
27,33,31,23,37,24
24,20,25,26,36,21
35,26,38,31,33,23
32,25,36,29,29,21
36,24,22,31,39,25
31,23,25,31,31,21
28,19,26,30,28,23
26,24,29,31,31,21
35,29,23,25,35,32
31,33,31,33,31,23
28,36,28,31,21,19
30,22,30,33,24,21
23,23,34,31,31,20
21,21,28,22,22,24
25,22,29,33,21,23
30,25,29,33,36,24
32,30,35,36,30,31
36,30,39,24,27,26
24,23,31,27,23,14
29,34,23,31,32,22
38,28,28,33,27,31
38,22,28,30,30,11
29,36,29,32,30,21
31,36,29,35,30,19
21,19,29,30,17,20
32,33,21,35,30,30
27,23,26,31,23,29
34,38,15,38,30,40
33,30,30,38,35,21
37,23,37,35,30,19
38,29,34,29,41,21
32,30,39,30,36,27
29,29,32,31,29,25
23,19,28,24,30,20
31,28,34,31,29,25
29,20,28,38,33,31
24,31,29,30,28,20
32,31,33,33,36,20
28,29,33,27,26,18
25,29,26,31,30,27
22,32,46,28,33,29
24,25,24,33,29,25
26,27,27,30,31,26
33,31,21,29,31,23
27,28,35,27,33,21
28,20,32,34,31,21
34,27,24,31,37,23
30,33,29,26,30,22
20,35,40,23,41,25
32,31,32,35,32,21
31,34,28,29,32,22
32,28,26,32,27,21
41,32,33,40,33,18
24,27,25,34,30,19
35,28,34,35,29,21
28,30,37,28,26,18
37,27,29,32,23,22
25,19,34,30,25,14
30,23,32,30,29,26
34,17,33,36,25,19
29,25,26,30,31,12
17,33,30,25,22,23
35,27,32,40,37,18
38,29,29,43,31,17
26,32,34,30,35,23
38,36,34,33,31,23
31,32,28,30,37,19
32,33,37,44,30,26
31,30,32,33,33,17
33,20,15,39,32,41
24,28,33,19,29,19
29,21,25,32,26,25
26,33,29,26,33,20
33,38,30,31,30,26
29,22,28,21,35,21
36,21,32,22,34,25
31,32,28,27,30,21
33,33,39,31,38,22
22,37,27,23,22,22
25,30,30,28,21,22
24,39,27,31,40,21
29,37,29,32,40,20
29,33,19,35,43,31
26,32,32,32,40,24
42,35,30,31,36,20
43,23,29,44,26,24
32,27,24,39,33,23
21,35,27,27,32,22
28,28,34,34,22,18
34,19,26,40,39,22
34,33,35,33,27,22
32,30,22,29,39,26
30,35,33,30,34,21
28,35,32,33,37,26
23,22,32,29,35,18
31,27,28,31,27,24
37,30,31,29,39,29
37,26,38,34,28,31
26,22,34,32,31,22
36,32,32,29,30,16
29,29,29,30,34,27
25,26,31,25,30,29
29,30,19,24,30,23
29,35,36,29,35,21
29,32,27,36,24,21
30,22,31,34,25,18
31,25,18,30,34,29
23,30,28,35,32,21
23,24,36,28,38,23
