"v1","v2","v3","v4","v5","v6"
20,34,21,26,30,31
28,19,23,29,29,28
33,34,29,29,27,21
28,23,30,29,28,25
26,32,24,33,35,25
34,37,26,33,38,22
32,36,31,32,28,22
42,36,27,28,29,22
23,33,34,34,30,21
25,34,39,32,29,23
27,25,34,35,27,26
27,35,39,22,29,20
34,36,38,28,34,38
33,34,42,21,44,40
26,29,37,36,28,24
35,38,28,33,27,25
27,30,36,35,22,26
27,34,23,27,32,30
31,43,28,30,25,28
28,31,22,35,30,27
35,20,32,33,27,15
38,29,34,28,30,19
27,29,35,27,32,20
39,32,33,27,26,19
36,33,30,37,27,24
38,28,23,20,31,29
28,30,29,42,27,20
26,41,30,35,26,21
29,30,27,31,28,20
27,31,32,32,30,28
29,40,30,36,29,21
40,36,24,26,37,32
38,35,36,23,27,29
31,38,26,29,30,25
29,32,27,33,31,32
33,31,29,33,23,29
31,32,30,34,30,24
34,24,30,24,26,20
27,33,27,20,32,26
27,31,25,36,30,29
28,26,31,32,39,22
27,26,37,42,36,33
27,29,34,31,25,24
32,24,35,36,19,28
23,30,35,47,31,24
38,24,30,34,32,32
34,36,33,26,21,15
32,29,24,22,30,19
30,23,22,35,24,26
26,29,34,32,30,16
29,32,29,24,25,19
30,27,32,35,24,22
28,24,36,32,27,25
33,31,32,26,20,22
23,38,23,25,38,25
29,27,31,26,38,22
32,30,26,29,23,24
30,31,24,32,34,35
33,22,32,31,31,25
37,30,32,31,31,17
31,34,32,33,41,21
30,22,30,34,15,26
26,27,32,27,27,25
33,32,23,26,29,31
32,26,21,31,23,29
32,23,23,31,34,25
25,44,33,36,27,16
27,33,27,29,34,29
34,26,22,38,24,31
27,33,18,35,39,31
35,29,21,34,24,18
22,31,27,38,35,26
27,28,23,32,23,26
29,44,35,24,37,21
37,42,31,22,29,19
21,28,24,33,29,32
33,28,35,30,34,32
33,26,19,30,45,40
24,26,28,36,33,26
30,23,26,16,29,25
24,34,33,38,30,27
22,24,30,38,25,23
31,29,28,24,41,26
30,34,37,21,30,26
22,27,37,43,29,27
27,37,22,31,29,25
20,38,32,34,36,17
24,38,39,36,29,24
31,29,22,25,30,34
29,29,34,37,35,36
28,20,34,30,16,24
34,29,24,26,16,22
30,39,26,30,38,31
26,29,29,36,24,24
36,29,26,38,38,15
33,32,36,27,26,21
32,32,22,32,45,36
32,28,33,37,28,24
26,26,28,35,29,20
28,36,30,32,19,29
25,29,32,38,21,22
34,30,30,36,20,19
30,27,26,27,28,27
23,31,21,20,44,23
35,37,28,25,31,37
34,28,31,29,26,28
35,30,28,26,23,29
32,39,31,25,30,22
41,24,21,20,24,28
23,26,34,28,25,24
35,28,35,28,26,28
27,33,28,25,31,30
33,29,30,39,36,25
34,31,31,26,16,31
31,33,35,29,24,25
32,24,27,31,28,28
31,26,30,35,25,23
26,31,29,30,37,21
29,29,28,46,30,23
30,36,28,35,37,31
23,34,31,30,21,19
29,31,25,23,28,29
21,31,26,35,18,29
29,30,27,30,25,27
36,35,25,20,24,29
23,33,25,41,24,30
29,33,27,41,38,20
32,39,20,32,33,32
29,24,29,21,26,26
31,32,26,24,33,19
28,35,20,34,24,32
25,34,32,28,36,18
38,33,27,30,27,23
22,35,31,34,31,25
22,37,31,29,32,19
35,32,23,23,29,29
24,31,21,33,33,29
31,37,25,35,25,31
27,38,29,29,28,29
27,22,30,29,31,19
27,33,34,23,29,18
30,34,23,29,27,22
38,35,28,27,33,22
35,22,28,30,25,12
39,26,41,22,32,48
37,27,21,30,28,34
35,30,30,40,24,27
32,30,41,38,23,28
30,29,35,27,26,21
27,26,40,36,30,31
34,26,34,26,32,26
32,28,32,35,32,24
39,31,35,36,27,19
34,30,35,34,42,19
40,19,36,27,14,26
38,26,37,30,30,29
24,41,31,32,25,30
30,30,32,36,31,22
29,41,28,35,35,32
37,30,27,18,29,24
41,31,39,28,31,31
36,40,28,24,38,22
30,34,23,41,32,22
30,32,20,26,33,31
33,24,30,28,19,27
37,24,22,30,24,30
17,21,31,34,16,20
33,39,29,40,31,22
32,33,28,31,21,19
23,27,35,32,28,30
33,35,32,31,40,25
29,32,25,25,26,25
27,33,33,33,29,29
27,25,24,26,32,22
27,35,26,37,24,23
24,34,34,28,26,20
37,29,29,37,27,21
43,29,25,27,32,21
26,28,30,32,26,21
32,27,28,29,30,18
30,29,29,23,18,18
33,26,38,29,36,27
25,26,33,24,42,22
37,32,34,33,23,24
29,33,24,28,29,31
26,23,24,26,20,40
26,30,28,38,41,29
34,32,31,34,34,21
26,32,32,33,35,29
37,32,36,29,32,35
34,35,31,21,45,28
38,28,30,29,19,28
44,30,29,22,30,28
34,24,34,28,31,28
24,29,26,25,29,19
25,26,34,28,23,30
36,33,35,29,36,36
30,27,22,29,25,34
31,36,30,38,40,18
27,32,32,31,25,29
38,31,29,29,19,24
37,36,24,27,28,17
35,27,24,29,33,29
32,24,26,37,22,21
30,30,25,32,22,28
31,39,32,37,26,17
28,24,29,25,21,10
35,26,26,28,26,18
33,32,33,27,22,32
29,35,24,29,21,26
28,32,23,29,40,22
33,27,27,26,31,22
34,28,26,32,30,26
28,27,36,32,30,25
31,31,25,28,25,28
34,31,29,26,26,30
32,30,33,30,14,29
28,26,30,36,30,23
25,28,30,31,27,23
35,30,23,31,21,28
36,31,35,26,38,26
25,35,31,28,27,27
23,38,32,37,44,25
37,34,32,27,35,22
33,24,40,28,38,30
28,26,45,23,28,48
40,31,33,26,29,25
26,36,34,40,24,25
24,32,27,36,28,18
30,27,27,23,34,20
28,37,40,30,37,37
33,28,27,24,35,22
31,27,20,29,29,37
34,36,25,23,30,22
32,32,34,30,22,39
23,33,27,31,26,26
25,32,30,36,17,28
23,34,25,28,22,28
32,29,27,25,28,16
34,34,30,30,22,21
37,30,22,34,21,36
41,27,27,17,28,31
40,34,35,37,26,31
32,34,32,34,31,17
22,32,24,31,32,16
30,32,33,30,35,27
33,29,29,26,28,20
33,39,29,29,38,19
33,22,35,30,23,23
29,27,28,40,27,28
32,24,30,34,17,34
26,36,27,26,37,16
32,25,33,23,23,26
35,31,24,28,35,22
25,30,29,30,25,24
34,26,29,21,30,28
39,32,24,28,22,28
29,31,32,36,24,21
28,26,20,29,26,33
31,35,42,27,28,40
36,19,34,21,30,28
30,39,37,36,30,28
29,35,37,26,34,32
24,29,27,29,28,33
27,32,31,33,43,21
27,26,34,29,27,20
25,39,40,28,40,37
31,32,34,35,46,18
33,33,31,27,24,21
24,33,36,35,32,29
32,22,31,37,33,31
31,25,25,36,27,27
33,27,27,36,16,29
27,39,29,32,30,24
31,20,24,33,30,16
25,34,27,29,26,15
28,29,20,30,47,43
35,24,29,23,32,29
35,28,33,22,32,24
22,26,27,41,28,22
26,29,31,31,29,28
33,46,26,29,30,26
25,25,30,30,29,26
37,31,28,27,25,24
32,31,34,32,31,24
28,34,24,32,35,31
23,35,28,37,31,24
31,26,33,34,28,19
25,31,42,36,45,50
29,28,39,36,28,40
29,29,20,40,27,32
34,33,30,31,30,22
18,25,32,30,35,30
28,26,29,27,34,34
27,38,26,36,44,29
31,30,27,37,36,29
28,26,28,32,38,24
27,28,29,28,26,30
37,31,30,26,36,20
30,36,28,27,30,22
22,40,32,30,27,19
32,30,26,29,31,18
29,33,23,33,28,32
31,27,34,26,27,28
38,34,36,30,20,20
33,31,36,31,26,22
39,34,23,32,33,24
37,36,22,36,31,39
39,36,24,24,23,16
30,36,37,33,38,30
32,37,30,26,29,27
34,33,26,28,22,34
31,31,32,26,30,25
33,27,32,27,23,22
34,24,27,24,33,25
27,31,31,33,32,31
27,33,29,35,29,28
38,31,28,31,25,29
43,37,31,28,30,31
42,30,27,24,33,32
28,32,27,35,34,38
37,30,25,26,30,27
29,36,34,28,25,32
29,35,32,33,36,27
29,30,26,37,38,19
31,37,25,38,30,19
29,41,29,27,32,22
32,24,27,38,28,28
33,30,32,27,21,24
31,30,22,32,30,21
36,35,29,21,24,25
34,31,35,35,33,23
36,31,18,27,32,49
28,36,33,38,28,24
32,15,27,30,25,30
30,30,33,25,26,22
41,28,26,31,20,18
34,37,45,31,28,37
22,27,26,31,30,16
37,28,26,31,38,28
30,26,37,34,26,20
27,28,28,23,34,18
34,27,31,29,25,27
33,30,31,22,22,19
36,22,36,19,23,39
26,25,33,28,44,22
35,34,32,26,32,22
21,26,29,39,14,22
29,38,28,38,22,27
32,29,24,29,44,31
28,25,38,28,21,37
26,28,30,25,28,28
28,34,23,37,35,39
31,22,24,28,17,28
34,29,32,25,30,19
33,25,28,28,25,27
26,23,22,34,28,30
39,33,21,26,44,15
37,35,34,24,37,19
32,33,31,31,23,27
29,33,35,40,35,28
25,31,32,30,33,22
29,31,30,33,31,21
25,36,35,19,29,20
33,35,25,21,33,27
33,26,18,24,29,38
33,26,30,35,32,21
28,30,27,35,32,27
33,32,32,22,43,31
28,36,33,28,29,25
29,28,25,27,37,20
25,34,23,37,24,30
29,37,28,27,38,25
33,29,29,27,42,26
33,24,31,32,30,27
30,22,32,27,28,27
29,33,30,38,29,15
28,32,29,32,36,31
40,24,34,28,26,22
38,29,35,20,35,24
26,31,34,36,26,15
40,25,35,21,27,26
29,33,28,34,25,19
23,26,31,36,39,20
31,34,27,32,27,20
19,30,25,41,32,34
25,37,29,38,32,28
25,19,28,28,30,20
24,34,31,34,35,22
21,35,27,38,29,33
34,27,32,30,30,22
30,36,30,32,23,31
32,22,35,30,28,33
30,26,24,31,31,31
28,29,28,36,26,29
22,37,33,37,25,29
33,31,35,26,31,22
35,27,36,28,36,29
36,35,34,26,39,23
33,36,25,26,41,22
30,27,30,27,30,14
30,37,31,23,30,29
34,26,27,29,27,25
34,26,26,30,37,32
33,38,28,30,31,27
32,30,25,27,26,24
27,31,30,33,35,32
33,34,36,33,34,19
31,33,35,30,35,22
31,30,24,25,28,27
27,27,22,30,44,29
33,30,29,33,32,26
34,27,27,28,15,25
33,24,30,25,28,28
28,33,36,37,33,39
32,31,25,23,35,24
33,34,36,19,36,28
30,35,38,31,27,31
26,18,28,35,26,33
32,32,21,31,34,35
35,25,24,26,31,26
32,34,27,24,28,21
31,27,33,21,28,24
28,32,32,33,36,27
38,33,24,32,29,28
28,28,29,34,19,25
34,31,28,36,29,20
30,35,34,22,23,23
32,30,33,33,22,20
29,34,29,27,39,32
21,25,27,39,35,26
18,30,40,41,25,33
30,30,36,39,37,28
26,32,31,27,29,23
23,30,26,46,29,23
34,38,31,25,32,26
33,31,31,27,21,25
45,19,32,33,34,22
33,37,34,36,28,22
34,30,28,29,34,24
31,34,24,32,39,20
29,33,34,29,31,19
30,33,32,30,33,24
31,30,29,25,24,17
32,34,31,27,34,21
39,38,22,28,39,36
22,25,35,29,25,29
35,38,42,28,31,45
33,30,28,18,35,20
38,31,29,26,28,28
35,28,30,27,35,24
35,30,36,35,29,21
31,35,28,30,21,33
24,28,22,36,22,40
23,33,33,34,31,29
29,31,34,39,21,27
30,25,30,28,33,21
35,31,26,27,28,22
30,32,26,25,33,21
28,40,29,28,45,20
34,26,22,27,14,22
31,21,37,23,14,23
31,38,28,26,45,30
35,28,36,31,22,25
25,32,26,36,21,20
24,30,26,29,19,25
27,39,30,33,29,22
30,36,34,35,23,28
32,43,41,31,35,42
32,29,30,27,23,19
33,29,34,25,26,21
22,33,31,31,36,21
30,34,33,22,31,20
32,29,27,31,28,23
39,35,27,32,33,26
27,33,29,30,35,26
33,30,32,26,38,21
41,17,36,28,22,26
32,27,32,32,24,23
36,29,31,23,25,15
30,26,34,31,25,32
29,35,33,27,39,28
35,41,31,18,33,23
26,34,27,37,35,23
31,30,27,31,37,22
29,27,30,28,38,18
26,32,35,36,31,32
35,27,30,33,38,23
23,40,32,34,39,22
29,39,36,27,33,25
35,25,29,23,21,33
23,32,25,37,26,23
29,28,25,28,28,31
30,31,28,41,33,16
35,25,29,24,24,29
27,28,28,35,32,21
33,29,19,28,41,31
26,30,34,40,27,24
35,32,24,31,29,24
26,24,32,40,22,20
29,33,29,24,28,21
35,34,32,18,39,31
28,15,29,21,31,22
33,29,23,29,30,33
30,29,33,35,38,13
30,25,29,34,31,28
34,30,17,34,25,40
36,40,26,28,38,20
32,34,34,32,38,26
35,33,25,32,28,32
29,34,31,26,19,28
34,36,35,34,37,21
28,34,34,31,27,27
36,40,25,27,23,26
40,27,27,28,26,17
26,22,40,35,30,28
38,25,32,33,26,24
31,39,33,27,20,19
32,40,30,33,33,28
33,40,23,31,30,21
33,35,25,30,37,31
37,32,28,36,22,18
26,33,24,34,28,29
30,36,28,33,26,26
35,35,26,34,32,27
27,43,27,32,40,24
32,28,26,25,21,27
24,28,36,45,31,27
27,27,27,35,33,27
39,32,36,32,35,24
28,30,30,26,32,22
31,37,35,36,23,29
28,33,34,31,35,28
23,24,29,35,27,33
33,32,28,28,38,19
25,21,31,36,21,20
31,30,24,26,27,24
39,32,28,22,21,13
29,23,35,29,26,21
27,34,30,30,24,25
41,28,29,35,32,31
27,33,34,20,27,22
26,27,35,32,23,17
38,26,30,27,22,27
30,33,22,31,30,29
31,25,23,34,30,30
27,42,27,33,33,17
30,12,35,25,24,25
35,28,36,19,21,27
28,30,26,39,37,29
36,12,29,24,26,26
29,27,34,30,35,29
26,31,26,30,25,22
29,24,33,25,18,18
34,29,27,35,38,33
22,31,32,39,36,28
33,25,20,27,27,37
32,27,27,31,28,22
41,25,30,25,30,16
31,32,34,29,26,30
34,29,28,30,37,30
33,26,26,34,40,23
30,27,25,38,21,17
28,29,27,24,31,29
33,33,28,28,26,19
35,24,33,26,33,28
34,32,28,32,38,27
25,31,32,29,25,23
23,38,27,40,24,14
33,30,27,28,43,28
32,34,26,33,31,21
33,26,35,32,28,28
31,34,26,32,21,14
34,28,30,20,24,21
42,22,27,26,35,21
28,29,33,29,31,22
31,34,30,28,36,23
41,28,35,18,38,24
31,33,21,35,30,26
25,31,27,32,29,16
36,34,32,19,31,28
30,34,23,31,36,32
38,27,32,40,30,21
24,26,31,33,28,26
26,28,28,30,21,25
35,33,27,22,30,17
31,33,30,28,34,21
23,25,25,33,34,20
30,27,22,36,31,29
19,34,25,35,30,22
26,28,26,36,34,30
37,31,31,27,31,27
33,27,31,23,35,13
38,28,23,29,29,28
37,28,31,25,23,21
24,34,29,34,26,21
33,33,32,22,33,27
30,40,30,34,39,21
35,30,35,29,26,21
40,30,34,21,28,20
34,30,41,26,27,31
34,27,25,23,34,26
28,34,27,22,26,30
31,28,36,30,23,33
35,32,26,31,38,17
22,25,26,35,31,20
29,29,32,30,29,27
33,30,30,35,23,30
31,35,36,25,37,25
34,34,32,31,37,16
31,26,26,27,34,29
35,30,31,25,22,29
23,34,34,39,29,17
23,28,32,33,31,27
26,30,40,31,31,23
34,22,26,30,18,31
37,22,28,16,21,14
27,27,26,30,29,31
31,28,20,24,25,25
27,27,26,27,31,28
31,31,34,28,35,20
28,34,35,35,21,27
31,27,23,40,15,23
34,32,37,28,20,28
46,22,35,18,26,28
30,26,27,31,20,25
31,31,28,35,21,23
26,33,34,29,24,26
27,26,24,27,29,28
40,35,37,27,33,24
23,39,28,27,28,25
27,29,32,41,22,25
39,28,24,27,30,22
31,35,23,32,29,24
36,28,26,31,29,18
23,33,26,31,30,21
31,20,28,27,23,21
36,27,38,30,33,29
33,39,29,35,28,20
30,29,35,32,31,35
38,23,26,24,26,19
35,21,36,20,34,30
32,39,24,25,33,22
35,37,27,32,40,22
33,25,22,32,23,27
37,35,30,33,34,19
24,34,25,37,16,35
34,28,24,26,26,31
29,25,21,31,25,31
29,29,28,25,26,28
22,23,31,37,16,26
36,28,35,32,16,25
28,31,27,30,36,28
38,24,30,23,19,27
25,39,27,31,25,20
28,30,32,32,24,35
33,19,19,32,21,33
38,30,35,27,33,26
32,22,26,31,30,25
33,28,30,35,23,19
35,31,31,31,33,28
29,32,22,30,27,24
33,22,26,27,35,19
23,35,29,33,33,21
40,29,26,29,25,20
37,31,33,28,20,29
24,25,38,35,20,23
30,27,26,35,24,19
26,29,34,29,18,33
34,25,31,30,29,28
25,34,25,34,33,26
29,27,33,37,35,29
34,25,28,35,19,28
32,34,25,31,23,32
35,24,36,33,26,30
36,26,37,31,16,32
25,40,29,36,37,20
30,31,30,22,24,19
30,37,37,30,38,24
32,36,37,26,30,31
35,35,22,30,31,29
32,34,35,21,37,20
22,25,29,33,36,24
36,31,36,29,38,32
33,27,29,34,31,22
39,29,35,25,42,19
33,27,27,23,30,30
29,36,23,32,23,34
35,36,29,25,33,26
28,30,32,35,15,19
23,30,25,25,39,20
21,29,26,38,37,26
33,30,31,30,33,24
27,37,33,30,30,30
35,38,23,33,24,31
26,24,37,37,26,28
37,37,35,22,40,23
26,35,21,32,34,30
35,36,30,36,29,25
33,28,26,35,33,19
22,31,27,37,37,23
39,32,29,26,30,18
32,26,30,24,24,21
24,26,25,29,28,32
32,29,24,29,34,28
32,29,23,30,33,27
26,30,31,35,17,29
31,31,26,25,28,21
27,27,34,40,31,41
26,20,38,32,17,29
32,35,30,37,37,22
32,26,32,27,20,18
34,31,26,30,33,30
42,34,31,26,35,21
29,32,31,23,28,24
37,32,34,25,27,20
29,36,28,35,25,30
34,29,28,31,31,26
33,30,29,26,28,29
32,34,30,30,29,21
18,31,24,33,34,23
25,45,33,31,31,21
37,27,29,29,34,28
40,26,31,33,20,24
37,32,24,21,34,26
41,36,31,26,32,34
32,32,31,28,18,23
32,34,22,26,31,30
28,39,27,39,38,20
34,36,32,30,29,22
32,20,28,32,26,25
36,26,25,31,19,20
21,23,34,33,32,26
31,36,26,32,34,30
31,35,25,35,35,17
32,32,34,35,23,17
32,32,30,29,29,25
25,31,36,32,22,33
24,28,23,35,29,25
33,34,35,26,21,32
39,32,27,22,27,19
36,34,27,28,37,23
36,28,37,32,32,30
28,35,33,29,23,31
30,30,26,29,27,30
30,27,30,28,25,19
28,31,35,29,41,25
34,27,28,24,36,24
36,34,37,31,29,37
35,32,35,39,29,29
35,29,29,26,31,30
36,34,33,24,24,20
21,24,29,37,41,29
33,36,26,25,27,26
29,34,29,38,25,18
33,37,30,25,23,27
31,30,31,29,34,30
36,32,25,33,31,32
32,33,25,29,28,34
23,33,34,36,32,22
26,26,32,37,27,31
32,31,28,26,23,30
31,32,33,24,27,22
31,33,28,30,31,25
23,29,29,42,39,20
34,34,35,27,31,27
27,39,26,27,31,19
31,26,24,34,26,30
25,27,32,32,29,29
38,39,30,26,38,21
29,35,31,27,37,28
23,28,37,31,29,27
31,36,26,33,28,26
32,35,35,31,35,27
26,33,34,35,30,32
34,30,39,27,29,29
34,42,30,27,17,24
33,35,20,26,30,34
24,30,25,32,28,23
34,30,30,31,35,28
26,32,29,40,29,30
32,38,34,30,26,22
32,21,32,24,33,25
36,27,33,26,29,23
34,27,32,31,39,16
31,39,28,30,27,20
26,30,35,30,40,21
29,32,27,34,32,24
24,26,20,26,33,20
35,27,24,38,19,22
30,32,28,28,36,26
30,28,21,24,36,29
27,32,31,29,33,23
32,34,30,36,34,20
24,23,34,29,31,24
33,29,23,31,26,21
34,27,28,20,28,24
37,27,30,20,31,14
33,33,32,32,30,28
25,32,28,25,24,29
28,23,31,29,22,21
38,31,24,33,29,31
25,25,43,34,28,25
36,35,23,25,29,29
23,36,25,37,29,27
34,24,32,24,28,25
31,33,30,33,47,27
32,29,28,29,29,27
37,42,19,25,44,44
35,22,28,35,30,21
37,37,27,22,44,25
42,25,26,25,25,31
26,32,25,42,29,20
33,34,31,28,29,22
35,29,24,28,26,27
29,33,27,33,34,27
28,29,30,30,26,24
26,39,27,41,38,19
35,28,21,34,34,32
33,32,22,40,41,24
28,30,35,34,29,22
29,29,34,29,23,11
38,32,33,35,24,17
28,27,26,24,38,30
30,35,19,33,38,36
30,36,30,32,22,21
36,27,32,30,28,19
27,33,23,36,32,29
24,33,32,41,22,18
22,25,23,34,36,27
31,41,35,29,27,31
35,35,34,38,20,24
28,37,25,28,25,22
27,29,28,36,28,21
29,32,27,37,36,33
32,29,34,32,28,35
34,30,22,33,37,14
27,29,32,31,29,24
27,25,29,36,30,27
26,40,27,26,33,22
43,34,25,23,36,21
34,28,27,34,36,25
27,25,26,37,27,26
38,24,31,24,32,30
29,26,26,25,26,35
35,30,32,24,45,26
25,43,31,32,39,19
31,32,36,15,31,22
34,35,37,27,36,21
21,38,25,24,33,20
29,31,22,30,29,35
22,27,33,42,36,30
