"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
4,4,4,4,4,3,3,3,5,4,3,3,3,4,3,3,3,1,4,4,3,5,3,3,5,4,4,2,4,3,4,4,2,3,4,3,3,3,3,4,3,3,4,3,3,3,3,2,3,2,3,3,2,2,3,2,3,3,2,3,38,31,36,33,29,26
4,3,5,4,3,5,3,3,4,4,3,2,2,3,4,2,3,3,4,3,2,2,3,1,3,2,1,2,2,2,1,3,3,2,3,2,3,3,2,2,3,3,3,2,3,3,4,3,2,3,3,3,2,3,3,3,2,3,3,2,38,29,20,24,29,27
3,4,3,4,3,3,4,1,4,4,3,3,2,2,3,3,3,4,3,3,2,3,3,4,3,2,4,3,4,4,3,4,3,4,4,4,3,3,4,3,4,2,3,3,3,3,3,3,4,2,3,3,2,3,3,3,3,3,2,3,33,29,32,35,30,28
4,3,3,4,4,2,3,2,3,3,3,3,3,4,3,4,3,3,3,2,4,3,3,3,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,2,2,2,3,2,2,2,4,3,2,3,3,3,3,3,4,3,3,3,3,2,31,31,32,35,25,30
4,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,1,2,3,3,3,3,4,4,3,2,3,3,2,3,3,2,4,4,5,2,4,4,4,2,2,2,2,2,3,3,3,2,2,2,3,3,3,3,3,3,4,4,3,3,39,30,30,34,23,32
3,2,4,3,3,3,2,3,3,3,3,4,2,3,4,3,4,4,4,4,3,4,3,2,3,3,4,3,2,4,3,3,4,3,3,4,4,2,3,3,4,3,4,4,3,4,2,3,3,4,3,3,2,2,3,2,3,3,2,3,29,35,31,32,34,26
1,1,2,3,1,2,1,2,1,2,2,3,2,3,3,3,3,1,2,1,3,4,3,2,2,3,3,2,2,3,4,2,4,4,4,4,3,3,2,3,3,3,3,3,4,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,16,23,27,33,31,30
4,4,3,4,3,5,2,3,4,3,4,3,3,3,2,4,2,3,3,2,4,3,3,2,3,3,4,3,2,3,2,4,4,3,4,3,4,4,5,4,4,3,4,3,4,3,3,4,4,3,2,1,1,1,2,1,2,2,2,2,35,29,30,37,35,16
3,1,2,3,3,1,2,3,3,3,3,4,3,1,2,2,1,2,1,2,3,3,4,4,4,3,4,2,3,4,2,2,3,3,3,3,5,4,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,24,21,34,29,29,28
1,1,1,2,4,3,2,2,2,3,3,4,4,4,4,3,4,3,5,4,3,2,5,4,3,3,4,2,2,4,2,2,3,2,2,4,2,3,2,4,3,3,3,3,3,3,2,3,3,4,4,3,3,2,3,2,3,3,3,2,21,38,32,26,30,28
3,3,3,4,3,4,3,3,4,4,3,3,3,4,4,4,3,4,3,3,3,2,3,4,3,3,4,3,3,4,4,3,4,4,4,4,3,2,4,4,4,4,4,4,4,4,2,3,4,3,3,3,2,3,3,2,3,3,3,3,34,34,32,36,36,28
4,4,3,5,4,5,4,3,4,4,4,4,3,3,3,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,2,3,3,3,2,3,3,4,2,2,1,2,2,2,2,2,2,2,40,33,32,26,29,19
3,4,4,3,4,5,3,3,4,3,2,2,2,2,3,4,2,3,2,3,2,2,1,2,3,3,2,3,4,3,3,3,3,3,3,5,2,4,3,3,3,2,3,3,3,3,4,2,3,3,3,1,2,2,2,2,1,2,1,1,36,25,25,32,29,17
3,3,3,4,2,3,2,4,4,3,3,4,4,4,5,5,3,5,5,3,3,3,3,3,3,3,3,3,2,3,3,4,3,4,2,3,3,2,4,2,4,3,3,3,3,3,2,3,4,4,3,2,2,3,2,2,3,3,3,3,31,41,29,30,32,26
3,3,2,3,2,3,3,4,2,3,2,2,3,3,4,2,2,2,2,2,1,2,2,3,2,1,2,1,2,4,3,3,2,4,4,3,2,3,3,4,3,3,3,3,4,3,3,3,4,3,3,3,3,2,3,2,4,3,3,2,28,24,20,31,32,28
5,3,4,3,4,4,3,3,4,5,3,3,4,2,4,4,3,4,3,3,2,3,2,3,4,3,3,3,2,3,3,4,3,4,4,4,3,4,4,2,3,2,3,3,3,3,3,3,3,3,4,3,4,3,3,3,4,4,3,3,38,33,28,35,29,34
3,4,4,5,3,4,3,4,4,5,2,2,3,4,3,3,4,3,2,3,4,4,3,3,4,3,4,2,4,5,3,4,4,2,5,4,3,3,3,5,4,4,4,4,4,4,2,3,4,4,3,3,2,2,3,3,3,3,3,3,39,29,36,36,37,28
2,3,3,3,3,3,3,3,2,3,4,3,4,5,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,4,3,4,3,3,3,3,3,3,3,3,4,3,3,3,2,2,3,2,3,3,3,3,28,40,33,28,31,27
5,2,4,5,4,4,4,3,4,5,2,4,3,3,5,3,2,3,3,2,3,3,3,4,2,4,3,2,3,4,3,5,5,4,4,4,4,3,5,5,4,4,4,4,4,4,2,3,4,4,3,3,3,2,3,2,3,3,3,3,40,30,31,42,37,28
3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,4,3,4,3,4,3,3,2,2,1,2,3,2,2,2,2,5,4,5,4,4,4,2,3,4,4,3,3,2,2,3,3,3,3,2,3,31,33,33,21,39,27
4,4,4,4,2,4,3,4,3,4,2,4,3,2,4,4,3,2,3,2,2,3,2,2,1,1,3,1,3,2,3,3,5,3,3,3,3,2,3,3,2,2,2,2,2,2,4,2,2,3,3,3,3,3,3,3,3,4,4,3,36,29,20,31,23,32
3,2,3,3,3,4,2,2,3,3,2,3,3,4,2,3,3,4,3,2,2,3,3,4,3,1,2,1,2,2,4,2,4,4,4,3,2,3,2,3,4,4,4,4,4,4,2,3,4,4,3,3,2,2,3,2,3,3,2,3,28,29,23,31,37,26
3,3,4,4,2,3,3,3,4,3,3,3,3,3,3,4,5,4,3,3,3,2,3,2,1,2,2,2,1,2,3,2,4,3,3,4,3,3,4,4,2,2,3,3,3,2,4,2,3,2,4,3,3,3,3,4,3,3,3,3,32,34,20,33,26,32
3,4,5,4,4,4,4,3,3,4,2,3,3,3,2,3,3,2,2,2,3,4,4,4,4,4,3,4,5,4,3,4,5,4,4,3,5,4,4,4,3,3,3,3,3,4,3,2,3,3,2,3,2,2,2,2,2,3,3,3,38,25,39,40,30,24
2,3,3,3,4,4,2,2,4,3,2,2,3,3,3,3,3,2,4,2,3,4,4,4,4,5,5,4,3,4,2,4,4,3,2,1,3,4,2,4,4,4,4,4,4,4,2,3,4,4,3,3,2,2,3,3,3,3,3,2,30,27,40,29,37,27
4,2,2,3,2,4,3,2,3,3,5,3,4,5,5,5,3,4,4,3,4,4,4,5,4,3,3,4,4,3,2,4,3,3,4,3,4,3,2,4,4,4,5,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,28,41,38,32,39,39
2,3,4,3,3,3,3,3,3,3,3,4,3,3,5,4,3,3,3,2,4,2,2,3,2,1,3,2,3,3,3,4,3,4,4,3,2,3,4,2,2,2,3,2,2,2,4,2,2,2,3,3,1,3,2,2,2,3,3,3,30,33,25,32,23,25
4,5,5,3,4,4,3,4,4,5,3,4,4,3,3,3,3,3,4,2,3,3,4,2,3,4,4,4,2,3,3,4,3,4,4,3,3,4,3,5,4,3,3,3,3,4,3,3,3,4,4,4,3,3,3,3,3,3,4,3,41,32,32,36,33,33
3,2,3,2,4,3,3,2,4,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,3,3,3,4,4,3,2,3,3,2,4,4,2,2,2,4,4,4,4,4,4,2,4,4,4,3,3,3,3,3,2,3,3,2,3,29,31,35,27,38,28
4,3,3,2,3,3,2,3,3,2,3,2,3,4,3,4,4,2,4,3,3,3,2,4,3,3,4,4,3,3,3,3,4,2,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,3,28,32,32,30,30,26
2,3,3,3,3,2,2,2,2,3,2,3,3,2,2,2,3,2,1,2,3,4,4,5,4,3,4,3,3,3,3,3,3,3,4,4,3,3,4,4,3,2,3,3,3,2,3,3,3,3,3,2,1,1,2,2,2,2,2,2,25,22,36,34,28,19
3,3,3,3,3,2,2,3,3,3,3,3,3,4,5,4,3,4,4,4,2,3,3,2,3,4,3,2,3,3,4,2,3,2,4,4,4,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,28,37,28,32,30,28
4,3,2,2,3,3,2,3,1,3,3,4,2,2,3,2,2,2,2,3,2,4,3,3,2,2,3,4,2,3,3,4,3,4,2,3,2,2,4,4,3,2,2,2,3,3,4,2,2,2,4,3,2,2,3,2,3,3,3,3,26,25,28,31,25,28
3,4,4,4,3,4,3,2,4,4,4,4,3,5,4,4,4,3,3,3,3,1,3,3,4,3,3,3,4,3,3,2,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,35,37,30,30,31,21
4,3,2,3,2,3,3,3,3,3,2,3,2,3,3,2,3,3,2,2,2,3,3,2,3,3,2,3,2,3,3,3,3,4,3,3,3,4,2,3,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,2,29,25,26,31,26,18
3,2,3,2,3,2,3,3,2,3,3,3,3,4,2,3,4,4,3,3,3,2,1,2,2,2,3,2,1,3,2,2,1,3,2,1,2,2,3,3,4,4,3,4,4,3,2,3,4,4,3,3,3,3,3,3,2,3,3,4,26,32,21,21,35,30
4,4,3,5,4,4,3,3,4,4,3,3,3,4,4,4,3,4,3,2,2,4,4,4,3,3,2,2,3,4,2,4,3,3,3,3,3,3,3,2,4,4,4,4,3,4,2,3,4,3,3,2,2,2,2,1,2,2,2,3,38,33,31,29,35,21
3,3,3,3,3,2,2,2,3,3,3,4,3,3,2,2,3,2,3,3,3,3,2,2,2,2,2,2,3,4,2,3,3,2,2,3,4,2,3,3,3,2,2,2,2,3,4,2,3,2,3,1,2,2,2,2,2,2,3,2,27,28,25,27,25,21
3,2,3,3,4,1,3,2,3,3,2,4,3,2,2,3,2,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,4,3,3,4,4,3,4,5,2,2,2,2,2,2,3,2,2,2,3,2,3,2,3,2,2,3,3,2,27,26,32,36,21,25
3,3,3,2,3,2,3,2,3,3,3,3,3,2,3,2,2,2,1,2,3,2,3,4,3,2,4,4,4,3,2,3,3,4,3,5,2,3,2,1,3,2,3,3,3,2,4,2,2,2,4,3,3,3,3,3,3,3,3,3,27,23,32,28,26,31
4,4,4,4,3,4,5,4,4,4,4,4,4,4,3,3,3,5,4,3,5,4,3,3,4,3,3,4,3,3,5,5,4,2,4,3,3,3,4,4,3,2,2,3,3,3,4,3,3,3,3,3,2,3,3,3,2,3,3,3,40,37,35,37,29,28
4,4,2,3,2,3,3,3,3,4,3,4,4,3,3,4,3,2,3,3,4,4,3,3,4,4,5,3,3,4,2,3,4,3,4,4,3,4,5,4,3,3,4,3,3,3,4,3,3,4,3,3,3,3,3,3,3,4,4,4,31,32,37,36,33,33
3,4,3,3,3,3,4,4,4,3,2,3,4,4,4,4,3,4,5,3,3,1,3,3,3,2,2,3,2,3,3,3,4,3,3,2,3,2,3,2,4,3,4,3,4,3,2,3,4,3,2,2,2,2,2,2,2,2,2,2,34,36,25,28,33,20
3,3,3,4,4,5,3,4,4,5,3,4,4,4,3,3,4,3,3,2,2,3,2,4,4,2,2,2,3,2,3,3,4,3,3,4,2,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,4,3,3,38,33,26,33,30,34
2,2,2,2,3,2,3,3,1,3,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,4,3,2,3,4,4,4,3,1,3,4,2,4,3,3,4,4,3,2,3,4,3,2,2,2,2,2,2,2,2,2,2,23,29,33,30,33,20
4,3,3,3,3,2,3,2,4,3,2,3,3,4,3,4,3,3,3,3,4,4,5,3,2,3,3,3,4,3,4,3,4,3,3,3,4,2,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,2,30,31,34,34,30,25
3,3,3,3,3,2,2,2,3,3,3,4,5,5,4,4,4,5,5,4,3,3,2,3,3,2,2,2,2,3,1,3,4,3,1,2,3,2,2,1,4,4,4,4,5,4,1,4,4,4,3,3,3,3,3,3,4,3,3,3,27,43,25,22,38,31
3,3,3,4,3,4,3,3,2,4,3,1,3,2,3,2,3,3,2,2,3,3,4,3,2,2,2,4,3,3,3,2,2,3,3,3,3,2,2,3,3,2,2,2,3,3,4,2,2,3,3,3,2,2,3,2,3,3,3,3,32,24,29,26,26,27
4,2,4,3,2,3,4,3,3,3,3,4,2,2,2,2,2,1,3,2,3,3,4,4,4,3,3,3,3,3,2,3,3,2,3,3,4,3,3,4,3,2,3,2,2,2,4,2,2,2,4,3,3,3,3,3,3,3,3,3,31,23,33,30,24,31
4,3,4,4,4,3,3,3,3,5,2,3,4,4,4,3,2,4,4,2,3,3,3,3,2,3,3,2,2,1,5,4,4,3,3,3,4,4,3,5,4,4,5,4,4,4,2,4,4,5,2,2,2,1,2,1,2,2,2,2,36,32,25,38,40,18
2,3,4,4,3,3,4,3,3,3,3,3,4,3,3,5,2,4,3,1,1,1,3,3,3,2,4,3,2,3,3,4,3,4,2,2,3,3,2,2,4,3,4,4,4,4,2,4,4,4,3,2,2,2,3,2,3,3,2,2,32,31,25,28,37,24
3,3,2,3,2,4,4,2,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,2,3,2,3,2,3,2,2,1,3,3,2,3,3,2,4,2,3,3,3,3,4,3,3,3,2,4,3,3,1,2,2,1,2,2,2,2,29,30,26,25,31,20
3,3,5,4,3,2,3,3,3,4,4,4,4,4,4,4,2,5,5,4,2,2,3,4,2,3,3,3,2,2,3,2,3,4,2,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,2,1,2,2,2,2,3,2,2,33,40,26,29,27,21
3,3,3,3,2,2,3,3,3,3,2,4,3,3,2,3,3,3,3,2,3,2,4,3,3,3,4,2,3,2,1,3,4,4,4,4,2,3,3,3,2,2,1,2,2,2,4,2,2,2,3,4,3,3,3,3,4,3,3,3,28,28,29,31,21,32
3,3,3,2,3,5,3,2,4,2,2,3,2,2,2,2,2,3,3,2,2,3,3,2,2,2,3,2,3,2,3,2,3,3,3,3,3,3,3,4,3,3,2,3,3,2,3,3,3,3,2,2,1,1,2,1,3,2,2,2,30,23,24,30,28,18
3,3,3,3,4,3,3,4,4,3,2,3,3,2,3,3,3,4,2,3,3,4,4,3,3,2,3,3,3,3,2,1,2,4,3,4,3,2,3,3,5,5,5,5,5,5,1,4,5,5,4,3,2,3,3,3,3,3,2,2,33,28,31,27,45,28
2,1,3,3,3,1,3,2,3,2,3,2,2,3,2,2,2,3,2,2,3,2,2,3,2,3,1,2,2,4,3,3,4,2,4,4,4,4,3,3,2,2,2,2,2,1,4,2,1,2,3,2,2,2,2,3,2,2,2,2,23,23,24,34,20,22
3,2,4,3,3,1,3,3,4,4,2,3,3,3,2,2,3,2,2,3,4,3,3,3,3,4,3,3,3,3,3,5,4,3,4,3,3,5,2,4,3,3,3,3,3,2,4,2,3,2,2,2,2,1,2,2,2,2,1,1,30,25,32,36,28,17
2,3,2,3,2,3,2,2,3,3,2,3,1,3,1,2,2,2,2,3,3,3,2,2,4,1,2,4,2,2,2,1,3,2,3,2,2,3,1,3,4,3,5,3,4,3,2,3,4,4,1,2,1,1,1,1,2,2,2,1,25,21,25,22,35,14
3,3,4,3,3,2,3,1,2,3,2,3,1,2,3,2,3,2,1,3,3,5,3,4,3,2,5,2,4,3,4,3,4,3,5,4,4,4,3,2,4,3,4,3,3,4,3,3,3,4,3,3,3,3,3,2,3,3,3,3,27,22,34,36,34,29
2,3,4,3,2,2,2,3,3,3,3,3,4,4,3,3,4,4,4,3,2,2,2,3,2,2,3,3,2,3,3,4,3,3,4,2,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,1,2,3,3,3,2,2,2,27,35,24,31,32,24
2,1,1,2,1,2,2,1,3,3,2,3,4,4,3,3,3,4,4,3,3,3,5,4,5,2,1,2,3,4,3,3,3,3,4,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,18,33,32,30,29,28
3,3,2,4,3,2,2,3,2,2,4,3,4,4,5,4,4,4,4,4,3,3,4,4,4,3,4,3,3,4,2,2,4,2,4,2,3,3,2,4,4,4,4,4,3,4,3,3,4,4,4,3,3,3,3,4,4,4,3,3,26,40,35,28,37,34
4,3,4,3,3,5,3,3,2,4,3,4,2,5,5,4,4,4,4,3,4,3,4,2,3,4,3,3,3,3,3,4,4,3,4,4,4,2,3,4,2,2,2,3,2,3,4,2,2,2,2,2,3,2,3,2,2,3,3,2,34,38,32,35,24,24
4,3,2,3,3,3,2,2,2,3,2,3,3,4,2,3,2,3,3,2,3,4,3,4,3,4,3,3,3,3,4,2,3,3,4,3,1,3,3,3,3,2,2,2,2,2,5,2,2,1,3,3,3,2,2,2,3,3,3,3,27,27,33,29,23,27
3,4,4,4,3,4,3,2,3,4,3,2,3,3,4,4,3,3,3,3,3,3,3,2,3,3,3,4,2,3,2,3,4,4,3,3,4,4,2,4,5,4,5,4,4,4,2,4,5,5,3,2,1,2,2,2,2,2,2,2,34,31,29,33,42,20
5,3,3,2,3,3,3,3,3,3,4,3,3,5,5,5,4,4,4,3,2,1,2,3,2,3,2,2,2,3,5,4,3,4,4,5,5,4,4,4,5,4,4,4,4,5,2,4,4,5,3,3,2,2,3,3,3,3,3,3,31,40,22,42,41,28
1,3,2,3,2,1,1,2,1,3,2,3,2,2,2,2,3,2,2,2,2,4,4,4,4,3,2,3,3,3,3,3,3,1,3,4,3,4,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,19,22,32,29,29,28
2,3,3,3,2,2,3,2,3,3,3,3,2,4,3,3,3,3,3,2,3,2,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,3,4,5,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,2,2,3,3,3,26,29,33,40,31,27
5,4,4,5,2,4,4,4,4,4,3,3,2,2,4,4,2,3,2,3,5,4,5,5,5,3,3,4,3,4,3,3,2,2,3,2,4,4,3,4,3,2,2,1,3,3,4,2,2,2,3,2,2,2,3,3,2,3,2,3,40,28,41,30,24,25
2,3,3,3,4,3,2,3,2,3,4,4,3,3,4,5,4,3,4,3,3,3,3,3,3,2,3,3,4,4,2,3,3,2,3,2,2,3,2,4,5,3,5,4,4,3,3,4,4,4,3,3,2,2,3,2,2,3,3,2,28,37,31,26,39,25
3,4,3,3,2,3,3,4,4,3,2,2,1,2,3,2,2,3,2,1,3,2,3,3,3,2,5,2,3,2,3,2,3,3,3,3,5,3,4,3,2,2,2,2,2,2,4,2,2,2,4,2,2,3,3,3,3,4,3,3,32,20,28,32,22,30
5,4,4,5,3,5,3,4,4,4,2,3,2,2,2,2,3,3,3,2,4,3,4,3,4,5,5,3,2,4,3,3,3,1,3,3,3,3,2,3,4,3,4,4,4,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,41,24,37,27,34,28
2,3,4,4,3,3,4,3,4,4,2,2,2,2,3,3,3,2,3,2,3,2,2,1,1,2,2,2,2,3,4,4,4,4,5,4,3,4,3,3,2,1,2,2,2,2,4,2,2,2,4,3,3,3,3,3,3,3,3,3,34,24,20,38,21,31
4,4,3,4,4,4,3,4,4,4,3,3,1,3,3,3,3,2,4,3,4,3,2,3,2,3,2,1,2,3,3,3,3,3,4,3,3,3,4,4,3,3,4,3,4,3,3,3,3,4,3,2,2,2,2,2,3,3,2,2,38,28,25,33,33,23
4,3,2,3,2,3,3,3,2,3,2,4,3,2,3,2,2,2,3,3,3,4,3,3,3,3,3,3,2,3,4,3,4,3,4,2,4,4,4,4,3,2,1,2,3,3,4,2,3,2,4,2,3,2,2,2,2,3,2,2,28,26,30,36,25,24
3,2,3,3,3,5,2,2,3,3,2,4,3,4,2,2,1,3,2,4,1,3,3,3,1,1,2,2,1,3,3,3,2,2,3,4,4,3,3,2,3,2,2,2,2,3,3,2,2,2,4,4,3,3,3,4,3,4,4,3,29,27,20,29,23,35
3,4,4,4,4,4,4,2,3,4,3,3,3,3,3,4,3,4,4,3,3,4,3,3,4,4,3,1,3,3,4,4,4,3,4,2,3,2,3,3,4,4,4,3,4,4,3,3,4,4,3,3,3,2,3,3,3,4,3,3,36,33,31,32,37,30
4,3,4,3,4,4,3,3,1,4,2,2,1,3,3,3,2,3,4,2,1,2,4,3,2,2,3,2,2,3,1,2,3,3,2,2,2,3,3,2,3,2,2,2,2,2,4,2,2,2,4,3,4,3,3,3,4,4,3,3,33,25,24,23,23,34
4,4,2,3,4,3,3,2,2,3,3,1,2,3,4,3,3,2,4,3,2,4,3,2,3,3,4,4,3,3,3,2,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,4,3,1,2,2,2,1,2,2,2,2,30,28,31,29,31,19
3,3,3,3,3,4,2,2,4,3,3,4,3,2,2,4,3,3,3,2,3,4,4,3,3,2,3,2,3,3,3,3,4,1,3,3,3,2,3,4,4,4,3,3,4,4,3,4,4,4,3,3,2,3,3,2,3,3,3,3,30,29,30,29,37,28
2,1,1,2,3,4,3,2,1,2,2,2,4,2,3,1,3,1,3,2,3,4,3,3,4,3,3,3,3,4,3,2,3,2,2,2,2,3,1,2,4,3,4,4,3,3,2,3,4,4,2,2,1,2,2,1,2,2,2,2,21,23,33,22,34,18
3,2,1,2,2,3,2,3,1,2,4,3,3,4,3,1,3,3,4,3,2,2,3,2,3,3,2,2,3,4,1,2,3,2,2,3,2,2,3,1,3,2,3,2,2,2,4,3,2,3,3,3,2,1,2,2,2,2,2,2,21,31,26,21,26,21
