"v1.1","v1.2","v1.3","v1.4","v1.5","v1.6","v1.7","v1.8","v1.9","v1.10","v2.1","v2.2","v2.3","v2.4","v2.5","v2.6","v2.7","v2.8","v2.9","v2.10","v3.1","v3.2","v3.3","v3.4","v3.5","v3.6","v3.7","v3.8","v3.9","v3.10","v4.1","v4.2","v4.3","v4.4","v4.5","v4.6","v4.7","v4.8","v4.9","v4.10","v5.1","v5.2","v5.3","v5.4","v5.5","v5.6","v5.7","v5.8","v5.9","v5.10","v6.1","v6.2","v6.3","v6.4","v6.5","v6.6","v6.7","v6.8","v6.9","v6.10","v1","v2","v3","v4","v5","v6"
3,1,2,4,4,3,4,4,4,4,3,2,2,2,2,2,1,1,3,2,3,2,3,2,2,3,4,2,2,4,3,2,3,2,2,3,2,2,3,3,2,2,2,2,2,2,3,3,2,2,2,3,3,3,2,2,3,3,3,3,33,20,27,25,22,27
4,3,4,3,3,3,3,4,4,3,2,3,3,2,3,3,3,2,1,2,4,3,3,3,5,4,4,4,3,4,2,1,2,3,3,2,2,3,3,2,3,3,4,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,34,24,37,23,31,21
4,3,3,5,4,3,4,4,3,4,4,3,3,3,3,3,3,4,3,3,4,3,4,3,4,3,2,3,4,3,2,2,1,3,2,2,2,2,2,2,4,4,4,4,4,4,2,4,5,4,3,3,3,3,3,2,3,3,3,3,37,32,33,20,39,29
2,2,3,4,4,2,3,4,3,4,3,4,4,3,3,4,4,3,3,5,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,1,2,2,2,2,2,2,1,1,31,36,30,28,29,17
4,3,2,3,4,4,4,3,3,4,4,2,3,2,3,4,3,4,2,3,4,4,4,4,3,4,5,3,4,3,4,2,4,4,3,3,3,3,4,3,3,2,2,3,3,3,4,2,2,3,3,3,3,4,3,4,3,4,3,3,34,30,38,33,27,33
2,4,2,2,2,3,3,2,3,3,3,3,2,2,1,3,2,4,4,2,3,4,2,3,3,3,3,2,4,4,5,2,3,4,3,3,3,2,3,3,2,2,2,2,3,2,4,2,2,2,3,2,3,3,3,3,3,3,2,2,26,26,31,31,23,27
3,3,3,3,2,3,2,3,4,4,4,3,3,3,4,3,3,3,2,3,3,2,3,1,3,3,3,2,2,3,3,2,4,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,4,4,3,3,4,3,4,3,3,4,3,3,30,31,25,33,32,33
1,2,3,3,3,4,3,2,3,3,3,3,4,3,4,3,3,3,2,4,2,4,3,3,3,3,2,3,3,4,3,3,3,3,3,4,4,3,4,3,4,5,5,5,5,5,1,4,4,3,3,2,2,2,2,3,2,3,2,2,27,32,30,33,41,23
3,2,4,2,3,3,2,2,3,3,3,2,3,2,4,2,2,3,2,3,3,4,3,4,2,3,5,2,3,3,4,3,3,3,1,4,2,3,3,2,3,3,3,3,3,3,2,3,3,2,3,4,3,3,2,4,3,3,3,3,27,26,32,28,28,31
3,3,3,2,3,3,3,3,3,4,3,5,3,3,3,3,3,2,4,4,3,2,2,4,3,2,4,3,3,3,5,4,5,5,5,4,4,3,4,4,2,2,1,1,1,1,4,2,2,2,3,3,3,3,2,3,2,3,2,2,30,33,29,43,18,26
2,3,3,3,3,3,3,2,4,3,3,3,2,2,2,4,3,2,4,4,1,2,2,2,2,3,4,2,1,2,3,4,4,4,4,3,4,4,4,4,4,3,4,4,3,3,2,4,3,3,3,2,2,2,3,2,2,3,2,2,29,29,21,38,33,23
3,2,3,4,2,4,3,2,5,4,4,3,2,2,3,3,2,2,2,4,3,2,2,3,3,2,3,3,3,4,3,4,3,2,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,32,27,28,29,30,21
2,3,3,4,3,3,3,3,3,2,3,2,2,2,3,2,2,2,1,2,3,3,2,2,2,3,3,3,2,2,4,3,3,3,3,3,3,2,2,3,4,3,4,4,3,3,3,4,4,3,3,3,2,2,3,3,3,3,2,2,29,21,25,29,35,26
4,3,4,4,4,4,3,5,4,4,2,4,2,2,3,3,3,3,3,5,4,2,3,2,2,2,2,3,3,2,4,3,3,2,4,3,4,4,4,3,3,4,4,4,3,3,3,4,4,3,2,2,4,2,2,3,3,3,2,2,39,30,25,34,35,25
3,4,4,3,4,3,3,4,3,2,3,4,2,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,4,4,3,5,3,3,4,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,4,3,2,33,28,31,32,29,28
3,4,3,2,4,2,2,3,4,3,3,3,3,3,2,3,3,3,5,3,3,3,3,3,3,4,3,4,3,3,4,4,4,3,3,4,4,3,4,4,3,3,4,4,4,3,2,4,4,4,2,2,2,1,2,2,2,2,2,2,30,31,32,37,35,19
3,3,3,3,2,1,2,3,3,2,3,2,3,2,3,4,2,3,3,2,1,3,2,3,3,3,3,2,3,1,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,4,2,4,4,3,4,3,2,25,27,24,28,31,32
3,4,2,4,3,3,3,3,3,4,4,5,3,4,4,3,3,4,5,3,3,2,3,3,2,2,3,2,2,3,4,4,4,4,3,4,4,4,3,3,2,2,2,3,2,1,4,2,3,2,1,1,2,1,1,1,2,2,1,1,32,38,25,37,23,13
3,2,3,3,3,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,3,3,2,4,3,4,3,3,4,4,4,2,4,4,3,4,3,3,4,3,4,4,4,5,5,4,2,3,4,4,2,2,2,2,1,2,1,2,2,2,30,39,33,34,39,18
1,3,3,4,3,3,4,4,3,4,3,4,3,4,4,3,3,3,3,3,4,5,3,5,4,5,4,4,5,5,4,3,3,2,4,3,3,2,3,2,2,2,2,2,2,2,4,1,2,2,5,5,5,5,5,5,5,5,5,5,32,33,44,29,21,50
4,3,3,2,2,3,3,2,3,3,5,2,4,3,3,3,3,2,3,4,4,3,2,3,3,4,3,4,3,2,5,4,5,4,3,4,5,3,4,4,2,2,2,2,1,2,4,2,3,3,3,2,4,2,2,3,2,3,2,2,28,32,31,41,23,25
4,2,3,4,3,3,3,4,4,3,4,3,3,4,3,4,4,4,4,5,3,2,2,3,3,3,4,3,3,4,3,3,3,3,4,4,4,2,3,3,2,2,2,3,3,2,3,2,3,2,3,3,3,3,4,2,3,3,3,2,33,38,30,32,24,29
3,3,4,4,4,3,3,3,4,3,3,4,4,3,4,3,4,4,3,3,2,3,2,3,2,2,4,2,1,2,4,4,3,5,4,4,3,4,5,3,4,4,4,4,4,3,2,3,4,3,2,2,2,2,2,2,2,3,3,3,34,35,23,39,35,23
2,3,3,1,3,3,3,4,3,4,2,4,3,3,3,2,2,1,3,3,3,3,3,3,3,3,4,5,3,4,4,3,2,2,3,3,3,3,2,3,1,1,2,1,2,1,5,1,1,1,3,3,4,2,3,4,3,3,3,3,29,26,34,28,16,31
2,4,3,5,2,3,2,3,3,3,1,2,2,2,3,3,1,3,3,2,1,2,2,1,2,2,2,1,1,2,5,4,3,4,3,3,4,2,4,4,3,3,3,2,3,3,3,3,3,4,3,3,2,3,3,3,2,3,3,3,30,22,16,36,30,28
3,2,3,2,3,3,4,2,2,3,3,3,1,3,3,3,3,3,3,3,3,2,3,5,4,5,5,4,3,4,3,5,4,4,2,4,3,2,3,3,4,4,4,4,3,4,2,4,4,4,2,3,4,3,2,4,3,3,3,3,27,28,38,33,37,30
3,4,3,3,3,2,5,3,3,4,4,3,4,3,3,3,3,2,2,4,4,4,2,3,3,3,3,3,3,3,3,4,2,3,2,3,2,3,3,3,4,3,3,4,3,4,2,3,4,4,2,2,3,2,2,3,3,3,2,3,33,31,31,28,34,25
2,1,2,3,2,3,2,3,2,3,4,3,3,4,3,4,3,4,5,4,3,4,4,3,4,4,3,4,3,3,3,3,3,3,4,3,4,2,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,2,3,2,23,37,35,31,30,27
3,4,3,3,4,4,4,4,4,4,3,2,3,3,2,3,2,4,3,4,3,3,4,3,4,4,3,3,3,3,2,1,4,3,3,2,2,3,2,2,3,4,4,3,4,3,2,4,3,4,2,2,2,2,2,2,2,3,2,2,37,29,33,24,34,21
4,2,3,4,3,2,4,3,4,3,4,3,4,3,3,4,4,5,2,3,3,3,3,3,2,2,3,2,3,2,3,2,2,2,2,2,3,2,2,1,4,4,4,4,3,4,3,4,4,5,3,1,3,2,2,1,2,3,2,2,32,35,26,21,39,21
3,4,4,3,5,4,3,5,5,4,4,3,2,2,2,3,3,5,2,3,2,2,3,3,1,2,3,3,1,2,2,3,3,3,2,3,2,1,3,1,3,2,3,2,4,3,3,2,3,3,3,3,3,3,3,4,3,4,4,3,40,29,22,23,28,33
3,3,3,2,3,3,2,3,3,3,2,3,3,3,1,4,4,2,3,3,3,5,3,4,3,3,4,4,3,3,2,3,3,3,3,2,4,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,28,28,35,28,31,33
4,3,5,4,4,3,4,4,3,4,1,1,2,3,3,3,2,2,3,2,3,4,1,3,3,2,3,2,3,3,4,3,3,3,4,3,3,3,3,4,2,3,3,2,3,3,3,2,3,3,3,2,3,3,2,2,3,2,3,2,38,22,27,33,27,25
3,4,4,3,3,3,3,3,4,5,3,4,3,3,3,4,4,2,3,3,2,4,3,2,4,3,3,4,3,3,3,2,2,3,2,2,3,2,3,3,3,4,4,4,5,3,2,4,4,3,2,2,2,2,2,3,3,2,2,2,35,32,31,25,36,22
3,4,3,2,3,5,3,4,4,3,5,3,4,4,4,3,4,4,4,5,2,2,2,3,3,3,2,2,2,3,2,2,4,3,3,2,3,4,3,3,2,2,2,3,3,2,3,2,3,3,2,2,2,2,2,3,3,3,3,2,34,40,24,29,25,24
2,2,3,2,3,3,2,3,3,3,3,2,3,2,3,3,1,3,3,3,2,4,3,2,4,3,3,3,3,4,3,4,3,4,2,3,3,4,3,3,2,2,2,3,2,2,4,2,3,2,2,2,3,2,2,2,2,3,2,2,26,26,31,32,24,22
3,3,3,4,4,4,4,4,3,4,5,3,4,2,2,4,3,2,5,5,2,3,1,3,3,2,3,2,2,2,4,3,4,3,2,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,3,3,2,36,35,23,29,29,29
2,3,2,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,4,4,5,5,4,4,4,3,4,3,4,4,3,3,3,3,3,3,3,2,3,2,3,3,3,4,2,3,3,3,3,4,4,4,4,4,4,4,4,3,3,28,31,40,30,29,38
2,3,3,3,3,3,4,3,4,3,5,2,4,4,4,4,4,3,4,4,3,5,4,3,4,3,4,4,5,4,3,3,3,3,2,2,3,3,3,4,3,4,4,4,4,3,3,3,3,4,3,2,3,2,2,3,2,3,3,2,31,38,39,29,35,25
3,5,2,3,4,4,4,4,4,4,3,2,3,3,4,4,4,3,3,5,4,4,3,5,4,4,4,4,4,5,2,3,3,2,4,3,1,3,3,3,4,4,4,4,4,4,2,4,4,4,4,4,3,3,4,4,3,3,3,3,37,34,41,27,38,34
3,3,3,4,5,4,4,4,5,3,4,3,3,3,4,4,3,4,3,3,3,4,3,4,3,4,4,4,3,4,3,2,1,3,1,3,3,2,2,3,3,4,4,3,5,3,2,4,4,4,4,3,4,3,3,3,3,4,3,3,38,34,36,23,36,33
2,3,5,3,3,3,3,4,4,3,1,3,3,2,3,3,3,4,3,4,2,2,3,3,2,2,2,4,2,2,2,2,4,3,4,3,3,4,4,3,3,4,4,4,4,3,3,3,4,3,3,3,3,2,4,3,2,4,2,2,33,29,24,32,35,28
3,4,3,4,4,4,3,4,3,3,3,3,3,3,3,5,3,3,3,3,3,4,3,4,3,4,5,2,3,3,3,2,2,2,2,2,2,2,1,3,3,3,2,3,3,2,3,2,3,4,3,2,3,3,3,2,1,3,2,2,35,32,34,21,28,24
1,2,3,4,2,2,3,2,2,3,4,2,3,3,3,3,3,5,3,5,2,3,2,2,3,3,2,2,2,2,4,4,4,5,5,3,4,3,3,4,3,3,2,3,2,2,3,2,4,3,3,2,4,2,3,4,2,3,3,2,24,34,23,39,27,28
5,4,3,4,4,4,3,4,4,4,3,4,3,3,4,3,4,4,3,3,4,4,4,3,3,5,3,3,3,4,2,3,3,4,2,2,3,2,3,3,4,4,4,5,4,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,39,34,36,27,40,40
1,3,2,3,3,3,2,2,2,2,1,1,1,2,3,2,1,1,2,3,3,4,4,5,4,4,4,5,4,4,4,4,5,5,3,4,4,4,5,4,1,1,2,1,2,2,5,2,2,1,4,4,4,4,4,4,4,5,4,4,23,17,41,42,19,41
2,3,2,3,3,2,4,3,3,2,2,2,2,2,2,3,2,3,3,2,2,4,3,2,3,2,3,3,3,3,1,1,2,3,3,2,3,2,1,2,3,3,3,3,4,3,3,4,4,3,1,2,3,2,2,2,2,2,1,3,27,23,28,20,33,20
3,3,2,3,3,3,4,3,3,3,4,2,3,2,4,4,3,2,2,3,4,4,3,3,3,3,4,3,3,4,3,3,3,3,2,3,4,3,3,4,2,3,3,3,2,3,4,2,3,2,3,3,4,3,4,4,3,4,3,3,30,29,34,31,27,34
3,5,4,4,3,3,3,4,4,3,3,3,4,3,3,4,4,2,3,4,4,3,3,3,3,4,2,4,4,3,3,4,3,3,2,3,3,3,3,3,2,2,3,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,2,2,36,33,33,30,26,24
3,2,3,3,2,2,3,4,4,3,3,3,2,2,3,4,5,3,2,3,3,2,2,2,1,1,3,2,2,2,2,2,4,3,5,4,3,2,4,3,2,2,2,2,3,2,4,2,3,3,4,4,3,3,3,3,3,4,3,3,29,30,20,32,25,33
3,3,2,3,3,3,3,3,4,2,4,4,4,3,4,3,4,5,3,3,2,3,3,2,2,4,2,3,3,3,4,4,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,2,3,2,3,3,2,29,37,27,30,32,27
2,3,2,3,3,2,3,4,3,2,2,3,3,2,4,3,3,3,4,3,3,4,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,2,3,4,3,2,2,2,2,2,3,3,2,2,2,27,30,31,30,30,22
3,3,4,4,4,3,3,3,4,3,2,4,2,3,4,3,2,4,4,2,2,3,2,3,3,5,3,3,4,4,2,2,2,2,1,2,2,2,1,2,4,4,4,4,4,3,2,4,4,4,2,2,3,3,2,3,2,3,2,2,34,30,32,18,37,24
2,4,2,3,4,2,4,4,5,4,2,2,2,4,2,3,3,3,2,3,1,3,3,1,1,2,3,1,3,2,3,3,4,2,2,3,3,3,4,2,2,2,2,1,2,2,5,2,2,2,4,4,3,3,4,4,3,4,4,3,34,26,20,29,22,36
4,4,4,3,3,4,4,3,3,3,4,2,1,2,3,3,2,2,4,2,2,2,2,3,3,3,2,2,2,1,3,2,2,3,3,3,3,3,3,4,2,3,3,2,4,3,3,3,3,3,4,4,4,3,4,4,3,4,3,4,35,25,22,29,29,37
4,4,3,4,4,3,3,3,4,2,4,3,2,3,3,3,3,4,3,3,2,3,3,3,4,3,3,2,3,2,2,2,3,4,3,2,2,2,3,3,2,3,3,3,2,2,4,2,3,2,3,2,3,2,3,3,3,3,3,3,34,31,28,26,26,28
2,3,4,1,2,2,3,3,3,3,5,4,3,3,2,4,3,3,4,4,3,4,3,2,2,2,3,4,3,3,3,2,4,3,3,3,3,2,3,3,4,4,4,4,4,3,2,4,4,4,3,2,3,3,2,2,3,3,3,2,26,35,29,29,37,26
2,2,3,2,3,2,2,2,3,3,2,3,2,4,2,3,2,1,2,3,3,4,3,2,3,3,4,2,3,2,4,2,3,3,3,3,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,24,24,29,28,31,22
3,1,2,2,3,2,4,3,2,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,3,3,4,2,4,3,2,2,3,3,2,4,2,3,4,4,4,4,5,4,2,4,4,4,3,3,4,3,3,3,3,4,3,3,25,27,29,28,39,32
2,2,3,4,3,4,3,2,4,4,3,3,3,3,2,3,3,5,4,3,2,3,3,1,2,3,3,3,3,3,4,3,2,2,3,3,3,3,3,3,4,3,3,4,4,3,3,4,4,4,4,4,4,4,3,4,3,4,4,3,31,32,26,29,36,37
4,5,4,5,5,4,4,5,5,5,2,3,3,3,4,3,3,4,3,2,4,3,2,3,3,4,4,2,3,4,1,1,2,2,2,1,2,1,1,1,3,3,4,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,2,2,46,30,32,14,30,26
4,4,3,4,3,2,3,4,4,3,4,4,4,3,3,4,3,3,3,4,2,4,2,3,3,4,3,3,2,4,3,2,3,1,3,2,1,3,3,3,3,3,4,4,3,3,2,4,4,3,3,3,3,3,2,3,2,3,3,2,34,35,30,24,33,27
4,3,2,3,3,3,3,3,3,4,3,4,3,3,2,3,3,2,4,3,4,3,3,4,4,3,4,2,2,3,4,2,3,3,2,2,3,2,4,2,3,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2,2,3,2,2,31,30,32,27,32,22
3,2,3,2,3,1,3,1,4,3,3,3,3,2,3,3,3,3,4,3,4,5,3,3,4,4,5,4,4,4,3,3,3,2,3,3,2,2,3,3,2,3,3,3,2,3,3,2,3,2,4,3,3,3,4,4,3,4,3,3,25,30,40,27,26,34
3,4,3,3,3,3,4,2,4,4,3,4,4,2,4,4,5,3,3,4,2,3,2,3,4,3,4,2,2,3,2,4,2,3,3,3,2,2,3,2,3,3,3,3,4,3,3,3,3,2,2,2,2,2,2,1,1,2,2,2,33,36,28,26,30,18
4,4,5,4,5,4,4,5,4,4,1,2,3,2,3,2,2,3,2,3,4,4,4,4,5,5,4,3,4,5,3,3,1,2,4,2,3,2,3,2,2,2,2,3,2,2,4,3,3,2,3,3,3,3,3,4,3,4,3,2,43,23,42,25,25,31
2,2,2,4,3,2,3,2,3,2,3,3,3,3,4,3,2,3,3,3,3,2,2,3,3,3,3,2,4,3,4,5,4,4,5,4,4,4,4,4,3,3,3,3,3,2,4,1,2,1,1,2,3,2,2,3,2,2,2,2,25,30,28,42,25,21
2,2,2,3,3,3,2,3,3,3,3,5,3,3,3,4,3,4,4,4,1,2,2,3,1,2,2,1,3,2,4,2,3,4,3,2,3,4,3,4,4,3,4,4,3,3,2,3,4,4,4,5,4,5,4,5,5,5,5,4,26,36,19,32,34,46
3,4,4,2,4,2,2,3,4,3,4,3,3,3,3,3,4,2,4,3,3,3,3,3,4,3,4,3,3,2,4,2,3,3,5,3,4,2,3,3,2,2,2,2,2,2,4,3,2,2,2,2,3,2,2,3,2,3,3,2,31,32,31,32,23,24
3,3,3,3,3,4,3,2,3,3,3,3,3,3,4,4,4,4,4,3,4,4,3,4,3,3,3,4,4,4,3,4,2,3,2,3,2,2,2,2,5,5,5,5,5,4,1,4,5,4,3,3,3,3,3,3,3,3,3,3,30,35,36,25,43,30
2,4,2,4,2,4,3,3,3,3,2,3,2,4,3,3,2,3,4,3,2,2,3,3,4,2,3,3,2,3,5,4,4,4,3,4,4,4,4,4,2,2,2,2,2,2,4,2,2,2,3,2,3,3,2,3,2,3,2,2,30,29,27,40,22,25
3,4,2,4,4,3,4,3,3,3,3,4,3,3,4,4,3,3,2,4,3,3,2,3,4,2,3,2,2,4,3,3,3,4,4,3,3,4,3,3,3,4,3,3,3,4,3,3,3,4,4,2,3,3,2,3,2,3,2,2,33,33,28,33,33,26
2,3,4,3,3,3,3,3,4,3,4,2,3,3,3,3,3,4,4,2,3,2,3,3,3,2,2,3,3,4,2,4,3,3,4,3,4,3,2,3,1,1,2,2,1,1,4,2,2,2,2,3,3,3,3,3,2,3,2,3,31,31,28,31,18,27
1,2,2,2,3,2,2,2,3,3,3,3,3,3,4,4,3,3,4,4,3,3,3,4,3,3,4,3,3,2,5,3,3,4,3,4,3,3,4,3,3,3,3,4,3,3,3,3,4,3,2,2,2,3,3,2,3,3,2,2,22,34,31,35,32,24
3,4,3,5,4,2,2,3,3,3,5,3,3,4,4,4,5,4,4,3,5,4,3,4,5,4,3,4,4,4,3,3,4,3,3,4,3,3,4,3,5,4,5,5,5,4,1,5,5,5,5,4,5,5,5,5,4,5,5,5,32,39,40,33,44,48
3,4,3,3,3,2,4,3,3,2,2,3,4,2,5,3,4,4,4,4,2,3,4,4,1,3,2,3,3,3,2,2,2,2,1,2,4,3,2,3,3,4,4,3,4,3,2,3,4,3,2,2,2,2,3,3,1,2,2,2,30,35,28,23,33,21
3,3,3,2,2,3,3,3,4,3,3,4,5,4,5,5,5,4,4,5,3,4,4,3,4,3,3,3,4,3,4,3,5,4,4,2,3,2,4,4,4,5,5,5,5,4,1,4,5,5,2,2,2,3,3,3,3,3,2,2,29,44,34,35,43,25
3,4,2,3,3,2,2,3,3,4,3,3,4,3,2,3,3,2,3,4,3,1,2,2,2,2,4,1,1,2,2,1,2,4,2,3,3,2,2,2,2,2,3,3,2,2,4,3,3,2,2,2,3,3,3,4,2,4,3,3,29,30,20,23,26,29
3,2,2,2,2,3,2,3,3,1,4,3,3,3,4,3,3,3,3,3,4,4,4,3,2,3,3,3,4,3,3,4,4,3,4,3,4,3,4,3,2,2,3,3,2,2,4,3,3,2,2,2,3,2,2,3,2,3,2,2,23,32,33,35,26,23
3,3,3,3,4,4,3,3,4,3,3,2,2,3,3,3,3,2,3,3,3,2,3,2,2,2,2,2,3,4,3,4,4,3,4,3,3,3,3,3,2,2,2,2,2,1,4,2,2,2,3,3,3,4,4,3,3,4,3,3,33,27,25,33,21,33
4,3,2,4,4,3,3,4,4,3,2,3,2,3,3,3,3,2,3,3,2,4,2,3,2,2,2,3,4,3,2,3,2,2,2,3,4,2,2,3,2,3,3,2,2,2,4,2,3,2,2,2,3,2,3,3,2,2,2,2,34,27,27,25,25,23
3,3,2,2,3,3,2,2,3,2,3,4,4,3,3,3,3,3,4,4,2,4,2,3,3,3,3,2,2,4,3,2,3,3,2,3,3,2,2,2,4,3,3,4,3,3,2,3,3,3,2,3,3,2,3,3,2,3,3,2,25,34,28,25,31,26
3,2,2,3,4,3,4,3,3,3,3,2,3,3,3,3,3,4,3,4,2,4,2,3,4,3,3,2,2,3,3,3,3,4,4,2,3,3,2,3,3,3,4,4,4,2,2,3,4,3,3,2,2,2,3,3,2,3,3,2,30,31,28,30,32,25
3,3,3,4,3,2,3,3,3,4,2,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,2,3,1,3,4,4,3,4,3,4,4,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,4,4,3,4,4,3,31,27,25,35,27,34
2,1,3,2,3,3,2,2,3,3,3,3,2,2,3,2,3,2,3,3,3,3,3,2,3,4,4,3,3,3,4,3,4,5,4,4,4,4,5,4,3,3,3,3,4,3,3,3,4,4,1,1,3,2,2,2,2,2,2,2,24,26,31,41,33,19
3,3,3,4,4,4,3,3,5,5,4,3,3,4,3,4,3,4,2,4,3,4,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,2,2,3,5,4,4,5,4,4,2,4,5,4,3,2,3,3,3,3,2,3,3,2,37,34,33,29,41,27
2,3,3,4,3,4,4,3,4,3,2,4,3,2,4,3,3,1,2,2,4,4,3,3,3,3,4,2,4,2,3,3,2,3,2,3,2,2,2,2,3,3,4,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,2,2,33,26,32,24,31,24
4,4,3,3,3,2,4,3,4,4,3,3,3,3,3,4,2,3,3,3,3,3,4,4,2,3,3,3,3,3,4,2,3,4,2,2,2,3,4,3,4,4,4,4,4,3,2,3,4,4,3,3,4,3,3,3,3,3,3,3,34,30,31,29,36,31
3,4,3,3,4,4,4,4,3,4,4,3,5,4,3,3,3,3,3,4,3,3,3,2,3,3,4,1,4,3,4,3,4,3,3,3,4,3,3,4,3,2,3,2,3,2,3,3,3,3,3,3,3,3,2,3,2,3,2,2,36,35,29,34,27,26
3,4,3,3,3,3,3,3,2,2,2,2,3,3,3,2,3,2,3,4,4,4,4,3,3,4,3,2,3,3,3,3,3,2,3,2,3,3,4,2,2,2,3,2,1,2,4,2,2,2,2,1,1,1,1,1,2,2,1,1,29,27,33,28,22,13
2,1,2,4,4,3,2,2,3,3,4,3,3,3,2,3,2,2,2,4,3,4,3,3,1,4,3,4,2,3,3,2,3,3,3,2,3,4,4,3,2,3,3,3,3,3,3,2,3,3,2,2,3,2,2,3,2,2,2,2,26,28,30,30,28,22
